week,week_rwc_link,date_wp,time,tree,plot,site,species,year,type,water_potential,mean_swc_per_dry_g,max_swc_per_dry_g,rwc_week,collection_type,lwc_wet_per_dry,rwc_percent,rwc_max_percent
17,18,2022-04-25,pd,2365,MiddleEarth,LL,blue oak,0,stem,1.402,1.13924975812836,1.13924975812836,no,lwc,0.952554744525547,83.61245966735787,83.61245966735787
17,18,2022-04-27,pd,2365,MiddleEarth,LL,blue oak,0,stem,1.402,1.13924975812836,1.13924975812836,no,lfm,0.901632970451011,79.14269579765173,79.14269579765173
17,18,2022-04-27,pd,2365,MiddleEarth,LL,blue oak,0,stem,1.402,1.13924975812836,1.13924975812836,no,lwc,0.952554744525547,83.61245966735787,83.61245966735787
21,21,2022-05-23,md,2365,MiddleEarth,LL,blue oak,0,leaf,2.97266666666667,0.971485092473096,1.18574514038877,yes,lfm,0.732809773123909,75.43191128732664,61.80162567511286
21,21,2022-05-23,md,2365,MiddleEarth,LL,blue oak,0,leaf,2.97266666666667,0.971485092473096,1.18574514038877,yes,lwc,0.770127504553734,79.27321896347695,64.94882233303798
21,21,2022-05-23,md,2365,MiddleEarth,LL,blue oak,0,stem,2.97266666666667,1.0155,1.13924975812836,yes,lfm,0.728813559322034,71.76893740246518,63.973115124411386
21,21,2022-05-23,md,2365,MiddleEarth,LL,blue oak,0,stem,2.97266666666667,1.0155,1.13924975812836,yes,lwc,0.770127504553734,75.83727272808804,67.59953197786531
21,21,2022-05-23,md,2365,MiddleEarth,LL,blue oak,1,stem,2.97266666666667,0.922648196905559,1.07533632286996,yes,lfm,0.557954545454546,60.473162720726314,51.88651527788291
21,21,2022-05-23,md,2365,MiddleEarth,LL,blue oak,1,stem,2.97266666666667,0.922648196905559,1.07533632286996,yes,lwc,0.770127504553734,83.46924723167949,71.61736176625601
21,21,2022-05-23,pd,2365,MiddleEarth,LL,blue oak,0,leaf,1.87766666666667,0.971485092473096,1.18574514038877,yes,lfm,1.66305890702626,171.1872801663517,140.25433041041126
21,21,2022-05-23,pd,2365,MiddleEarth,LL,blue oak,0,leaf,1.87766666666667,0.971485092473096,1.18574514038877,yes,lwc,0.847133757961783,87.19987208504111,71.44315663684976
21,21,2022-05-25,pd,2365,MiddleEarth,LL,blue oak,0,leaf,1.87766666666667,0.971485092473096,1.18574514038877,yes,lfm,1.66305890702626,171.1872801663517,140.25433041041126
21,21,2022-05-25,pd,2365,MiddleEarth,LL,blue oak,0,leaf,1.87766666666667,0.971485092473096,1.18574514038877,yes,lwc,0.847133757961783,87.19987208504111,71.44315663684976
21,21,2022-05-25,pd,2365,MiddleEarth,LL,blue oak,0,stem,1.87766666666667,1.0155,1.13924975812836,yes,lfm,0.634426229508197,62.47427173886726,55.68807234600403
21,21,2022-05-25,pd,2365,MiddleEarth,LL,blue oak,0,stem,1.87766666666667,1.0155,1.13924975812836,yes,lwc,0.847133757961783,83.42036021287868,74.35891488390695
21,21,2022-05-23,pd,2365,MiddleEarth,LL,blue oak,0,stem,1.87766666666667,1.0155,1.13924975812836,yes,lfm,0.634426229508197,62.47427173886726,55.68807234600403
21,21,2022-05-23,pd,2365,MiddleEarth,LL,blue oak,0,stem,1.87766666666667,1.0155,1.13924975812836,yes,lwc,0.847133757961783,83.42036021287868,74.35891488390695
21,21,2022-05-25,pd,2365,MiddleEarth,LL,blue oak,1,stem,1.87766666666667,0.922648196905559,1.07533632286996,yes,lfm,0.626227614095898,67.8728486324672,58.235512069801764
21,21,2022-05-25,pd,2365,MiddleEarth,LL,blue oak,1,stem,1.87766666666667,0.922648196905559,1.07533632286996,yes,lwc,0.847133757961783,91.81546778099806,78.77849375541149
21,21,2022-05-23,pd,2365,MiddleEarth,LL,blue oak,1,stem,1.87766666666667,0.922648196905559,1.07533632286996,yes,lfm,0.626227614095898,67.8728486324672,58.235512069801764
21,21,2022-05-23,pd,2365,MiddleEarth,LL,blue oak,1,stem,1.87766666666667,0.922648196905559,1.07533632286996,yes,lwc,0.847133757961783,91.81546778099806,78.77849375541149
29,30,2022-07-19,md,2365,MiddleEarth,LL,blue oak,0,leaf,3.93333333333333,0.761696268333437,1.18574514038877,no,lfm,0.627757352941176,82.41570545103045,52.942013554055414
29,30,2022-07-19,md,2365,MiddleEarth,LL,blue oak,0,leaf,3.93333333333333,0.761696268333437,1.18574514038877,no,lwc,0.586177105831533,76.95680420150498,49.4353369763205
29,30,2022-07-19,md,2365,MiddleEarth,LL,blue oak,0,stem,3.93333333333333,0.635780807126468,1.13924975812836,no,lfm,0.45945945945946,72.26695966744799,40.3300028094184
29,30,2022-07-19,md,2365,MiddleEarth,LL,blue oak,0,stem,3.93333333333333,0.635780807126468,1.13924975812836,no,lwc,0.586177105831533,92.1979869887661,51.45290588382886
13,13,2022-03-25,pd,2367,MiddleEarth,LL,blue oak,0,leaf,1.04,1.67773813384213,1.67773813384213,yes,lfm,1.37388747001006,81.88926759766542,81.88926759766542
13,13,2022-03-25,pd,2367,MiddleEarth,LL,blue oak,0,leaf,1.04,1.67773813384213,1.67773813384213,yes,lwc,1.16523235800344,69.45257632876127,69.45257632876127
13,13,2022-03-30,pd,2367,MiddleEarth,LL,blue oak,0,leaf,1.04,1.67773813384213,1.67773813384213,yes,lfm,1.37388747001006,81.88926759766542,81.88926759766542
13,13,2022-03-30,pd,2367,MiddleEarth,LL,blue oak,0,leaf,1.04,1.67773813384213,1.67773813384213,yes,lwc,1.16523235800344,69.45257632876127,69.45257632876127
13,13,2022-03-25,pd,2367,MiddleEarth,LL,blue oak,0,stem,1.04,2.31752036340852,2.31752036340852,yes,lfm,0.485036119711042,20.929098504130053,20.929098504130053
13,13,2022-03-25,pd,2367,MiddleEarth,LL,blue oak,0,stem,1.04,2.31752036340852,2.31752036340852,yes,lwc,1.16523235800344,50.27927160431337,50.27927160431337
13,13,2022-03-30,pd,2367,MiddleEarth,LL,blue oak,0,stem,1.04,2.31752036340852,2.31752036340852,yes,lfm,0.485036119711042,20.929098504130053,20.929098504130053
13,13,2022-03-30,pd,2367,MiddleEarth,LL,blue oak,0,stem,1.04,2.31752036340852,2.31752036340852,yes,lwc,1.16523235800344,50.27927160431337,50.27927160431337
13,13,2022-03-25,pd,2367,MiddleEarth,LL,blue oak,1,stem,1.04,1.16841542959964,1.16841542959964,yes,lfm,0.341073332543537,29.191101375681633,29.191101375681633
13,13,2022-03-25,pd,2367,MiddleEarth,LL,blue oak,1,stem,1.04,1.16841542959964,1.16841542959964,yes,lwc,1.16523235800344,99.72757364242521,99.72757364242521
13,13,2022-03-30,pd,2367,MiddleEarth,LL,blue oak,1,stem,1.04,1.16841542959964,1.16841542959964,yes,lfm,0.341073332543537,29.191101375681633,29.191101375681633
13,13,2022-03-30,pd,2367,MiddleEarth,LL,blue oak,1,stem,1.04,1.16841542959964,1.16841542959964,yes,lwc,1.16523235800344,99.72757364242521,99.72757364242521
14,15,NA,pd,2367,MiddleEarth,LL,blue oak,0,leaf,NA,1.22596691543438,1.67773813384213,no,lfm,0.952129963898917,77.66359368364863,56.7508090025037
14,15,NA,pd,2367,MiddleEarth,LL,blue oak,0,leaf,NA,1.22596691543438,1.67773813384213,no,lwc,NA,NA,NA
14,15,NA,pd,2367,MiddleEarth,LL,blue oak,0,stem,NA,1.40749188186176,2.31752036340852,no,lfm,1.04573804573805,74.29798062883319,45.12314378114109
14,15,NA,pd,2367,MiddleEarth,LL,blue oak,0,stem,NA,1.40749188186176,2.31752036340852,no,lwc,NA,NA,NA
14,15,NA,pd,2367,MiddleEarth,LL,blue oak,0,stem,NA,1.40749188186176,2.31752036340852,no,lfm,0.996907216494845,70.82862994393871,43.016114647149514
14,15,NA,pd,2367,MiddleEarth,LL,blue oak,1,stem,NA,1.06636013269587,1.16841542959964,no,lfm,0.586950354609929,55.04241359118115,50.234731563845294
14,15,NA,pd,2367,MiddleEarth,LL,blue oak,1,stem,NA,1.06636013269587,1.16841542959964,no,lwc,NA,NA,NA
17,18,2022-04-25,md,2367,MiddleEarth,LL,blue oak,0,leaf,2.71266666666667,1.09290414579743,1.67773813384213,no,lfm,0.923592788038698,84.50812375359826,55.04987753503643
17,18,2022-04-25,md,2367,MiddleEarth,LL,blue oak,0,leaf,2.71266666666667,1.09290414579743,1.67773813384213,no,lwc,0.853072757240405,78.05558799650872,50.84659757281743
17,18,2022-04-27,md,2367,MiddleEarth,LL,blue oak,0,leaf,2.71266666666667,1.09290414579743,1.67773813384213,no,lfm,0.923592788038698,84.50812375359826,55.04987753503643
17,18,2022-04-27,md,2367,MiddleEarth,LL,blue oak,0,leaf,2.71266666666667,1.09290414579743,1.67773813384213,no,lwc,0.853072757240405,78.05558799650872,50.84659757281743
17,18,2022-04-25,md,2367,MiddleEarth,LL,blue oak,0,stem,2.71266666666667,1.0652498749415,2.31752036340852,no,lfm,0.157584683357879,14.79321303525457,6.799710839481449
17,18,2022-04-25,md,2367,MiddleEarth,LL,blue oak,0,stem,2.71266666666667,1.0652498749415,2.31752036340852,no,lwc,0.853072757240405,80.0819392057899,36.80972002272887
17,18,2022-04-27,md,2367,MiddleEarth,LL,blue oak,0,stem,2.71266666666667,1.0652498749415,2.31752036340852,no,lfm,0.157584683357879,14.79321303525457,6.799710839481449
17,18,2022-04-27,md,2367,MiddleEarth,LL,blue oak,0,stem,2.71266666666667,1.0652498749415,2.31752036340852,no,lwc,0.853072757240405,80.0819392057899,36.80972002272887
17,18,2022-04-25,pd,2367,MiddleEarth,LL,blue oak,0,leaf,1.546,1.09290414579743,1.67773813384213,no,lfm,1.1934391222709,109.1988832561446,71.13381392469434
17,18,2022-04-25,pd,2367,MiddleEarth,LL,blue oak,0,leaf,1.546,1.09290414579743,1.67773813384213,no,lwc,0.964542405366555,88.25498641171163,57.49064087598044
17,18,2022-04-27,pd,2367,MiddleEarth,LL,blue oak,0,leaf,1.546,1.09290414579743,1.67773813384213,no,lfm,1.1934391222709,109.1988832561446,71.13381392469434
17,18,2022-04-27,pd,2367,MiddleEarth,LL,blue oak,0,leaf,1.546,1.09290414579743,1.67773813384213,no,lwc,0.964542405366555,88.25498641171163,57.49064087598044
21,21,2022-05-23,md,2367,MiddleEarth,LL,blue oak,0,leaf,2.96033333333333,0.964622726117697,1.67773813384213,yes,lfm,0.74944,77.69255064270155,44.66966476369786
21,21,2022-05-23,md,2367,MiddleEarth,LL,blue oak,0,leaf,2.96033333333333,0.964622726117697,1.67773813384213,yes,lwc,0.728358208955224,75.50705464784524,43.41310448056849
21,21,2022-05-23,md,2367,MiddleEarth,LL,blue oak,0,stem,2.96033333333333,1.00071428571429,2.31752036340852,yes,lfm,0.621374045801527,62.093052399866814,26.812020969154887
21,21,2022-05-23,md,2367,MiddleEarth,LL,blue oak,0,stem,2.96033333333333,1.00071428571429,2.31752036340852,yes,lwc,0.728358208955224,72.78383244377652,31.428341276103506
21,21,2022-05-23,md,2367,MiddleEarth,LL,blue oak,1,stem,2.96033333333333,0.924982070284484,1.16841542959964,yes,lfm,0.587793427230047,63.54646712765659,50.30688677497657
21,21,2022-05-23,md,2367,MiddleEarth,LL,blue oak,1,stem,2.96033333333333,0.924982070284484,1.16841542959964,yes,lwc,0.728358208955224,78.74295430734273,62.337263827883326
21,21,2022-05-23,pd,2367,MiddleEarth,LL,blue oak,0,leaf,2.01425,0.964622726117697,1.67773813384213,yes,lfm,1.08585209003215,112.56754175825434,64.72119028167272
21,21,2022-05-23,pd,2367,MiddleEarth,LL,blue oak,0,leaf,2.01425,0.964622726117697,1.67773813384213,yes,lwc,0.814159292035398,84.40183607451725,48.52719715984043
21,21,2022-05-25,pd,2367,MiddleEarth,LL,blue oak,0,leaf,2.01425,0.964622726117697,1.67773813384213,yes,lfm,1.08585209003215,112.56754175825434,64.72119028167272
21,21,2022-05-25,pd,2367,MiddleEarth,LL,blue oak,0,leaf,2.01425,0.964622726117697,1.67773813384213,yes,lwc,0.814159292035398,84.40183607451725,48.52719715984043
21,21,2022-05-25,pd,2367,MiddleEarth,LL,blue oak,0,stem,2.01425,1.00071428571429,2.31752036340852,yes,lfm,0.49433962264151,49.398677494511844,21.33054062638113
21,21,2022-05-25,pd,2367,MiddleEarth,LL,blue oak,0,stem,2.01425,1.00071428571429,2.31752036340852,yes,lwc,0.814159292035398,81.3578164774841,35.13062085193347
21,21,2022-05-23,pd,2367,MiddleEarth,LL,blue oak,0,stem,2.01425,1.00071428571429,2.31752036340852,yes,lfm,0.49433962264151,49.398677494511844,21.33054062638113
21,21,2022-05-23,pd,2367,MiddleEarth,LL,blue oak,0,stem,2.01425,1.00071428571429,2.31752036340852,yes,lwc,0.814159292035398,81.3578164774841,35.13062085193347
21,21,2022-05-25,pd,2367,MiddleEarth,LL,blue oak,1,stem,2.01425,0.924982070284484,1.16841542959964,yes,lfm,0.556497175141243,60.16302294055157,47.6283658229272
21,21,2022-05-25,pd,2367,MiddleEarth,LL,blue oak,1,stem,2.01425,0.924982070284484,1.16841542959964,yes,lwc,0.814159292035398,88.01892687336073,69.68063510718713
21,21,2022-05-23,pd,2367,MiddleEarth,LL,blue oak,1,stem,2.01425,0.924982070284484,1.16841542959964,yes,lfm,0.556497175141243,60.16302294055157,47.6283658229272
21,21,2022-05-23,pd,2367,MiddleEarth,LL,blue oak,1,stem,2.01425,0.924982070284484,1.16841542959964,yes,lwc,0.814159292035398,88.01892687336073,69.68063510718713
29,30,2022-07-19,md,2367,MiddleEarth,LL,blue oak,0,leaf,3.88333333333333,0.71250734245196,1.67773813384213,no,lfm,0.58252427184466,81.7569500182289,34.72081012491749
29,30,2022-07-19,md,2367,MiddleEarth,LL,blue oak,0,leaf,3.88333333333333,0.71250734245196,1.67773813384213,no,lwc,0.496491228070175,69.68226128892844,29.592891647111674
29,30,2022-07-19,md,2367,MiddleEarth,LL,blue oak,0,stem,3.88333333333333,0.642789373814042,2.31752036340852,no,lfm,0.441176470588235,68.63468634686339,19.03657363939489
29,30,2022-07-19,md,2367,MiddleEarth,LL,blue oak,0,stem,3.88333333333333,0.642789373814042,2.31752036340852,no,lwc,0.496491228070175,77.2401113484818,21.423381468802056
29,30,2022-07-19,pd,2367,MiddleEarth,LL,blue oak,0,leaf,3.26666666666667,0.71250734245196,1.67773813384213,no,lfm,0.607665505226481,85.28550781460223,36.219329642039384
29,30,2022-07-19,pd,2367,MiddleEarth,LL,blue oak,0,leaf,3.26666666666667,0.71250734245196,1.67773813384213,no,lwc,0.577777777777778,81.09078227733968,34.43789982019596
29,30,2022-07-19,pd,2367,MiddleEarth,LL,blue oak,0,stem,3.26666666666667,0.642789373814042,2.31752036340852,no,lfm,0.438356164383562,68.19592579487441,18.914878648092852
29,30,2022-07-19,pd,2367,MiddleEarth,LL,blue oak,0,stem,3.26666666666667,0.642789373814042,2.31752036340852,no,lwc,0.577777777777778,89.88601886018859,24.93086088477792
13,13,2022-03-30,pd,2369,MiddleEarth,LL,blue oak,0,leaf,1.045,1.50492988538521,1.50492988538521,yes,lfm,1.34294831685646,89.23660363836231,89.23660363836231
13,13,2022-03-30,pd,2369,MiddleEarth,LL,blue oak,0,leaf,1.045,1.50492988538521,1.50492988538521,yes,lwc,1.09925,73.04327003371523,73.04327003371523
13,13,2022-03-30,pd,2369,MiddleEarth,LL,blue oak,0,stem,1.045,1.71825396825397,1.71825396825397,yes,lfm,1.77495769881557,103.30007854538643,103.30007854538643
13,13,2022-03-30,pd,2369,MiddleEarth,LL,blue oak,0,stem,1.045,1.71825396825397,1.71825396825397,yes,lwc,1.09925,63.97482678983828,63.97482678983828
14,15,NA,pd,2369,MiddleEarth,LL,blue oak,0,leaf,NA,1.13416746385791,1.50492988538521,no,lfm,0.975563636363637,86.01583694221164,64.82452410823953
14,15,NA,pd,2369,MiddleEarth,LL,blue oak,0,leaf,NA,1.13416746385791,1.50492988538521,no,lwc,NA,NA,NA
14,15,NA,pd,2369,MiddleEarth,LL,blue oak,1,stem,NA,1.11786508524833,1.11786508524833,no,lfm,0.636244254760342,56.91601456708904,56.91601456708904
14,15,NA,pd,2369,MiddleEarth,LL,blue oak,1,stem,NA,1.11786508524833,1.11786508524833,no,lwc,NA,NA,NA
17,18,2022-04-27,md,2369,MiddleEarth,LL,blue oak,0,leaf,3.35,0.906313706252513,1.50492988538521,no,lfm,0.98011390159649,108.14289741342775,65.1268813992364
17,18,2022-04-27,md,2369,MiddleEarth,LL,blue oak,0,leaf,3.35,0.906313706252513,1.50492988538521,no,lwc,0.819589624467673,90.43111880725797,54.46031954225472
17,18,2022-04-25,md,2369,MiddleEarth,LL,blue oak,0,leaf,3.35,0.906313706252513,1.50492988538521,no,lfm,0.98011390159649,108.14289741342775,65.1268813992364
17,18,2022-04-25,md,2369,MiddleEarth,LL,blue oak,0,leaf,3.35,0.906313706252513,1.50492988538521,no,lwc,0.819589624467673,90.43111880725797,54.46031954225472
17,18,2022-04-25,pd,2369,MiddleEarth,LL,blue oak,0,leaf,1.50533333333333,0.906313706252513,1.50492988538521,no,lfm,0.875994326940865,96.65464848402056,58.208314915391604
17,18,2022-04-25,pd,2369,MiddleEarth,LL,blue oak,0,leaf,1.50533333333333,0.906313706252513,1.50492988538521,no,lwc,0.876603213176725,96.72183120802211,58.24877435750735
17,18,2022-04-27,pd,2369,MiddleEarth,LL,blue oak,0,leaf,1.50533333333333,0.906313706252513,1.50492988538521,no,lfm,0.875994326940865,96.65464848402056,58.208314915391604
17,18,2022-04-27,pd,2369,MiddleEarth,LL,blue oak,0,leaf,1.50533333333333,0.906313706252513,1.50492988538521,no,lwc,0.876603213176725,96.72183120802211,58.24877435750735
17,18,2022-04-25,pd,2369,MiddleEarth,LL,blue oak,0,stem,1.50533333333333,1.01793596895464,1.71825396825397,no,lfm,1.16249021143305,114.20072056465975,67.65531946446382
17,18,2022-04-25,pd,2369,MiddleEarth,LL,blue oak,0,stem,1.50533333333333,1.01793596895464,1.71825396825397,no,lwc,0.876603213176725,86.11575186570376,51.0170923142112
17,18,2022-04-27,pd,2369,MiddleEarth,LL,blue oak,0,stem,1.50533333333333,1.01793596895464,1.71825396825397,no,lfm,1.16249021143305,114.20072056465975,67.65531946446382
17,18,2022-04-27,pd,2369,MiddleEarth,LL,blue oak,0,stem,1.50533333333333,1.01793596895464,1.71825396825397,no,lwc,0.876603213176725,86.11575186570376,51.0170923142112
21,21,2022-05-25,pd,2369,MiddleEarth,LL,blue oak,0,leaf,1.898,0.889238236358177,1.50492988538521,yes,lfm,1.36871633752244,153.92009492618507,90.94884424945127
21,21,2022-05-25,pd,2369,MiddleEarth,LL,blue oak,0,leaf,1.898,0.889238236358177,1.50492988538521,yes,lwc,0.835518474374255,93.95890102477732,55.518764195475534
21,21,2022-05-23,pd,2369,MiddleEarth,LL,blue oak,0,leaf,1.898,0.889238236358177,1.50492988538521,yes,lfm,1.36871633752244,153.92009492618507,90.94884424945127
21,21,2022-05-23,pd,2369,MiddleEarth,LL,blue oak,0,leaf,1.898,0.889238236358177,1.50492988538521,yes,lwc,0.835518474374255,93.95890102477732,55.518764195475534
21,21,2022-05-25,pd,2369,MiddleEarth,LL,blue oak,1,stem,1.898,1.01048987384032,1.11786508524833,yes,lfm,0.817802917534981,80.93133228806725,73.15756868399811
21,21,2022-05-25,pd,2369,MiddleEarth,LL,blue oak,1,stem,1.898,1.01048987384032,1.11786508524833,yes,lwc,0.835518474374255,82.684497490203,74.74233567180849
21,21,2022-05-23,pd,2369,MiddleEarth,LL,blue oak,1,stem,1.898,1.01048987384032,1.11786508524833,yes,lfm,0.817802917534981,80.93133228806725,73.15756868399811
21,21,2022-05-23,pd,2369,MiddleEarth,LL,blue oak,1,stem,1.898,1.01048987384032,1.11786508524833,yes,lwc,0.835518474374255,82.684497490203,74.74233567180849
29,30,2022-07-19,pd,2369,MiddleEarth,LL,blue oak,0,leaf,4.63,0.691343593939084,1.50492988538521,no,lfm,0.541705716963449,78.3554981506316,35.99541229289836
29,30,2022-07-19,pd,2369,MiddleEarth,LL,blue oak,0,leaf,4.63,0.691343593939084,1.50492988538521,no,lwc,0.521282798833819,75.40140726027332,34.638344543233565
29,30,2022-07-19,pd,2369,MiddleEarth,LL,blue oak,0,stem,4.63,0.611242884250474,1.71825396825397,no,lfm,0.466666666666667,76.34717371620758,27.159353348729788
29,30,2022-07-19,pd,2369,MiddleEarth,LL,blue oak,0,stem,4.63,0.611242884250474,1.71825396825397,no,lwc,0.521282798833819,85.28243228107809,30.337936560305373
33,37,2022-08-18,md,2369,MiddleEarth,LL,blue oak,0,leaf,4.926,0.361922714420358,1.50492988538521,no,lfm,0.560326497016256,154.8193784724604,37.23273106991505
33,37,2022-08-18,md,2369,MiddleEarth,LL,blue oak,0,leaf,4.926,0.361922714420358,1.50492988538521,no,lwc,0.560145492335672,154.76936650212195,37.220703620507486
33,37,2022-08-18,md,2369,MiddleEarth,LL,blue oak,0,stem,4.926,0.890282131661442,1.71825396825397,no,lfm,0.413410770855333,46.43592813480677,24.05993400820873
33,37,2022-08-18,md,2369,MiddleEarth,LL,blue oak,0,stem,4.926,0.890282131661442,1.71825396825397,no,lwc,0.560145492335672,62.917750723619505,32.59969147080582
33,37,2022-08-18,md,2369,MiddleEarth,LL,blue oak,1,stem,4.926,0.831674208144796,1.11786508524833,no,lfm,0.52778603268945,63.460670959939335,47.21375053700726
33,37,2022-08-18,md,2369,MiddleEarth,LL,blue oak,1,stem,4.926,0.831674208144796,1.11786508524833,no,lwc,0.560145492335672,67.35155266930553,50.108505912521416
33,37,2022-08-18,pd,2369,MiddleEarth,LL,blue oak,0,leaf,3.314,0.361922714420358,1.50492988538521,no,lfm,0.505836229172235,139.76360394576602,33.61194658200029
33,37,2022-08-18,pd,2369,MiddleEarth,LL,blue oak,0,leaf,3.314,0.361922714420358,1.50492988538521,no,lwc,0.512151215121512,141.508447719772,34.03156652646439
33,37,2022-08-18,pd,2369,MiddleEarth,LL,blue oak,0,stem,3.314,0.890282131661442,1.71825396825397,no,lfm,0.458670988654781,51.51973428904054,26.69401596789947
33,37,2022-08-18,pd,2369,MiddleEarth,LL,blue oak,0,stem,3.314,0.890282131661442,1.71825396825397,no,lwc,0.512151215121512,57.52684423371912,29.80649104171383
33,37,2022-08-18,pd,2369,MiddleEarth,LL,blue oak,1,stem,3.314,0.831674208144796,1.11786508524833,no,lfm,0.363918164910105,43.757298392346705,32.55474830661356
33,37,2022-08-18,pd,2369,MiddleEarth,LL,blue oak,1,stem,3.314,0.831674208144796,1.11786508524833,no,lwc,0.512151215121512,61.5807500227716,45.815118647143294
37,37,2022-09-15,pd,2369,MiddleEarth,LL,blue oak,0,leaf,2.21,0.361922714420358,1.50492988538521,yes,lfm,0.629335260115607,173.88664348506754,41.81824457253827
37,37,2022-09-15,pd,2369,MiddleEarth,LL,blue oak,0,leaf,2.21,0.361922714420358,1.50492988538521,yes,lwc,0.725609139621879,200.48731696323281,48.21547812083937
