Date.Time,Sensor,Sapflow,Tree,Loc,Sapflow.st
2022-03-25T10:54:28Z,SAP.FLOW.TOTAL.2,4.85,2382,RT,0.7507739938080494
2022-03-25T10:54:28Z,SAP.FLOW.TOTAL.3,10.864,2010,RT,0.6531986531986532
2022-03-25T11:09:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T11:09:27Z,SAP.FLOW.TOTAL.1,2.025,2384,RT,0.40067273446774826
2022-03-25T11:09:27Z,SAP.FLOW.TOTAL.2,5.092,2382,RT,0.788235294117647
2022-03-25T11:09:27Z,SAP.FLOW.TOTAL.3,11.775,2010,RT,0.7079725829725829
2022-03-25T11:24:28Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T11:24:28Z,SAP.FLOW.TOTAL.1,4.158,2384,RT,0.8227146814404432
2022-03-25T11:24:28Z,SAP.FLOW.TOTAL.2,5.285,2382,RT,0.8181114551083591
2022-03-25T11:24:28Z,SAP.FLOW.TOTAL.3,9.575,2010,RT,0.5756974506974506
2022-03-25T11:39:28Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T11:39:28Z,SAP.FLOW.TOTAL.1,4.488,2384,RT,0.88800949742778
2022-03-25T11:39:28Z,SAP.FLOW.TOTAL.2,5.448,2382,RT,0.8433436532507741
2022-03-25T11:39:28Z,SAP.FLOW.TOTAL.3,11.246,2010,RT,0.6761664261664261
2022-03-25T11:54:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T11:54:27Z,SAP.FLOW.TOTAL.1,3.213,2384,RT,0.6357340720221607
2022-03-25T11:54:27Z,SAP.FLOW.TOTAL.2,5.244,2382,RT,0.8117647058823529
2022-03-25T11:54:27Z,SAP.FLOW.TOTAL.3,12.114,2010,RT,0.7283549783549783
2022-03-25T12:09:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T12:09:27Z,SAP.FLOW.TOTAL.1,4.277,2384,RT,0.8462603878116344
2022-03-25T12:09:27Z,SAP.FLOW.TOTAL.2,5.535,2382,RT,0.8568111455108359
2022-03-25T12:09:27Z,SAP.FLOW.TOTAL.3,13.119,2010,RT,0.7887806637806637
2022-03-25T12:24:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T12:24:27Z,SAP.FLOW.TOTAL.1,5.019,2384,RT,0.9930747922437673
2022-03-25T12:24:27Z,SAP.FLOW.TOTAL.2,5.89,2382,RT,0.9117647058823529
2022-03-25T12:24:27Z,SAP.FLOW.TOTAL.3,14.171,2010,RT,0.8520322270322269
2022-03-25T12:39:28Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T12:39:28Z,SAP.FLOW.TOTAL.1,4.655,2384,RT,0.9210526315789473
2022-03-25T12:39:28Z,SAP.FLOW.TOTAL.2,6.049,2382,RT,0.9363777089783283
2022-03-25T12:39:28Z,SAP.FLOW.TOTAL.3,14.942,2010,RT,0.8983886483886483
2022-03-25T12:54:28Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T12:54:28Z,SAP.FLOW.TOTAL.1,5.054,2384,RT,1
2022-03-25T12:54:28Z,SAP.FLOW.TOTAL.2,5.977,2382,RT,0.9252321981424149
2022-03-25T12:54:28Z,SAP.FLOW.TOTAL.3,15.457,2010,RT,0.9293530543530543
2022-03-25T13:09:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T13:09:27Z,SAP.FLOW.TOTAL.1,4.644,2384,RT,0.9188761377127028
2022-03-25T13:09:27Z,SAP.FLOW.TOTAL.2,6.145,2382,RT,0.9512383900928792
2022-03-25T13:09:27Z,SAP.FLOW.TOTAL.3,15.624,2010,RT,0.9393939393939393
2022-03-25T13:24:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T13:24:27Z,SAP.FLOW.TOTAL.1,3.833,2384,RT,0.7584091808468539
2022-03-25T13:24:27Z,SAP.FLOW.TOTAL.2,5.892,2382,RT,0.9120743034055728
2022-03-25T13:24:27Z,SAP.FLOW.TOTAL.3,15.989,2010,RT,0.9613395863395863
2022-03-25T13:39:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T13:39:27Z,SAP.FLOW.TOTAL.1,3.684,2384,RT,0.7289275821131777
2022-03-25T13:39:27Z,SAP.FLOW.TOTAL.2,5.873,2382,RT,0.9091331269349846
2022-03-25T13:39:27Z,SAP.FLOW.TOTAL.3,15.703,2010,RT,0.9441438191438191
2022-03-25T13:54:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T13:54:27Z,SAP.FLOW.TOTAL.1,2.738,2384,RT,0.5417491096161456
2022-03-25T13:54:27Z,SAP.FLOW.TOTAL.2,5.98,2382,RT,0.9256965944272446
2022-03-25T13:54:27Z,SAP.FLOW.TOTAL.3,15.887,2010,RT,0.9552068302068302
2022-03-25T14:09:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T14:09:27Z,SAP.FLOW.TOTAL.1,2.838,2384,RT,0.5615354174910961
2022-03-25T14:09:27Z,SAP.FLOW.TOTAL.2,5.923,2382,RT,0.9168730650154799
2022-03-25T14:09:27Z,SAP.FLOW.TOTAL.3,16.49,2010,RT,0.9914622414622413
2022-03-25T14:24:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T14:24:27Z,SAP.FLOW.TOTAL.1,4.444,2384,RT,0.8793035219628017
2022-03-25T14:24:27Z,SAP.FLOW.TOTAL.2,5.974,2382,RT,0.9247678018575852
2022-03-25T14:24:27Z,SAP.FLOW.TOTAL.3,16.564,2010,RT,0.9959114959114959
2022-03-25T14:39:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T14:39:27Z,SAP.FLOW.TOTAL.1,4.365,2384,RT,0.8636723387415908
2022-03-25T14:39:27Z,SAP.FLOW.TOTAL.2,5.881,2382,RT,0.9103715170278638
2022-03-25T14:39:27Z,SAP.FLOW.TOTAL.3,16.632,2010,RT,1
2022-03-25T14:54:28Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T14:54:28Z,SAP.FLOW.TOTAL.1,3.962,2384,RT,0.7839335180055401
2022-03-25T14:54:28Z,SAP.FLOW.TOTAL.2,5.603,2382,RT,0.8673374613003095
2022-03-25T14:54:28Z,SAP.FLOW.TOTAL.3,16.149,2010,RT,0.9709595959595959
2022-03-25T15:09:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T15:09:27Z,SAP.FLOW.TOTAL.1,3.43,2384,RT,0.6786703601108033
2022-03-25T15:09:27Z,SAP.FLOW.TOTAL.2,5.61,2382,RT,0.868421052631579
2022-03-25T15:09:27Z,SAP.FLOW.TOTAL.3,16.205,2010,RT,0.9743265993265992
2022-03-25T15:24:28Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T15:24:28Z,SAP.FLOW.TOTAL.1,3.075,2384,RT,0.6084289671547289
2022-03-25T15:24:28Z,SAP.FLOW.TOTAL.2,5.833,2382,RT,0.9029411764705882
2022-03-25T15:24:28Z,SAP.FLOW.TOTAL.3,14.83,2010,RT,0.8916546416546416
2022-03-25T15:39:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T15:39:27Z,SAP.FLOW.TOTAL.1,2.921,2384,RT,0.5779580530273051
2022-03-25T15:39:27Z,SAP.FLOW.TOTAL.2,5.773,2382,RT,0.8936532507739937
2022-03-25T15:39:27Z,SAP.FLOW.TOTAL.3,13.768,2010,RT,0.8278018278018278
2022-03-25T15:54:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T15:54:27Z,SAP.FLOW.TOTAL.1,2.611,2384,RT,0.5166204986149585
2022-03-25T15:54:27Z,SAP.FLOW.TOTAL.2,5.754,2382,RT,0.8907120743034055
2022-03-25T15:54:27Z,SAP.FLOW.TOTAL.3,13.105,2010,RT,0.7879389129389129
2022-03-25T16:09:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T16:09:27Z,SAP.FLOW.TOTAL.1,2.494,2384,RT,0.4934705184012663
2022-03-25T16:09:27Z,SAP.FLOW.TOTAL.2,5.795,2382,RT,0.8970588235294118
2022-03-25T16:09:27Z,SAP.FLOW.TOTAL.3,12.599,2010,RT,0.7575156325156325
2022-03-25T16:24:28Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T16:24:28Z,SAP.FLOW.TOTAL.1,2.138,2384,RT,0.4230312623664424
2022-03-25T16:24:28Z,SAP.FLOW.TOTAL.2,5.872,2382,RT,0.90897832817337465
2022-03-25T16:24:28Z,SAP.FLOW.TOTAL.3,11.939,2010,RT,0.7178330928330928
2022-03-25T16:39:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T16:39:27Z,SAP.FLOW.TOTAL.1,1.959,2384,RT,0.38761377127028096
2022-03-25T16:39:27Z,SAP.FLOW.TOTAL.2,5.894,2382,RT,0.9123839009287926
2022-03-25T16:39:27Z,SAP.FLOW.TOTAL.3,11.553,2010,RT,0.6946248196248196
2022-03-25T16:54:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T16:54:27Z,SAP.FLOW.TOTAL.1,1.858,2384,RT,0.36762960031658093
2022-03-25T16:54:27Z,SAP.FLOW.TOTAL.2,5.84,2382,RT,0.9040247678018576
2022-03-25T16:54:27Z,SAP.FLOW.TOTAL.3,11.796,2010,RT,0.7092352092352091
2022-03-25T17:09:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T17:09:27Z,SAP.FLOW.TOTAL.1,1.687,2384,RT,0.3337950138504155
2022-03-25T17:09:27Z,SAP.FLOW.TOTAL.2,5.535,2382,RT,0.8568111455108359
2022-03-25T17:09:27Z,SAP.FLOW.TOTAL.3,9.812,2010,RT,0.5899470899470899
2022-03-25T17:24:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T17:24:27Z,SAP.FLOW.TOTAL.1,1.349,2384,RT,0.26691729323308266
2022-03-25T17:24:27Z,SAP.FLOW.TOTAL.2,5.17,2382,RT,0.8003095975232198
2022-03-25T17:24:27Z,SAP.FLOW.TOTAL.3,8.711,2010,RT,0.5237493987493987
2022-03-25T17:39:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T17:39:27Z,SAP.FLOW.TOTAL.1,1.238,2384,RT,0.2449544914918876
2022-03-25T17:39:27Z,SAP.FLOW.TOTAL.2,4.895,2382,RT,0.7577399380804953
2022-03-25T17:39:27Z,SAP.FLOW.TOTAL.3,7.623,2010,RT,0.4583333333333333
2022-03-25T17:54:28Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T17:54:28Z,SAP.FLOW.TOTAL.1,1.126,2384,RT,0.22279382667194297
2022-03-25T17:54:28Z,SAP.FLOW.TOTAL.2,4.635,2382,RT,0.7174922600619195
2022-03-25T17:54:28Z,SAP.FLOW.TOTAL.3,6.621,2010,RT,0.3980880230880231
2022-03-25T18:09:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T18:09:27Z,SAP.FLOW.TOTAL.1,0.984,2384,RT,0.19469726948951324
2022-03-25T18:09:27Z,SAP.FLOW.TOTAL.2,3.927,2382,RT,0.6078947368421053
2022-03-25T18:09:27Z,SAP.FLOW.TOTAL.3,6.29,2010,RT,0.3781866281866282
2022-03-25T18:24:28Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T18:24:28Z,SAP.FLOW.TOTAL.1,0.867,2384,RT,0.1715472892758211
2022-03-25T18:24:28Z,SAP.FLOW.TOTAL.2,3.557,2382,RT,0.5506191950464396
2022-03-25T18:24:28Z,SAP.FLOW.TOTAL.3,6.103,2010,RT,0.3669432419432419
2022-03-25T18:39:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T18:39:27Z,SAP.FLOW.TOTAL.1,0.692,2384,RT,0.13692125049465767
2022-03-25T18:39:27Z,SAP.FLOW.TOTAL.2,2.937,2382,RT,0.45464396284829717
2022-03-25T18:39:27Z,SAP.FLOW.TOTAL.3,5.313,2010,RT,0.3194444444444444
2022-03-25T18:54:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T18:54:27Z,SAP.FLOW.TOTAL.1,0.664,2384,RT,0.13138108428967155
2022-03-25T18:54:27Z,SAP.FLOW.TOTAL.2,2.418,2382,RT,0.37430340557275543
2022-03-25T18:54:27Z,SAP.FLOW.TOTAL.3,4.677,2010,RT,0.2812049062049062
2022-03-25T19:09:28Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T19:09:28Z,SAP.FLOW.TOTAL.1,0.47,2384,RT,0.09299564701226751
2022-03-25T19:09:28Z,SAP.FLOW.TOTAL.2,1.745,2382,RT,0.27012383900928794
2022-03-25T19:09:28Z,SAP.FLOW.TOTAL.3,3.641,2010,RT,0.2189153439153439
2022-03-25T19:24:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T19:24:27Z,SAP.FLOW.TOTAL.1,0.468,2384,RT,0.0925999208547685
2022-03-25T19:24:27Z,SAP.FLOW.TOTAL.2,1.435,2382,RT,0.22213622291021673
2022-03-25T19:24:27Z,SAP.FLOW.TOTAL.3,3.247,2010,RT,0.1952260702260702
2022-03-25T19:39:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T19:39:27Z,SAP.FLOW.TOTAL.1,0.411,2384,RT,0.08132172536604669
2022-03-25T19:39:27Z,SAP.FLOW.TOTAL.2,1.202,2382,RT,0.18606811145510835
2022-03-25T19:39:27Z,SAP.FLOW.TOTAL.3,2.975,2010,RT,0.17887205387205385
2022-03-25T19:54:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T19:54:27Z,SAP.FLOW.TOTAL.1,0.285,2384,RT,0.05639097744360901
2022-03-25T19:54:27Z,SAP.FLOW.TOTAL.2,0.938,2382,RT,0.14520123839009288
2022-03-25T19:54:27Z,SAP.FLOW.TOTAL.3,2.767,2010,RT,0.16636604136604136
2022-03-25T20:09:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T20:09:27Z,SAP.FLOW.TOTAL.1,0.464,2384,RT,0.09180846853977048
2022-03-25T20:09:27Z,SAP.FLOW.TOTAL.2,0.878,2382,RT,0.13591331269349846
2022-03-25T20:09:27Z,SAP.FLOW.TOTAL.3,2.801,2010,RT,0.1684102934102934
2022-03-25T20:24:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T20:24:27Z,SAP.FLOW.TOTAL.1,0.362,2384,RT,0.07162643450732092
2022-03-25T20:24:27Z,SAP.FLOW.TOTAL.2,0.83,2382,RT,0.1284829721362229
2022-03-25T20:24:27Z,SAP.FLOW.TOTAL.3,2.547,2010,RT,0.15313852813852813
2022-03-25T20:39:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T20:39:27Z,SAP.FLOW.TOTAL.1,0.349,2384,RT,0.06905421448357736
2022-03-25T20:39:27Z,SAP.FLOW.TOTAL.2,0.629,2382,RT,0.09736842105263158
2022-03-25T20:39:27Z,SAP.FLOW.TOTAL.3,2.384,2010,RT,0.14333814333814332
2022-03-25T20:54:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T20:54:27Z,SAP.FLOW.TOTAL.1,0.364,2384,RT,0.07202216066481994
2022-03-25T20:54:27Z,SAP.FLOW.TOTAL.2,0.617,2382,RT,0.09551083591331269
2022-03-25T20:54:27Z,SAP.FLOW.TOTAL.3,2.241,2010,RT,0.13474025974025974
2022-03-25T21:09:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T21:09:27Z,SAP.FLOW.TOTAL.1,0.334,2384,RT,0.06608626830233479
2022-03-25T21:09:27Z,SAP.FLOW.TOTAL.2,0.501,2382,RT,0.07755417956656346
2022-03-25T21:09:27Z,SAP.FLOW.TOTAL.3,2.141,2010,RT,0.12872775372775372
2022-03-25T21:24:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T21:24:27Z,SAP.FLOW.TOTAL.1,0.337,2384,RT,0.0666798575385833
2022-03-25T21:24:27Z,SAP.FLOW.TOTAL.2,0.451,2382,RT,0.06981424148606812
2022-03-25T21:24:27Z,SAP.FLOW.TOTAL.3,1.987,2010,RT,0.11946849446849446
2022-03-25T21:39:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T21:39:27Z,SAP.FLOW.TOTAL.1,0.123,2384,RT,0.024337158686189155
2022-03-25T21:39:27Z,SAP.FLOW.TOTAL.2,0.44,2382,RT,0.06811145510835913
2022-03-25T21:39:27Z,SAP.FLOW.TOTAL.3,1.815,2010,RT,0.10912698412698411
2022-03-25T21:54:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T21:54:27Z,SAP.FLOW.TOTAL.1,0.212,2384,RT,0.04194697269489513
2022-03-25T21:54:27Z,SAP.FLOW.TOTAL.2,0.332,2382,RT,0.051393188854489166
2022-03-25T21:54:27Z,SAP.FLOW.TOTAL.3,1.647,2010,RT,0.09902597402597402
2022-03-25T22:09:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T22:09:27Z,SAP.FLOW.TOTAL.1,0.176,2384,RT,0.03482390185991294
2022-03-25T22:09:27Z,SAP.FLOW.TOTAL.2,0.255,2382,RT,0.039473684210526314
2022-03-25T22:09:27Z,SAP.FLOW.TOTAL.3,1.536,2010,RT,0.09235209235209235
2022-03-25T22:24:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T22:24:27Z,SAP.FLOW.TOTAL.1,-0.049,2384,RT,-0.009695290858725761
2022-03-25T22:24:27Z,SAP.FLOW.TOTAL.2,0.194,2382,RT,0.030030959752321982
2022-03-25T22:24:27Z,SAP.FLOW.TOTAL.3,1.464,2010,RT,0.08802308802308802
2022-03-25T22:39:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T22:39:27Z,SAP.FLOW.TOTAL.1,-0.007,2384,RT,-0.0013850415512465374
2022-03-25T22:39:27Z,SAP.FLOW.TOTAL.2,0.119,2382,RT,0.018421052631578946
2022-03-25T22:39:27Z,SAP.FLOW.TOTAL.3,1.398,2010,RT,0.08405483405483405
2022-03-25T22:54:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T22:54:27Z,SAP.FLOW.TOTAL.1,-0.027,2384,RT,-0.005342303126236644
2022-03-25T22:54:27Z,SAP.FLOW.TOTAL.2,0.1,2382,RT,0.015479876160990714
2022-03-25T22:54:27Z,SAP.FLOW.TOTAL.3,1.239,2010,RT,0.07449494949494949
2022-03-25T23:09:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T23:09:27Z,SAP.FLOW.TOTAL.1,-0.114,2384,RT,-0.022556390977443608
2022-03-25T23:09:27Z,SAP.FLOW.TOTAL.2,0.017,2382,RT,0.0026315789473684214
2022-03-25T23:09:27Z,SAP.FLOW.TOTAL.3,1.19,2010,RT,0.07154882154882154
2022-03-25T23:24:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T23:24:27Z,SAP.FLOW.TOTAL.1,-0.03,2384,RT,-0.00593589236248516
2022-03-25T23:24:27Z,SAP.FLOW.TOTAL.2,0.014,2382,RT,0.0021671826625387
2022-03-25T23:24:27Z,SAP.FLOW.TOTAL.3,1.059,2010,RT,0.06367243867243866
2022-03-25T23:39:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T23:39:27Z,SAP.FLOW.TOTAL.1,-0.012,2384,RT,-0.002374356944994064
2022-03-25T23:39:27Z,SAP.FLOW.TOTAL.2,-0.01,2382,RT,-0.0015479876160990713
2022-03-25T23:39:27Z,SAP.FLOW.TOTAL.3,0.731,2010,RT,0.04395141895141895
2022-03-25T23:54:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-25T23:54:27Z,SAP.FLOW.TOTAL.1,0.062,2384,RT,0.01226751088246933
2022-03-25T23:54:27Z,SAP.FLOW.TOTAL.2,-0.036,2382,RT,-0.005572755417956656
2022-03-25T23:54:27Z,SAP.FLOW.TOTAL.3,0.923,2010,RT,0.055495430495430494
2022-03-26T00:09:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-26T00:09:27Z,SAP.FLOW.TOTAL.1,-0.326,2384,RT,-0.06450336367233873
2022-03-26T00:09:27Z,SAP.FLOW.TOTAL.2,0.008,2382,RT,0.001238390092879257
2022-03-26T00:09:27Z,SAP.FLOW.TOTAL.3,0.947,2010,RT,0.056938431938431934
2022-03-26T00:24:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-26T00:24:27Z,SAP.FLOW.TOTAL.1,0.119,2384,RT,0.023545706371191133
2022-03-26T00:24:27Z,SAP.FLOW.TOTAL.2,-0.015,2382,RT,-0.0023219814241486067
2022-03-26T00:24:27Z,SAP.FLOW.TOTAL.3,0.963,2010,RT,0.0579004329004329
2022-03-26T00:39:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-26T00:39:27Z,SAP.FLOW.TOTAL.1,-0.17,2384,RT,-0.03363672338741591
2022-03-26T00:39:27Z,SAP.FLOW.TOTAL.2,-0.115,2382,RT,-0.01780185758513932
2022-03-26T00:39:27Z,SAP.FLOW.TOTAL.3,0.821,2010,RT,0.04936267436267436
2022-03-26T00:54:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-26T00:54:27Z,SAP.FLOW.TOTAL.1,-0.074,2384,RT,-0.014641867827463394
2022-03-26T00:54:27Z,SAP.FLOW.TOTAL.2,-0.086,2382,RT,-0.013312693498452011
2022-03-26T00:54:27Z,SAP.FLOW.TOTAL.3,0.694,2010,RT,0.04172679172679172
2022-03-26T01:09:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-26T01:09:27Z,SAP.FLOW.TOTAL.1,-0.305,2384,RT,-0.06034823901859913
2022-03-26T01:09:27Z,SAP.FLOW.TOTAL.2,-0.015,2382,RT,-0.0023219814241486067
2022-03-26T01:09:27Z,SAP.FLOW.TOTAL.3,0.789,2010,RT,0.04743867243867244
2022-03-26T01:24:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-26T01:24:27Z,SAP.FLOW.TOTAL.1,0.065,2384,RT,0.012861100118717847
2022-03-26T01:24:27Z,SAP.FLOW.TOTAL.2,-0.032,2382,RT,-0.004953560371517028
2022-03-26T01:24:27Z,SAP.FLOW.TOTAL.3,0.887,2010,RT,0.053330928330928326
2022-03-26T01:39:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-26T01:39:27Z,SAP.FLOW.TOTAL.1,0.116,2384,RT,0.02295211713494262
2022-03-26T01:39:27Z,SAP.FLOW.TOTAL.2,-0.154,2382,RT,-0.023839009287925695
2022-03-26T01:39:27Z,SAP.FLOW.TOTAL.3,0.812,2010,RT,0.04882154882154882
2022-03-26T01:54:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-26T01:54:27Z,SAP.FLOW.TOTAL.1,-0.165,2384,RT,-0.03264740799366838
2022-03-26T01:54:27Z,SAP.FLOW.TOTAL.2,-0.091,2382,RT,-0.014086687306501547
2022-03-26T01:54:27Z,SAP.FLOW.TOTAL.3,0.726,2010,RT,0.04365079365079365
2022-03-26T02:09:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-26T02:09:27Z,SAP.FLOW.TOTAL.1,-0.238,2384,RT,-0.047091412742382266
2022-03-26T02:09:27Z,SAP.FLOW.TOTAL.2,-0.193,2382,RT,-0.029876160990712074
2022-03-26T02:09:27Z,SAP.FLOW.TOTAL.3,0.407,2010,RT,0.024470899470899466
2022-03-26T02:24:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-26T02:24:27Z,SAP.FLOW.TOTAL.1,0.171,2384,RT,0.03383458646616541
2022-03-26T02:24:27Z,SAP.FLOW.TOTAL.2,-0.167,2382,RT,-0.02585139318885449
2022-03-26T02:24:27Z,SAP.FLOW.TOTAL.3,0.732,2010,RT,0.04401154401154401
2022-03-26T02:39:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-26T02:39:27Z,SAP.FLOW.TOTAL.1,0.035,2384,RT,0.006925207756232688
2022-03-26T02:39:27Z,SAP.FLOW.TOTAL.2,-0.126,2382,RT,-0.019504643962848296
2022-03-26T02:39:27Z,SAP.FLOW.TOTAL.3,0.698,2010,RT,0.04196729196729196
2022-03-26T02:54:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-26T02:54:27Z,SAP.FLOW.TOTAL.1,0.186,2384,RT,0.036802532647407994
2022-03-26T02:54:27Z,SAP.FLOW.TOTAL.2,-0.283,2382,RT,-0.04380804953560371
2022-03-26T02:54:27Z,SAP.FLOW.TOTAL.3,0.532,2010,RT,0.03198653198653199
2022-03-26T03:09:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-26T03:09:27Z,SAP.FLOW.TOTAL.1,-0.303,2384,RT,-0.059952512861100114
2022-03-26T03:09:27Z,SAP.FLOW.TOTAL.2,-0.114,2382,RT,-0.01764705882352941
2022-03-26T03:09:27Z,SAP.FLOW.TOTAL.3,0.697,2010,RT,0.0419071669071669
2022-03-26T03:24:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-26T03:24:27Z,SAP.FLOW.TOTAL.1,-0.231,2384,RT,-0.045706371191135735
2022-03-26T03:24:27Z,SAP.FLOW.TOTAL.2,-0.276,2382,RT,-0.04272445820433437
2022-03-26T03:24:27Z,SAP.FLOW.TOTAL.3,0.415,2010,RT,0.024951899951899947
2022-03-26T03:39:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-26T03:39:27Z,SAP.FLOW.TOTAL.1,0.045,2384,RT,0.008903838543727739
2022-03-26T03:39:27Z,SAP.FLOW.TOTAL.2,-0.366,2382,RT,-0.056656346749226004
2022-03-26T03:39:27Z,SAP.FLOW.TOTAL.3,0.297,2010,RT,0.017857142857142856
2022-03-26T03:54:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-26T03:54:27Z,SAP.FLOW.TOTAL.1,-0.063,2384,RT,-0.012465373961218836
2022-03-26T03:54:27Z,SAP.FLOW.TOTAL.2,-0.323,2382,RT,-0.05
2022-03-26T03:54:27Z,SAP.FLOW.TOTAL.3,0.338,2010,RT,0.02032227032227032
2022-03-26T04:09:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-26T04:09:27Z,SAP.FLOW.TOTAL.1,-0.208,2384,RT,-0.04115552037989711
2022-03-26T04:09:27Z,SAP.FLOW.TOTAL.2,-0.51,2382,RT,-0.07894736842105263
2022-03-26T04:09:27Z,SAP.FLOW.TOTAL.3,0.206,2010,RT,0.012385762385762384
2022-03-26T04:24:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-26T04:24:27Z,SAP.FLOW.TOTAL.1,-0.027,2384,RT,-0.005342303126236644
2022-03-26T04:24:27Z,SAP.FLOW.TOTAL.2,-0.42,2382,RT,-0.06501547987616099
2022-03-26T04:24:27Z,SAP.FLOW.TOTAL.3,0.114,2010,RT,0.006854256854256854
2022-03-26T04:39:27Z,SAP.FLOW.TOTAL,NA,2381,RT,NA
2022-03-26T04:39:27Z,SAP.FLOW.TOTAL.1,-0.182,2384,RT,-0.03601108033240997
2022-03-26T04:39:27Z,SAP.FLOW.TOTAL.2,-0.341,2382,RT,-0.05278637770897833
