tree,date_wc,time,lwc_bulk,lwc_leaf,rep,dm_g
2379,2022-07-19,md,0.568361581920904,NA,3,NA
2379,NA,md,NA,2.08904109589041,3,NA
2379,NA,pd,NA,0.831128404669261,NA,NA
2380,2022-03-08,md,0.637700534759358,0.62406015037594,1,NA
2380,2022-03-08,md,0.637700534759358,0.647849462365591,2,NA
2380,2022-03-08,md,0.637700534759358,0.643023255813954,3,NA
2380,2022-03-08,md,0.637700534759358,0.500709219858156,4,NA
2380,2022-03-25,md,0.755165936130244,0.755165936130244,1,NA
2380,2022-03-25,pd,0.743132257150949,0.743132257150949,1,NA
2380,2022-03-25,pd,0.743132257150949,-0.88671764372699,1,NA
2380,2022-03-25,pd,0.743132257150949,-0.872557349192863,1,NA
2380,2022-03-25,pd,0.743132257150949,-0.915038232795242,1,NA
2380,2022-03-25,md,0.755165936130244,0.755165936130244,2,NA
2380,2022-03-25,pd,0.743132257150949,-0.872557349192863,2,NA
2380,2022-03-25,pd,0.743132257150949,-0.88671764372699,2,NA
2380,2022-03-25,pd,0.743132257150949,-0.915038232795242,2,NA
2380,2022-03-25,pd,0.743132257150949,0.743132257150949,2,NA
2380,2022-03-25,md,0.755165936130244,0.755165936130244,3,NA
2380,2022-03-25,pd,0.743132257150949,-0.88671764372699,3,NA
2380,2022-03-25,pd,0.743132257150949,-0.872557349192863,3,NA
2380,2022-03-25,pd,0.743132257150949,0.743132257150949,3,NA
2380,2022-03-25,pd,0.743132257150949,-0.915038232795242,3,NA
2380,2022-03-25,md,0.755165936130244,0.755165936130244,4,NA
2380,2022-03-25,pd,0.743132257150949,-0.915038232795242,4,NA
2380,2022-03-25,pd,0.743132257150949,-0.88671764372699,4,NA
2380,2022-03-25,pd,0.743132257150949,-0.872557349192863,4,NA
2380,2022-03-25,pd,0.743132257150949,0.743132257150949,4,NA
2380,2022-03-30,pd,0.619944082013048,NA,1,NA
2380,2022-03-30,pd,0.619944082013048,NA,2,NA
2380,2022-03-30,pd,0.619944082013048,NA,3,NA
2380,2022-03-30,pd,0.619944082013048,NA,4,NA
2380,2022-03-30,pd,0.619944082013048,NA,5,NA
2380,2022-04-06,md,NA,0.546086956521739,2,NA
2380,2022-04-06,md,NA,0.571269487750557,3,NA
2380,2022-04-13,md,0.529479056670186,0.572301425661915,1,NA
2380,2022-04-11,pd,0.710814542107685,0.504,1,NA
2380,2022-04-13,md,0.529479056670186,0.554123711340206,2,NA
2380,2022-04-11,pd,0.710814542107685,0.553191489361702,2,NA
2380,2022-04-13,md,0.529479056670186,0.559922680412371,3,NA
2380,2022-04-11,pd,0.710814542107685,0.563333333333333,3,NA
2380,2022-04-11,pd,0.710814542107685,0.53578947368421,4,NA
2380,2022-04-25,md,0.582315299592786,NA,1,NA
2380,2022-04-25,pd,0.587768303440165,NA,1,NA
2380,2022-04-25,md,0.582315299592786,NA,2,NA
2380,2022-04-25,pd,0.587768303440165,NA,2,NA
2380,2022-04-25,md,0.582315299592786,NA,3,NA
2380,2022-04-25,pd,0.587768303440165,NA,3,NA
2380,2022-04-25,md,0.582315299592786,NA,4,NA
2380,2022-04-25,pd,0.587768303440165,NA,4,NA
2380,2022-04-25,md,0.582315299592786,NA,5,NA
2380,2022-04-25,pd,0.587768303440165,NA,5,NA
2380,2022-04-25,md,0.582315299592786,NA,6,NA
2380,2022-05-04,md,0.562142221091464,NA,1,NA
2380,2022-05-04,md,0.562142221091464,NA,2,NA
2380,2022-05-04,md,0.562142221091464,NA,3,NA
2380,2022-05-04,md,0.562142221091464,NA,4,NA
2380,2022-05-04,md,0.562142221091464,NA,5,NA
2380,2022-05-09,md,0.594702467343977,NA,1,NA
2380,2022-05-09,pd,0.56686626746507,NA,1,NA
2380,2022-05-09,md,0.594702467343977,NA,2,NA
2380,2022-05-09,pd,0.56686626746507,NA,2,NA
2380,2022-05-09,md,0.594702467343977,NA,3,NA
2380,2022-05-09,pd,0.56686626746507,NA,3,NA
2380,2022-05-23,md,0.567164179104478,NA,1,NA
2380,2022-05-23,pd,0.621621621621622,NA,1,NA
2380,2022-05-23,md,0.567164179104478,NA,2,NA
2380,2022-05-23,pd,0.621621621621622,NA,2,NA
2380,2022-05-23,md,0.567164179104478,NA,3,NA
2380,2022-05-23,pd,0.621621621621622,NA,3,NA
2380,2022-05-23,pd,0.621621621621622,NA,4,NA
2380,2022-05-23,pd,0.621621621621622,NA,5,NA
2380,2022-05-23,pd,0.621621621621622,NA,6,NA
2380,2022-07-19,md,0.49437984496124,NA,1,NA
2380,2022-07-19,pd,0.524926686217009,NA,1,NA
2380,2022-07-19,md,0.49437984496124,NA,2,NA
2380,2022-07-19,pd,0.524926686217009,NA,2,NA
2380,2022-07-19,md,0.49437984496124,NA,3,NA
2380,2022-07-19,pd,0.524926686217009,NA,3,NA
2380,2022-07-19,pd,0.524926686217009,NA,4,NA
2380,2022-07-19,pd,0.524926686217009,NA,5,NA
2380,2022-02-28,md,NA,0.65648854961832,1,NA
2380,2022-02-28,md,NA,0.649484536082474,2,NA
2380,2022-02-28,md,NA,0.657142857142857,3,NA
2380,2022-02-28,md,NA,0.687022900763359,4,NA
2380,NA,pd,NA,0.710814542107685,NA,NA
2381,2022-03-08,md,1.80352112676056,1.74146341463415,1,NA
2381,2022-03-08,pd,1.91173708920188,NA,1,NA
2381,2022-03-08,md,1.80352112676056,1.85652173913043,2,NA
2381,2022-03-08,pd,1.91173708920188,NA,2,NA
2381,2022-03-08,md,1.80352112676056,1.77254901960784,3,NA
2381,2022-03-15,md,1.06422018348624,1.28771929824561,1,NA
2381,2022-03-15,pd,1.50333333333333,1.44827586206897,1,NA
2381,2022-03-15,md,1.06422018348624,1.445,2,NA
2381,2022-03-15,pd,1.50333333333333,1.66590909090909,2,NA
2381,2022-03-15,md,1.06422018348624,1.1741935483871,3,NA
2381,2022-03-15,pd,1.50333333333333,1.54736842105263,3,NA
2381,2022-03-15,md,1.06422018348624,1.31940298507463,4,NA
2381,2022-03-15,pd,1.50333333333333,1.25714285714286,4,NA
2381,2022-03-15,pd,1.50333333333333,1.56666666666667,5,NA
2381,2022-03-25,md,1.19469026548673,1.19469026548673,1,NA
2381,2022-03-25,pd,1.30091743119266,-0.251376146788991,1,NA
2381,2022-03-25,pd,1.30091743119266,-0.225688073394496,1,NA
2381,2022-03-25,pd,1.30091743119266,-0.115596330275229,1,NA
2381,2022-03-25,pd,1.30091743119266,1.30091743119266,1,NA
2381,2022-03-25,md,1.19469026548673,1.19469026548673,2,NA
2381,2022-03-25,pd,1.30091743119266,-0.225688073394496,2,NA
2381,2022-03-25,pd,1.30091743119266,-0.251376146788991,2,NA
2381,2022-03-25,pd,1.30091743119266,-0.115596330275229,2,NA
2381,2022-03-25,pd,1.30091743119266,1.30091743119266,2,NA
2381,2022-03-25,md,1.19469026548673,1.19469026548673,3,NA
2381,2022-03-25,pd,1.30091743119266,-0.251376146788991,3,NA
2381,2022-03-25,pd,1.30091743119266,1.30091743119266,3,NA
2381,2022-03-25,pd,1.30091743119266,-0.115596330275229,3,NA
2381,2022-03-25,pd,1.30091743119266,-0.225688073394496,3,NA
2381,2022-03-30,pd,1.02259174311927,NA,1,NA
2381,2022-03-30,pd,1.02259174311927,NA,2,NA
2381,2022-03-30,pd,1.02259174311927,NA,3,NA
2381,2022-04-06,md,NA,0.821794871794872,1,NA
2381,2022-04-06,md,NA,0.839735099337748,2,NA
2381,2022-04-06,md,NA,0.824959481361426,3,NA
2381,2022-04-13,md,0.401119091364623,-0.0294117647058823,1,NA
2381,2022-04-11,pd,0.847608200455581,0.819512195121951,1,NA
2381,2022-04-13,md,0.401119091364623,-0.0296359017781541,2,NA
2381,2022-04-11,pd,0.847608200455581,0.83448275862069,2,NA
2381,2022-04-13,md,0.401119091364623,-0.00605143721633905,3,NA
2381,2022-04-11,pd,0.847608200455581,0.786138613861386,3,NA
2381,2022-04-25,md,0.83066361556064106,NA,1,NA
2381,2022-04-25,pd,0.891447368421053,NA,1,NA
2381,2022-04-25,md,0.83066361556064106,NA,2,NA
2381,2022-04-25,pd,0.891447368421053,NA,2,NA
2381,2022-04-25,md,0.83066361556064106,NA,3,NA
2381,2022-04-25,pd,0.891447368421053,NA,3,NA
2381,2022-05-04,md,0.773996789727127,NA,1,NA
2381,2022-05-04,md,0.773996789727127,NA,2,NA
2381,2022-05-04,md,0.773996789727127,NA,3,NA
2381,2022-05-04,md,0.773996789727127,NA,4,NA
2381,2022-05-04,md,0.773996789727127,NA,5,NA
2381,2022-05-04,md,0.773996789727127,NA,6,NA
2381,2022-05-09,pd,0.814345991561181,NA,1,NA
2381,2022-05-09,pd,0.814345991561181,NA,2,NA
2381,2022-05-09,pd,0.814345991561181,NA,3,NA
2381,2022-05-09,pd,0.814345991561181,NA,4,NA
2381,2022-05-23,md,0.747482571649884,NA,1,NA
2381,2022-05-23,pd,0.87012987012987,NA,1,NA
2381,2022-05-23,md,0.747482571649884,NA,2,NA
2381,2022-05-23,pd,0.87012987012987,NA,2,NA
2381,2022-05-23,md,0.747482571649884,NA,3,NA
2381,2022-05-23,md,0.747482571649884,NA,4,NA
2381,2022-07-19,md,0.589850057670127,NA,1,NA
2381,2022-07-19,pd,0.658724832214765,NA,1,NA
2381,2022-07-19,md,0.589850057670127,NA,2,NA
2381,2022-07-19,pd,0.658724832214765,NA,2,NA
2381,2022-07-19,md,0.589850057670127,NA,3,NA
2381,2022-07-19,pd,0.658724832214765,NA,3,NA
2381,NA,pd,NA,0.847608200455581,NA,NA
2382,2022-03-08,md,1.57671641791045,1.42857142857143,1,NA
2382,2022-03-08,pd,2.0256880733945,NA,1,NA
2382,2022-03-08,md,1.57671641791045,1.45510204081633,2,NA
2382,2022-03-08,pd,2.0256880733945,NA,2,NA
2382,2022-03-08,md,1.57671641791045,1.44266666666667,3,NA
2382,2022-03-08,pd,2.0256880733945,NA,3,NA
2382,2022-03-08,md,1.57671641791045,1.35492957746479,4,NA
2382,2022-03-15,md,0.979154929577465,0.974736842105263,1,NA
2382,2022-03-15,pd,1.17839721254355,1.11951219512195,1,NA
2382,2022-03-15,md,0.979154929577465,0.913861386138614,2,NA
2382,2022-03-15,pd,1.17839721254355,1.153,2,NA
2382,2022-03-25,pd,1.20108327691266,-0.366283006093433,1,NA
2382,2022-03-25,pd,1.20108327691266,-0.341909275558565,1,NA
2382,2022-03-25,pd,1.20108327691266,-0.345971563981043,1,NA
2382,2022-03-25,pd,1.20108327691266,1.20108327691266,1,NA
2382,2022-03-25,pd,1.20108327691266,1.20108327691266,2,NA
2382,2022-03-25,pd,1.20108327691266,-0.366283006093433,2,NA
2382,2022-03-25,pd,1.20108327691266,-0.345971563981043,2,NA
2382,2022-03-25,pd,1.20108327691266,-0.341909275558565,2,NA
2382,2022-03-25,pd,1.20108327691266,-0.366283006093433,3,NA
2382,2022-03-25,pd,1.20108327691266,-0.345971563981043,3,NA
2382,2022-03-25,pd,1.20108327691266,-0.341909275558565,3,NA
2382,2022-03-25,pd,1.20108327691266,1.20108327691266,3,NA
2382,2022-03-30,pd,0.938289205702648,NA,1,NA
2382,2022-03-30,pd,0.938289205702648,NA,2,NA
2382,2022-03-30,pd,0.938289205702648,NA,3,NA
2382,2022-04-06,md,NA,0.778175313059034,1,NA
2382,2022-04-06,md,NA,0.833333333333333,2,NA
2382,2022-04-06,md,NA,0.73394495412844,3,NA
2382,2022-04-13,md,0.835460663727083,0.766666666666666,1,NA
2382,2022-04-11,pd,0.783333333333333,0.779487179487179,1,NA
2382,2022-04-13,md,0.835460663727083,0.743099787685775,2,NA
2382,2022-04-11,pd,0.783333333333333,0.760833333333333,2,NA
2382,2022-04-13,md,0.835460663727083,0.749611197511664,3,NA
2382,2022-04-11,pd,0.783333333333333,0.823504273504273,3,NA
2382,2022-04-13,md,0.835460663727083,0.751187084520418,4,NA
2382,2022-04-11,pd,0.783333333333333,0.821951219512195,4,NA
2382,2022-04-13,md,0.835460663727083,0.776570985259892,5,NA
2382,2022-04-11,pd,0.783333333333333,0.828125,5,NA
2382,2022-04-11,pd,0.783333333333333,0.753448275862069,6,NA
2382,2022-04-11,pd,0.783333333333333,0.791743119266055,7,NA
2382,2022-04-25,md,0.763309596473381,NA,1,NA
2382,2022-04-25,pd,0.738170782176852,NA,1,NA
2382,2022-04-25,md,0.763309596473381,NA,2,NA
2382,2022-04-25,pd,0.738170782176852,NA,2,NA
2382,2022-04-25,md,0.763309596473381,NA,3,NA
2382,2022-04-25,pd,0.738170782176852,NA,3,NA
2382,2022-04-25,md,0.763309596473381,NA,4,NA
2382,2022-05-04,md,0.706187824563599,NA,1,NA
2382,2022-05-04,md,0.706187824563599,NA,2,NA
2382,2022-05-04,md,0.706187824563599,NA,3,NA
2382,2022-05-09,md,0.786878395319682,NA,1,NA
2382,2022-05-09,pd,0.682615629984051,NA,1,NA
2382,2022-05-09,md,0.786878395319682,NA,2,NA
2382,2022-05-09,pd,0.682615629984051,NA,2,NA
2382,2022-05-09,md,0.786878395319682,NA,3,NA
2382,2022-05-09,pd,0.682615629984051,NA,3,NA
2382,2022-05-09,md,0.786878395319682,NA,4,NA
2382,2022-05-23,md,0.630057388809182,NA,1,NA
2382,2022-05-23,pd,0.758664955070603,NA,1,NA
2382,2022-05-23,md,0.630057388809182,NA,2,NA
2382,2022-05-23,pd,0.758664955070603,NA,2,NA
2382,2022-05-23,md,0.630057388809182,NA,3,NA
2382,2022-05-23,pd,0.758664955070603,NA,3,NA
2382,2022-07-19,md,0.528040973111396,NA,1,NA
2382,2022-07-19,pd,0.647741935483871,NA,1,NA
2382,2022-07-19,md,0.528040973111396,NA,2,NA
2382,2022-07-19,pd,0.647741935483871,NA,2,NA
2382,2022-07-19,md,0.528040973111396,NA,3,NA
2382,2022-07-19,pd,0.647741935483871,NA,3,NA
2382,2022-07-19,md,0.528040973111396,NA,4,NA
2382,NA,md,NA,0.83203125,4,NA
2382,NA,pd,NA,0.783333333333333,NA,NA
2383,2022-03-08,md,1.32689075630252,1.32708333333333,1,NA
2383,2022-03-08,pd,1.34197247706422,1.45116279069767,1,NA
2383,2022-03-08,md,1.32689075630252,1.24444444444444,2,NA
2383,2022-03-08,pd,1.34197247706422,1.33529411764706,2,NA
2383,2022-03-08,md,1.32689075630252,1.28205128205128,3,NA
2383,2022-03-08,pd,1.34197247706422,1.31111111111111,3,NA
2383,2022-03-25,pd,1.16472642607683,1.16472642607683,1,NA
2383,2022-03-25,pd,1.16472642607683,-0.636786961583236,1,NA
2383,2022-03-25,pd,1.16472642607683,-0.608265424912689,1,NA
2383,2022-03-25,pd,1.16472642607683,-0.626891734575087,1,NA
2383,2022-03-25,pd,1.16472642607683,1.16472642607683,2,NA
2383,2022-03-25,pd,1.16472642607683,-0.636786961583236,2,NA
2383,2022-03-25,pd,1.16472642607683,-0.608265424912689,2,NA
2383,2022-03-25,pd,1.16472642607683,-0.626891734575087,2,NA
2383,2022-03-25,pd,1.16472642607683,-0.608265424912689,3,NA
2383,2022-03-25,pd,1.16472642607683,1.16472642607683,3,NA
2383,2022-03-25,pd,1.16472642607683,-0.636786961583236,3,NA
2383,2022-03-25,pd,1.16472642607683,-0.626891734575087,3,NA
2383,2022-03-30,pd,0.990258620689655,NA,1,NA
2383,2022-03-30,pd,0.990258620689655,NA,2,NA
2383,2022-03-30,pd,0.990258620689655,NA,3,NA
2383,2022-04-06,md,NA,0.805157593123209,1,NA
2383,2022-04-06,md,NA,0.8,2,NA
2383,2022-04-06,md,NA,0.817739975698664,3,NA
2383,2022-04-06,md,NA,0.871473354231975,4,NA
2383,2022-04-06,md,NA,0.883096366508689,5,NA
2383,2022-04-06,md,NA,0.866233766233766,6,NA
2383,2022-04-13,md,0.800659366537148,0.734133790737564,1,NA
2383,2022-04-11,pd,0.822769953051643,0.82,1,NA
2383,2022-04-13,md,0.800659366537148,0.740210124164279,2,NA
2383,2022-04-11,pd,0.822769953051643,0.785416666666667,2,NA
2383,2022-04-13,md,0.800659366537148,0.615023474178404,3,NA
2383,2022-04-25,pd,0.776262671570826,NA,1,NA
2383,2022-04-25,pd,0.776262671570826,NA,2,NA
2383,2022-05-04,md,0.722915138175593,NA,1,NA
2383,2022-05-04,md,0.722915138175593,NA,2,NA
2383,2022-05-04,md,0.722915138175593,NA,3,NA
2383,2022-05-09,md,0.798116925771842,NA,1,NA
2383,2022-05-09,pd,0.747474747474748,NA,1,NA
2383,2022-05-09,md,0.798116925771842,NA,2,NA
2383,2022-05-09,pd,0.747474747474748,NA,2,NA
2383,2022-05-09,pd,0.747474747474748,NA,3,NA
2383,2022-05-09,pd,0.747474747474748,NA,4,NA
2383,2022-05-23,pd,0.649484536082474,NA,1,NA
2383,2022-05-23,pd,0.649484536082474,NA,2,NA
2383,2022-05-23,pd,0.649484536082474,NA,3,NA
2383,2022-05-23,pd,0.649484536082474,NA,4,NA
2383,2022-07-19,md,0.58970398970399,NA,1,NA
2383,2022-07-19,pd,0.614887218045113,NA,1,NA
2383,2022-07-19,md,0.58970398970399,NA,2,NA
2383,2022-07-19,pd,0.614887218045113,NA,2,NA
2383,2022-07-19,md,0.58970398970399,NA,3,NA
2383,2022-07-19,pd,0.614887218045113,NA,3,NA
2383,2022-07-19,md,0.58970398970399,NA,4,NA
2383,2022-07-19,pd,0.614887218045113,NA,4,NA
2383,2022-07-19,pd,0.614887218045113,NA,5,NA
2383,NA,pd,NA,0.807547169811321,3,NA
2383,NA,pd,NA,0.822769953051643,NA,NA
2384,2022-03-08,md,0.827777777777778,NA,1,NA
2384,2022-03-08,md,0.827777777777778,NA,2,NA
2384,2022-03-08,md,0.827777777777778,NA,3,NA
2384,2022-03-15,md,1.1,1.05348837209302,1,NA
2384,2022-03-15,md,1.1,1.07746478873239,2,NA
2384,2022-03-15,md,1.1,1.21,3,NA
2384,2022-03-15,md,1.1,1.03695652173913,4,NA
2384,2022-03-15,md,1.1,1.05,5,NA
2384,2022-03-25,pd,1.18135593220339,0.155932203389831,1,NA
2384,2022-03-25,pd,1.18135593220339,0.0728813559322035,1,NA
2384,2022-03-25,pd,1.18135593220339,0.403389830508475,1,NA
2384,2022-03-25,pd,1.18135593220339,1.18135593220339,1,NA
2384,2022-03-25,pd,1.18135593220339,-0.0271186440677966,1,NA
2384,2022-03-25,pd,1.18135593220339,0.155932203389831,2,NA
2384,2022-03-25,pd,1.18135593220339,0.403389830508475,2,NA
2384,2022-03-25,pd,1.18135593220339,-0.0271186440677966,2,NA
2384,2022-03-25,pd,1.18135593220339,0.0728813559322035,2,NA
2384,2022-03-25,pd,1.18135593220339,1.18135593220339,2,NA
2384,2022-03-25,pd,1.18135593220339,0.403389830508475,3,NA
2384,2022-03-25,pd,1.18135593220339,0.155932203389831,3,NA
2384,2022-03-25,pd,1.18135593220339,0.0728813559322035,3,NA
2384,2022-03-25,pd,1.18135593220339,-0.0271186440677966,3,NA
2384,2022-03-25,pd,1.18135593220339,1.18135593220339,3,NA
2384,2022-03-25,pd,1.18135593220339,0.155932203389831,4,NA
2384,2022-03-25,pd,1.18135593220339,-0.0271186440677966,4,NA
2384,2022-03-25,pd,1.18135593220339,1.18135593220339,4,NA
2384,2022-03-25,pd,1.18135593220339,0.0728813559322035,4,NA
2384,2022-03-25,pd,1.18135593220339,0.403389830508475,4,NA
2384,2022-03-30,pd,1.00533117932149,NA,1,NA
2384,2022-03-30,pd,1.00533117932149,NA,2,NA
2384,2022-03-30,pd,1.00533117932149,NA,3,NA
2384,2022-03-30,pd,1.00533117932149,NA,4,NA
2384,2022-03-30,pd,1.00533117932149,NA,5,NA
2384,2022-03-30,pd,1.00533117932149,NA,6,NA
2384,2022-03-30,pd,1.00533117932149,NA,7,NA
2384,2022-04-06,md,NA,0.790281329923274,1,NA
2384,2022-04-06,md,NA,0.851010101010101,2,NA
2384,2022-04-06,md,NA,0.773529411764706,3,NA
2384,2022-04-06,md,NA,0.820754716981132,4,NA
2384,2022-04-13,md,0.800972689861579,0.799132947976879,1,NA
2384,2022-04-11,pd,0.811308562197092,0.786363636363636,1,NA
2384,2022-04-13,md,0.800972689861579,0.801346801346801,2,NA
2384,2022-04-11,pd,0.811308562197092,0.767647058823529,2,NA
2384,2022-04-13,md,0.800972689861579,0.785266457680251,3,NA
2384,2022-04-11,pd,0.811308562197092,0.746268656716418,3,NA
2384,2022-04-25,md,0.786652653704677,NA,1,NA
2384,2022-04-25,pd,0.854354354354354,NA,1,NA
2384,2022-04-25,md,0.786652653704677,NA,2,NA
2384,2022-04-25,pd,0.854354354354354,NA,2,NA
2384,2022-04-25,md,0.786652653704677,NA,3,NA
2384,2022-05-04,md,0.733258824625128,NA,1,NA
2384,2022-05-04,md,0.733258824625128,NA,2,NA
2384,2022-05-04,md,0.733258824625128,NA,3,NA
2384,2022-05-04,md,0.733258824625128,NA,4,NA
2384,2022-05-09,md,0.790554556769465,NA,1,NA
2384,2022-05-09,pd,0.675579322638146,NA,1,NA
2384,2022-05-09,md,0.790554556769465,NA,2,NA
2384,2022-05-09,pd,0.675579322638146,NA,2,NA
2384,2022-05-09,md,0.790554556769465,NA,3,NA
2384,2022-05-23,pd,0.764705882352941,NA,1,NA
2384,2022-05-23,pd,0.764705882352941,NA,2,NA
2384,2022-07-19,md,0.538375350140056,NA,1,NA
2384,2022-07-19,pd,0.615589353612167,NA,1,NA
2384,2022-07-19,md,0.538375350140056,NA,2,NA
2384,2022-07-19,pd,0.615589353612167,NA,2,NA
2384,2022-07-19,md,0.538375350140056,NA,3,NA
2384,2022-07-19,pd,0.615589353612167,NA,3,NA
2384,2022-07-19,md,0.538375350140056,NA,4,NA
2384,2022-07-19,pd,0.615589353612167,NA,4,NA
2384,2022-07-19,pd,0.615589353612167,NA,5,NA
2384,NA,md,NA,0.773529411764706,5,NA
2384,NA,pd,NA,0.811308562197092,NA,NA
