"","tree","plot","site","species","week","time","mpa_mean","date_wp","lwc_mean_combined","mean_swc_per_dry_g_y0","mean_swc_g_y0","date_rwc","swc_dw_g_y0","swc_ww_g_y0","date_lfm","type","X.x","notes.x","lfm_wet_wt_y0_g","lfm_wet_per_dry_y0_g","lfm_dry_wt_y0_g","lfm_y0_percent","X.y","notes.y","lfm_wet_wt_y1_g","lfm_wet_per_dry_y1_g","lfm_dry_wt_y1_g","lfm_y1_percent","X","notes","lfm_wet_wt_both_g","lfm_wet_per_dry_both_g","lfm_dry_wt_both_g","lfm_both_percent","date_lfm_both","rwc_percent_y0"
"1834",2370,"Weathertop","LL","blue oak",13,"pd",1.20566666666667,2022-03-25,1.60430107526882,NA,NA,NA,NA,NA,"2022-03-30","stem",187,NA,1.2361,0.131545221530575,1.0924,13.1545221530575,261,NA,1.866,1.63039188046236,0.7094,163.039188046236,NA,NA,NA,NA,NA,NA,NA,NA
"1835",2370,"Weathertop","LL","blue oak",14,"pd",NA,NA,NA,NA,NA,NA,NA,NA,"2022-04-04","stem",441,NA,0.1701,0.405785123966942,0.121,40.5785123966942,374,NA,0.9396,0.682664756446991,0.5584,68.2664756446991,NA,NA,NA,NA,NA,NA,NA,NA
"1836",2370,"Weathertop","LL","blue oak",17,"md",2.28725,2022-04-25,0.932712956335004,NA,NA,NA,NA,NA,"2022-04-25","stem",637,NA,0.7039,6.642779587405,0.0921,664.2779587405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1837",2370,"Weathertop","LL","blue oak",17,"pd",1.3795,2022-04-25,0.94393727848781,NA,NA,NA,NA,NA,"2022-04-25","stem",663,NA,0.6561,4.69037294015611,0.1153,469.037294015611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1838",2370,"Weathertop","LL","blue oak",21,"md",3.2,2022-05-25,NA,1.11726572323184,0.2998,"2022-05-25",1.1019,1.1019,"2022-05-23","stem",1083,NA,0.16,0.818181818181818,0.088,81.8181818181818,1078,NA,0.78,0.630094043887147,0.4785,63.0094043887147,NA,NA,NA,NA,NA,NA,NA,NA
"1839",2370,"Weathertop","LL","blue oak",21,"md",3.2,2022-05-25,NA,1.11726572323184,0.2998,"2022-05-25",0.3456,0.3456,"2022-05-23","stem",1083,NA,0.16,0.818181818181818,0.088,81.8181818181818,1078,NA,0.78,0.630094043887147,0.4785,63.0094043887147,NA,NA,NA,NA,NA,NA,NA,NA
"1840",2370,"Weathertop","LL","blue oak",21,"md",3.2,2022-05-25,NA,1.11726572323184,0.2998,"2022-05-25",0.2919,0.2919,"2022-05-23","stem",1083,NA,0.16,0.818181818181818,0.088,81.8181818181818,1078,NA,0.78,0.630094043887147,0.4785,63.0094043887147,NA,NA,NA,NA,NA,NA,NA,NA
"1841",2370,"Weathertop","LL","blue oak",21,"pd",1.92933333333333,2022-05-23,0.690821256038647,1.11726572323184,0.2998,"2022-05-25",0.3456,0.3456,"2022-05-23","stem",1030,NA,0.1508,0.709750566893424,0.0882,70.9750566893424,1011,NA,0.5785,0.68315391329648,0.3437,68.315391329648,NA,NA,NA,NA,NA,NA,NA,61.8314194800815
"1842",2370,"Weathertop","LL","blue oak",21,"pd",1.92933333333333,2022-05-23,0.690821256038647,1.11726572323184,0.2998,"2022-05-25",0.2919,0.2919,"2022-05-23","stem",1030,NA,0.1508,0.709750566893424,0.0882,70.9750566893424,1011,NA,0.5785,0.68315391329648,0.3437,68.315391329648,NA,NA,NA,NA,NA,NA,NA,61.8314194800815
"1843",2370,"Weathertop","LL","blue oak",21,"pd",1.92933333333333,2022-05-23,0.690821256038647,1.11726572323184,0.2998,"2022-05-25",1.1019,1.1019,"2022-05-23","stem",1030,NA,0.1508,0.709750566893424,0.0882,70.9750566893424,1011,NA,0.5785,0.68315391329648,0.3437,68.315391329648,NA,NA,NA,NA,NA,NA,NA,61.8314194800815
"1844",2371,"Weathertop","LL","blue oak",13,"pd",1.03285714285714,2022-03-30,2.06673908797969,NA,NA,NA,NA,NA,"2022-03-30","stem",192,NA,0.4547,2.37314540059347,0.1348,237.314540059347,242,NA,0.9491,2.14584023864766,0.3017,214.584023864766,NA,NA,NA,NA,NA,NA,NA,NA
"1845",2371,"Weathertop","LL","blue oak",13,"pd",1.03285714285714,2022-03-25,2.06673908797969,NA,NA,NA,NA,NA,"2022-03-30","stem",192,NA,0.4547,2.37314540059347,0.1348,237.314540059347,242,NA,0.9491,2.14584023864766,0.3017,214.584023864766,NA,NA,NA,NA,NA,NA,NA,NA
"1846",2371,"Weathertop","LL","blue oak",14,"pd",NA,NA,NA,NA,NA,NA,NA,NA,"2022-04-04","stem",425,NA,0.441,1.44050913115661,0.1807,144.050913115661,440,NA,0.7229,0.816331658291457,0.398,81.6331658291457,NA,NA,NA,NA,NA,NA,NA,NA
"1847",2371,"Weathertop","LL","blue oak",17,"md",2.696,2022-04-25,0.917525773195876,NA,NA,NA,NA,NA,"2022-04-25","stem",609,NA,0.2664,0.0638977635782748,0.2504,6.38977635782748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848",2371,"Weathertop","LL","blue oak",17,"pd",0.952333333333333,2022-04-25,1.05661467359908,NA,NA,NA,NA,NA,"2022-04-25","stem",659,NA,0.8652,1.13418845584608,0.4054,113.418845584608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1849",2371,"Weathertop","LL","blue oak",21,"md",2.55666666666667,2022-05-25,NA,0.895770322347498,0.4201,"2022-05-25",0.5338,0.5338,"2022-05-23","stem",1088,NA,0.12,0.666666666666667,0.072,66.6666666666667,1057,NA,0.32,0.596009975062344,0.2005,59.6009975062344,NA,NA,NA,NA,NA,NA,NA,NA
"1850",2371,"Weathertop","LL","blue oak",21,"md",2.55666666666667,2022-05-25,NA,0.895770322347498,0.4201,"2022-05-25",1.7126,1.7126,"2022-05-23","stem",1088,NA,0.12,0.666666666666667,0.072,66.6666666666667,1057,NA,0.32,0.596009975062344,0.2005,59.6009975062344,NA,NA,NA,NA,NA,NA,NA,NA
"1851",2371,"Weathertop","LL","blue oak",21,"pd",1.5165,2022-05-23,0.864904552129222,0.895770322347498,0.4201,"2022-05-25",1.7126,1.7126,"2022-05-23","stem",1026,NA,0.384,0.819043107531975,0.2111,81.9043107531975,1034,NA,0.3995,0.705078958600085,0.2343,70.5078958600085,NA,NA,NA,NA,NA,NA,NA,96.554276308531
"1852",2371,"Weathertop","LL","blue oak",21,"pd",1.5165,2022-05-23,0.864904552129222,0.895770322347498,0.4201,"2022-05-25",0.4209,0.4209,"2022-05-23","stem",1026,NA,0.384,0.819043107531975,0.2111,81.9043107531975,1034,NA,0.3995,0.705078958600085,0.2343,70.5078958600085,NA,NA,NA,NA,NA,NA,NA,96.554276308531
"1853",2371,"Weathertop","LL","blue oak",21,"pd",1.5165,2022-05-23,0.864904552129222,0.895770322347498,0.4201,"2022-05-25",0.5338,0.5338,"2022-05-23","stem",1026,NA,0.384,0.819043107531975,0.2111,81.9043107531975,1034,NA,0.3995,0.705078958600085,0.2343,70.5078958600085,NA,NA,NA,NA,NA,NA,NA,96.554276308531
"1854",2371,"Weathertop","LL","blue oak",21,"md",2.55666666666667,2022-05-25,NA,0.895770322347498,0.4201,"2022-05-25",0.4209,0.4209,"2022-05-23","stem",1088,NA,0.12,0.666666666666667,0.072,66.6666666666667,1057,NA,0.32,0.596009975062344,0.2005,59.6009975062344,NA,NA,NA,NA,NA,NA,NA,NA
"1855",2372,"Weathertop","LL","blue oak",13,"pd",1.51666666666667,2022-03-25,1.91440430176436,NA,NA,NA,NA,NA,"2022-03-30","stem",262,NA,1.0213,3.54112939084037,0.2249,354.112939084037,265,NA,0.8611,1.16956412194507,0.3969,116.956412194507,NA,NA,NA,NA,NA,NA,NA,NA
"1856",2372,"Weathertop","LL","blue oak",13,"pd",1.51666666666667,2022-03-30,1.91440430176436,NA,NA,NA,NA,NA,"2022-03-30","stem",262,NA,1.0213,3.54112939084037,0.2249,354.112939084037,265,NA,0.8611,1.16956412194507,0.3969,116.956412194507,NA,NA,NA,NA,NA,NA,NA,NA
"1857",2372,"Weathertop","LL","blue oak",14,"pd",NA,NA,NA,NA,NA,NA,NA,NA,"2022-04-04","stem",403,NA,0.3743,1.32340161390441,0.1611,132.340161390441,387,NA,0.6581,0.665654264743103,0.3951,66.5654264743103,NA,NA,NA,NA,NA,NA,NA,NA
"1858",2372,"Weathertop","LL","blue oak",17,"md",1.9765,2022-04-25,0.84493227463802,NA,NA,NA,NA,NA,"2022-04-25","stem",668,NA,0.316,2.04138594802695,0.1039,204.138594802695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1859",2372,"Weathertop","LL","blue oak",17,"pd",1.307,2022-04-25,0.918851618573312,NA,NA,NA,NA,NA,"2022-04-25","stem",627,NA,0.6379,1.3547434477667,0.2709,135.47434477667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1860",2372,"Weathertop","LL","blue oak",21,"md",2.18,2022-05-25,NA,0.87079969359467,0.49965,"2022-05-25",1.047,1.047,"2022-05-23","stem",1066,NA,0.1,0.672240802675585,0.0598,67.2240802675585,1085,NA,0.39,0.593788312219044,0.2447,59.3788312219044,NA,NA,NA,NA,NA,NA,NA,NA
"1861",2372,"Weathertop","LL","blue oak",21,"md",2.18,2022-05-25,NA,0.87079969359467,0.49965,"2022-05-25",1.0995,1.0995,"2022-05-23","stem",1066,NA,0.1,0.672240802675585,0.0598,67.2240802675585,1085,NA,0.39,0.593788312219044,0.2447,59.3788312219044,NA,NA,NA,NA,NA,NA,NA,NA
"1862",2372,"Weathertop","LL","blue oak",21,"pd",1.78833333333333,2022-05-23,0.883656509695291,0.87079969359467,0.49965,"2022-05-25",1.047,1.047,"2022-05-23","stem",1006,NA,0.3404,0.95632183908046,0.174,95.632183908046,1016,NA,0.5673,0.598928974069899,0.3548,59.8928974069899,NA,NA,NA,NA,NA,NA,NA,101.476437830099
"1863",2372,"Weathertop","LL","blue oak",21,"pd",1.78833333333333,2022-05-23,0.883656509695291,0.87079969359467,0.49965,"2022-05-25",1.0995,1.0995,"2022-05-23","stem",1006,NA,0.3404,0.95632183908046,0.174,95.632183908046,1016,NA,0.5673,0.598928974069899,0.3548,59.8928974069899,NA,NA,NA,NA,NA,NA,NA,101.476437830099
"1864",2375,"Hobbiton","LL","blue oak",13,"pd",1.07428571428571,2022-03-30,1.71105527638191,NA,NA,NA,NA,NA,"2022-03-30","stem",241,NA,0.6745,0.93100486687661,0.3493,93.100486687661,257,NA,0.9966,4.3957769355712,0.1847,439.57769355712,NA,NA,NA,NA,NA,NA,NA,NA
"1865",2375,"Hobbiton","LL","blue oak",13,"pd",1.07428571428571,2022-03-25,1.71105527638191,NA,NA,NA,NA,NA,"2022-03-30","stem",241,NA,0.6745,0.93100486687661,0.3493,93.100486687661,257,NA,0.9966,4.3957769355712,0.1847,439.57769355712,NA,NA,NA,NA,NA,NA,NA,NA
"1866",2375,"Hobbiton","LL","blue oak",17,"md",NA,NA,NA,NA,NA,NA,NA,NA,"2022-04-25","stem",681,NA,0.2541,1.7089552238806,0.0938,170.89552238806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1867",2375,"Hobbiton","LL","blue oak",14,"pd",NA,NA,NA,NA,NA,NA,NA,NA,"2022-04-04","stem",370,NA,0.8258,1.27681279294182,0.3627,127.681279294182,437,NA,1.1976,0.781612615293067,0.6722,78.1612615293067,NA,NA,NA,NA,NA,NA,NA,NA
"1868",2375,"Hobbiton","LL","blue oak",17,"pd",1.3405,2022-04-25,0.959436232382262,NA,NA,NA,NA,NA,"2022-04-25","stem",660,NA,0.5752,1.37587773647253,0.2421,137.587773647253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1869",2375,"Hobbiton","LL","blue oak",21,"md",3.442,2022-05-23,0.763187588152327,1.0692774463686,0.478666666666667,"2022-05-25",1.1447,1.1447,"2022-05-23","stem",1108,NA,0.7954,0.751982378854625,0.454,75.1982378854625,1113,NA,0.8224,0.654728370221328,0.497,65.4728370221328,NA,NA,NA,NA,NA,NA,NA,71.3741406165636
"1870",2375,"Hobbiton","LL","blue oak",21,"md",3.442,2022-05-23,0.763187588152327,1.0692774463686,0.478666666666667,"2022-05-25",0.5973,0.5973,"2022-05-23","stem",1108,NA,0.7954,0.751982378854625,0.454,75.1982378854625,1113,NA,0.8224,0.654728370221328,0.497,65.4728370221328,NA,NA,NA,NA,NA,NA,NA,71.3741406165636
"1871",2375,"Hobbiton","LL","blue oak",21,"md",3.442,2022-05-23,0.763187588152327,1.0692774463686,0.478666666666667,"2022-05-25",1.029,1.029,"2022-05-23","stem",1108,NA,0.7954,0.751982378854625,0.454,75.1982378854625,1113,NA,0.8224,0.654728370221328,0.497,65.4728370221328,NA,NA,NA,NA,NA,NA,NA,71.3741406165636
"1872",2375,"Hobbiton","LL","blue oak",21,"pd",1.69933333333333,2022-05-23,0.851851851851852,1.0692774463686,0.478666666666667,"2022-05-25",1.1447,1.1447,"2022-05-23","stem",1032,NA,0.1922,0.771428571428572,0.1085,77.1428571428572,1007,NA,0.3087,0.69988986784141,0.1816,69.988986784141,NA,NA,NA,NA,NA,NA,NA,79.6661198405376
"1873",2375,"Hobbiton","LL","blue oak",21,"pd",1.69933333333333,2022-05-23,0.851851851851852,1.0692774463686,0.478666666666667,"2022-05-25",0.5973,0.5973,"2022-05-23","stem",1032,NA,0.1922,0.771428571428572,0.1085,77.1428571428572,1007,NA,0.3087,0.69988986784141,0.1816,69.988986784141,NA,NA,NA,NA,NA,NA,NA,79.6661198405376
"1874",2375,"Hobbiton","LL","blue oak",21,"pd",1.69933333333333,2022-05-23,0.851851851851852,1.0692774463686,0.478666666666667,"2022-05-25",1.029,1.029,"2022-05-23","stem",1032,NA,0.1922,0.771428571428572,0.1085,77.1428571428572,1007,NA,0.3087,0.69988986784141,0.1816,69.988986784141,NA,NA,NA,NA,NA,NA,NA,79.6661198405376
"1875",2376,"MiddleEarth","LL","live oak",10,"md",2.683,2022-03-08,0.672467668538756,NA,NA,NA,NA,NA,"2022-03-08","stem",NA,NA,NA,NA,NA,NA,52,NA,1.131,0.777463460631778,0.6363,77.7463460631778,NA,NA,NA,NA,NA,NA,NA,NA
"1876",2376,"MiddleEarth","LL","live oak",13,"pd",0.3625,2022-03-30,0.702810708337763,NA,NA,NA,NA,NA,"2022-03-30","stem",NA,NA,NA,NA,NA,NA,227,"cont_wet entered wrong?",1.3536,1.52867550906034,0.5353,152.867550906034,NA,NA,NA,NA,NA,NA,NA,NA
"1877",2376,"MiddleEarth","LL","live oak",13,"pd",0.3625,2022-03-25,0.702810708337763,NA,NA,NA,NA,NA,"2022-03-30","stem",NA,NA,NA,NA,NA,NA,227,"cont_wet entered wrong?",1.3536,1.52867550906034,0.5353,152.867550906034,NA,NA,NA,NA,NA,NA,NA,NA
"1878",2376,"MiddleEarth","LL","live oak",14,"pd",NA,NA,NA,NA,NA,NA,NA,NA,"2022-04-04","stem",NA,NA,NA,NA,NA,NA,404,NA,1.0612,0.611541381928626,0.6585,61.1541381928626,NA,NA,NA,NA,NA,NA,NA,NA
"1879",2376,"MiddleEarth","LL","live oak",17,"md",2.48825,2022-04-25,0.628071594701183,NA,NA,NA,NA,NA,"2022-04-25","stem",NA,NA,NA,NA,NA,NA,612,NA,1.2447,1.56586270871985,0.4851,156.586270871985,NA,NA,NA,NA,NA,NA,NA,NA
"1880",2376,"MiddleEarth","LL","live oak",9,"md",1.69166666666667,2022-02-28,0.694415536938921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1881",2376,"MiddleEarth","LL","live oak",21,"md",2.35,2022-05-23,0.58600129617628,NA,NA,NA,NA,NA,"2022-05-23","stem",NA,NA,NA,NA,NA,NA,1124,NA,0.6675,0.545138888888889,0.432,54.5138888888889,NA,NA,NA,NA,NA,NA,NA,NA
"1882",2376,"MiddleEarth","LL","live oak",21,"pd",1.2044,2022-05-23,0.659090909090909,NA,NA,NA,NA,NA,"2022-05-23","stem",NA,NA,NA,NA,NA,NA,1033,NA,0.2013,0.521541950113379,0.1323,52.1541950113379,NA,NA,NA,NA,NA,NA,NA,NA
"1883",2376,"MiddleEarth","LL","live oak",17,"pd",0.969333333333333,2022-04-25,0.661490214998643,NA,NA,NA,NA,NA,"2022-04-25","stem",NA,NA,NA,NA,NA,NA,638,NA,0.9324,0.355626635649898,0.6878,35.5626635649898,NA,NA,NA,NA,NA,NA,NA,NA
"1884",2377,"MiddleEarth","LL","live oak",9,"md",2.14,2022-02-28,0.677196164961801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1885",2377,"MiddleEarth","LL","live oak",10,"pd",0.3665,2022-03-08,NA,NA,NA,NA,NA,NA,"2022-03-08","stem",31,NA,0.5494,5.9281210592686,0.0793,592.81210592686,57,NA,3.5973,0.692608102385545,2.1253,69.2608102385546,NA,NA,NA,NA,NA,NA,NA,NA
"1886",2377,"MiddleEarth","LL","live oak",10,"md",2.21666666666667,2022-03-08,1.2779567436198,NA,NA,NA,NA,NA,"2022-03-08","stem",21,NA,0.8624,1.93233594015641,0.2941,193.233594015641,24,NA,1.3038,0.795125980999587,0.7263,79.5125980999587,NA,NA,NA,NA,NA,NA,NA,NA
"1887",2377,"MiddleEarth","LL","live oak",14,"pd",NA,NA,NA,NA,NA,NA,NA,NA,"2022-04-04","stem",444,NA,0.1341,1.12857142857143,0.063,112.857142857143,390,NA,1.4858,0.670940170940171,0.8892,67.0940170940171,NA,NA,NA,NA,NA,NA,NA,NA
"1888",2377,"MiddleEarth","LL","live oak",17,"md",2.96633333333333,2022-04-25,0.624129930394431,NA,NA,NA,NA,NA,"2022-04-25","stem",630,NA,0.2292,9.41818181818182,0.022,941.818181818182,566,NA,1.1713,0.425980034088142,0.8214,42.5980034088142,NA,NA,NA,NA,NA,NA,NA,NA
"1889",2377,"MiddleEarth","LL","live oak",17,"pd",1.307,2022-04-25,0.639235465887975,NA,NA,NA,NA,NA,"2022-04-25","stem",650,NA,0.2051,2.56076388888889,0.0576,256.076388888889,591,NA,2.7411,0.587938825165103,1.7262,58.7938825165103,NA,NA,NA,NA,NA,NA,NA,NA
"1890",2377,"MiddleEarth","LL","live oak",21,"md",1.61575,2022-05-23,0.56870026525199,1.25901639344262,0.0768,"2022-05-25",0.1378,0.1378,"2022-05-23","stem",1100,NA,0.0364,0.915789473684211,0.019,91.5789473684211,1104,NA,0.4828,0.62013422818792,0.298,62.013422818792,NA,NA,NA,NA,NA,NA,NA,45.1702033598587
"1891",2377,"MiddleEarth","LL","live oak",21,"pd",0.905666666666667,2022-05-23,0.547619047619048,1.25901639344262,0.0768,"2022-05-25",0.1378,0.1378,"2022-05-23","stem",NA,NA,NA,NA,NA,NA,1027,NA,0.214,0.621212121212121,0.132,62.1212121212121,NA,NA,NA,NA,NA,NA,NA,43.4957837301589
"1892",2377,"MiddleEarth","LL","live oak",13,"pd",0.243333333333333,2022-03-30,0.5585931254996,NA,NA,NA,NA,NA,"2022-03-30","stem",NA,NA,NA,NA,NA,NA,204,NA,0.4115,-0.111231101511879,0.463,-11.1231101511879,NA,NA,NA,NA,NA,NA,NA,NA
"1893",2378,"MiddleEarth","LL","blue oak",10,"md",1.7875,2022-03-08,1.39488995469623,NA,NA,NA,NA,NA,"2022-03-08","stem",18,NA,0.2302,-0.0467908902691512,0.2415,-4.67908902691512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1894",2378,"MiddleEarth","LL","blue oak",10,"pd",1.02433333333333,2022-03-08,1.35982805577392,NA,NA,NA,NA,NA,"2022-03-08","stem",110,NA,1.2112,3.42043795620438,0.274,342.043795620438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1895",2378,"MiddleEarth","LL","blue oak",13,"pd",0.759285714285715,2022-03-25,0.876624964486604,NA,NA,NA,NA,NA,"2022-03-30","stem",215,NA,0.6254,1.70151187904968,0.2315,170.151187904968,196,NA,0.9301,1.1705950991832,0.4285,117.05950991832,NA,NA,NA,NA,NA,NA,NA,NA
"1896",2378,"MiddleEarth","LL","blue oak",13,"pd",0.759285714285715,2022-03-30,0.876624964486604,NA,NA,NA,NA,NA,"2022-03-30","stem",215,NA,0.6254,1.70151187904968,0.2315,170.151187904968,196,NA,0.9301,1.1705950991832,0.4285,117.05950991832,NA,NA,NA,NA,NA,NA,NA,NA
"1897",2378,"MiddleEarth","LL","blue oak",14,"pd",NA,NA,NA,NA,NA,NA,NA,NA,"2022-04-04","stem",436,NA,0.9028,0.992056487202118,0.4532,99.2056487202118,376,NA,0.4962,0.804363636363636,0.275,80.4363636363636,NA,NA,NA,NA,NA,NA,NA,NA
"1898",2378,"MiddleEarth","LL","blue oak",17,"pd",1.5095,2022-04-25,0.910086186815746,NA,NA,NA,NA,NA,"2022-04-25","stem",673,NA,0.4647,1.16240111679851,0.2149,116.240111679851,674,NA,0.3437,-0.144386357978591,0.4017,-14.4386357978591,NA,NA,NA,NA,NA,NA,NA,NA
"1899",2378,"MiddleEarth","LL","blue oak",21,"md",3.192,2022-05-23,0.760397830018083,1.03678588637324,0.512533333333333,"2022-05-25",1.117,1.117,"2022-05-23","stem",1122,NA,0.1256,0.531707317073171,0.082,53.170731707317,1112,NA,0.2586,0.657692307692308,0.156,65.7692307692308,NA,NA,NA,NA,NA,NA,NA,73.3418384656077
"1900",2378,"MiddleEarth","LL","blue oak",21,"md",3.192,2022-05-23,0.760397830018083,1.03678588637324,0.512533333333333,"2022-05-25",0.7054,0.7054,"2022-05-23","stem",1122,NA,0.1256,0.531707317073171,0.082,53.170731707317,1112,NA,0.2586,0.657692307692308,0.156,65.7692307692308,NA,NA,NA,NA,NA,NA,NA,73.3418384656077
"1901",2378,"MiddleEarth","LL","blue oak",21,"md",3.192,2022-05-23,0.760397830018083,1.03678588637324,0.512533333333333,"2022-05-25",1.2142,1.2142,"2022-05-23","stem",1122,NA,0.1256,0.531707317073171,0.082,53.170731707317,1112,NA,0.2586,0.657692307692308,0.156,65.7692307692308,NA,NA,NA,NA,NA,NA,NA,73.3418384656077
"1902",2378,"MiddleEarth","LL","blue oak",21,"pd",1.70233333333333,2022-05-23,0.856899488926746,1.03678588637324,0.512533333333333,"2022-05-25",0.7054,0.7054,"2022-05-23","stem",995,NA,0.5805,6.6281208935611,0.0761,662.81208935611,956,NA,0.2111,1.3692480359147,0.0891,136.92480359147,NA,NA,NA,NA,NA,NA,NA,82.6496097399865
"1903",2378,"MiddleEarth","LL","blue oak",21,"pd",1.70233333333333,2022-05-23,0.856899488926746,1.03678588637324,0.512533333333333,"2022-05-25",1.2142,1.2142,"2022-05-23","stem",995,NA,0.5805,6.6281208935611,0.0761,662.81208935611,956,NA,0.2111,1.3692480359147,0.0891,136.92480359147,NA,NA,NA,NA,NA,NA,NA,82.6496097399865
"1904",2378,"MiddleEarth","LL","blue oak",21,"pd",1.70233333333333,2022-05-23,0.856899488926746,1.03678588637324,0.512533333333333,"2022-05-25",1.117,1.117,"2022-05-23","stem",995,NA,0.5805,6.6281208935611,0.0761,662.81208935611,956,NA,0.2111,1.3692480359147,0.0891,136.92480359147,NA,NA,NA,NA,NA,NA,NA,82.6496097399865
"1905",2378,"MiddleEarth","LL","blue oak",17,"md",3.096,2022-04-25,0.844955991875423,NA,NA,NA,NA,NA,"2022-04-25","stem",608,NA,0.2721,0.821285140562249,0.1494,82.1285140562249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1906",2379,"MiddleEarth","LL","blue oak",10,"pd",1.23875,2022-03-08,NA,NA,NA,NA,NA,NA,"2022-03-08","stem",80,NA,0.7498,1.85638095238095,0.2625,185.638095238095,85,NA,3.3336,0.934877241859655,1.7229,93.4877241859655,NA,NA,NA,NA,NA,NA,NA,NA
"1907",2379,"MiddleEarth","LL","blue oak",13,"pd",0.742,2022-03-25,0.728170441742504,NA,NA,NA,NA,NA,"2022-03-30","stem",207,NA,0.876,1.39017735334243,0.3665,139.017735334243,255,NA,-0.3558,-2.33960843373494,0.2656,-233.960843373494,NA,NA,NA,NA,NA,NA,NA,NA
"1908",2379,"MiddleEarth","LL","blue oak",14,"pd",NA,NA,NA,NA,NA,NA,NA,NA,"2022-04-04","stem",407,NA,0.556,1.08552138034509,0.2666,108.552138034509,423,NA,2.5581,0.732777890672628,1.4763,73.2777890672628,NA,NA,NA,NA,NA,NA,NA,NA
"1909",2379,"MiddleEarth","LL","blue oak",13,"pd",0.742,2022-03-30,0.728170441742504,NA,NA,NA,NA,NA,"2022-03-30","stem",207,NA,0.876,1.39017735334243,0.3665,139.017735334243,255,NA,-0.3558,-2.33960843373494,0.2656,-233.960843373494,NA,NA,NA,NA,NA,NA,NA,NA
"1910",2379,"MiddleEarth","LL","blue oak",17,"md",2.895,2022-04-25,0.851531406817789,NA,NA,NA,NA,NA,"2022-04-25","stem",665,NA,0.5134,13.2611111111111,0.036,1326.11111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1911",2379,"MiddleEarth","LL","blue oak",17,"pd",1.246,2022-04-25,0.849383538820394,NA,NA,NA,NA,NA,"2022-04-25","stem",598,NA,0.3164,1.40060698027314,0.1318,140.060698027314,570,NA,1.4581,0.704184198223469,0.8556,70.4184198223469,NA,NA,NA,NA,NA,NA,NA,NA
"1912",2379,"MiddleEarth","LL","blue oak",21,"md",3.3255,2022-05-23,0.698007033997655,1.03565286002976,0.596266666666667,"2022-05-25",1.4335,1.4335,"2022-05-23","stem",1106,NA,0.0835,0.575471698113208,0.053,57.5471698113208,1109,NA,1.123,0.586158192090396,0.708,58.6158192090396,NA,NA,NA,NA,NA,NA,NA,67.3977797905757
"1913",2379,"MiddleEarth","LL","blue oak",21,"md",3.3255,2022-05-23,0.698007033997655,1.03565286002976,0.596266666666667,"2022-05-25",0.782,0.782,"2022-05-23","stem",1106,NA,0.0835,0.575471698113208,0.053,57.5471698113208,1109,NA,1.123,0.586158192090396,0.708,58.6158192090396,NA,NA,NA,NA,NA,NA,NA,67.3977797905757
"1914",2379,"MiddleEarth","LL","blue oak",21,"md",3.3255,2022-05-23,0.698007033997655,1.03565286002976,0.596266666666667,"2022-05-25",1.3013,1.3013,"2022-05-23","stem",1106,NA,0.0835,0.575471698113208,0.053,57.5471698113208,1109,NA,1.123,0.586158192090396,0.708,58.6158192090396,NA,NA,NA,NA,NA,NA,NA,67.3977797905757
"1915",2379,"MiddleEarth","LL","blue oak",21,"pd",2.286,2022-05-23,0.880687563195147,1.03565286002976,0.596266666666667,"2022-05-25",1.3013,1.3013,"2022-05-23","stem",1015,NA,0.054,0.504178272980501,0.0359,50.4178272980501,1022,NA,0.219,0.59041394335512,0.1377,59.041394335512,NA,NA,NA,NA,NA,NA,NA,85.0369459868863
"1916",2379,"MiddleEarth","LL","blue oak",21,"pd",2.286,2022-05-23,0.880687563195147,1.03565286002976,0.596266666666667,"2022-05-25",1.4335,1.4335,"2022-05-23","stem",1015,NA,0.054,0.504178272980501,0.0359,50.4178272980501,1022,NA,0.219,0.59041394335512,0.1377,59.041394335512,NA,NA,NA,NA,NA,NA,NA,85.0369459868863
