"","tree","plot","site","species","week","time","mpa","date_wp","rep","lwc_bulk","lwc_leaf","date_wc","lwc_mean","timing","mean_swc_per_dry_g","mean_swc_g","date_rwc","date_lfm","type","notes.x","lfm_wet_wt_y0_g","lfm_wet_per_dry_y0_g","lfm_dry_wt_y0_g","lfm_y0_percent","notes.y","lfm_wet_wt_y1_g","lfm_wet_per_dry_y1_g","lfm_dry_wt_y1_g","lfm_y1_percent","notes","lfm_wet_wt_both_g","lfm_wet_per_dry_both_g","lfm_dry_wt_both_g","lfm_both_percent","date_lfm_both","rwc_percent"
"11195",2380,"MiddleEarth","LL","live oak",21,"pd",0.893,2022-05-23,4,0.621621621621622,NA,2022-05-23,0.621621621621622,"late",1.5393085787452,0.07415,"2022-05-25","2022-05-23","leaf",NA,1.7825,0.842567707256564,0.9674,84.2567707256564,NA,1.0436,1.73551769331586,0.3815,173.551769331586,NA,NA,NA,NA,NA,NA,40.3831713929867
"11196",2380,"MiddleEarth","LL","live oak",21,"pd",0.643,2022-05-23,5,0.621621621621622,NA,2022-05-23,0.621621621621622,"late",1.5393085787452,0.07415,"2022-05-25","2022-05-23","leaf",NA,1.7825,0.842567707256564,0.9674,84.2567707256564,NA,1.0436,1.73551769331586,0.3815,173.551769331586,NA,NA,NA,NA,NA,NA,40.3831713929867
"11197",2380,"MiddleEarth","LL","live oak",21,"pd",0.918,2022-05-23,6,0.621621621621622,NA,2022-05-23,0.621621621621622,"late",1.5393085787452,0.07415,"2022-05-25","2022-05-23","leaf",NA,1.7825,0.842567707256564,0.9674,84.2567707256564,NA,1.0436,1.73551769331586,0.3815,173.551769331586,NA,NA,NA,NA,NA,NA,40.3831713929867
"11198",2380,"MiddleEarth","LL","live oak",21,"pd",0.893,2022-05-23,5,0.621621621621622,NA,2022-05-23,0.621621621621622,"late",1.5393085787452,0.07415,"2022-05-25","2022-05-23","leaf",NA,1.7825,0.842567707256564,0.9674,84.2567707256564,NA,1.0436,1.73551769331586,0.3815,173.551769331586,NA,NA,NA,NA,NA,NA,40.3831713929867
"11199",2380,"MiddleEarth","LL","live oak",21,"pd",0.918,2022-05-23,5,0.621621621621622,NA,2022-05-23,0.621621621621622,"late",1.5393085787452,0.07415,"2022-05-25","2022-05-23","leaf",NA,1.7825,0.842567707256564,0.9674,84.2567707256564,NA,1.0436,1.73551769331586,0.3815,173.551769331586,NA,NA,NA,NA,NA,NA,40.3831713929867
"11200",2380,"MiddleEarth","LL","live oak",21,"pd",0.928,2022-05-23,5,0.621621621621622,NA,2022-05-23,0.621621621621622,"late",1.5393085787452,0.07415,"2022-05-25","2022-05-23","leaf",NA,1.7825,0.842567707256564,0.9674,84.2567707256564,NA,1.0436,1.73551769331586,0.3815,173.551769331586,NA,NA,NA,NA,NA,NA,40.3831713929867
"11201",2380,"MiddleEarth","LL","live oak",21,"pd",0.928,2022-05-23,6,0.621621621621622,NA,2022-05-23,0.621621621621622,"late",1.5393085787452,0.07415,"2022-05-25","2022-05-23","leaf",NA,1.7825,0.842567707256564,0.9674,84.2567707256564,NA,1.0436,1.73551769331586,0.3815,173.551769331586,NA,NA,NA,NA,NA,NA,40.3831713929867
"11202",2380,"MiddleEarth","LL","live oak",21,"pd",0.931,2022-05-23,5,0.621621621621622,NA,2022-05-23,0.621621621621622,"late",1.5393085787452,0.07415,"2022-05-25","2022-05-23","leaf",NA,1.7825,0.842567707256564,0.9674,84.2567707256564,NA,1.0436,1.73551769331586,0.3815,173.551769331586,NA,NA,NA,NA,NA,NA,40.3831713929867
"11203",2380,"MiddleEarth","LL","live oak",21,"pd",0.918,2022-05-23,4,0.621621621621622,NA,2022-05-23,0.621621621621622,"late",1.5393085787452,0.07415,"2022-05-25","2022-05-23","leaf",NA,1.7825,0.842567707256564,0.9674,84.2567707256564,NA,1.0436,1.73551769331586,0.3815,173.551769331586,NA,NA,NA,NA,NA,NA,40.3831713929867
"11204",2380,"MiddleEarth","LL","live oak",21,"pd",0.643,2022-05-23,2,0.621621621621622,NA,2022-05-23,0.621621621621622,"late",1.5393085787452,0.07415,"2022-05-25","2022-05-23","leaf",NA,1.7825,0.842567707256564,0.9674,84.2567707256564,NA,1.0436,1.73551769331586,0.3815,173.551769331586,NA,NA,NA,NA,NA,NA,40.3831713929867
"11205",2380,"MiddleEarth","LL","live oak",21,"pd",0.893,2022-05-23,6,0.621621621621622,NA,2022-05-23,0.621621621621622,"late",1.5393085787452,0.07415,"2022-05-25","2022-05-23","leaf",NA,1.7825,0.842567707256564,0.9674,84.2567707256564,NA,1.0436,1.73551769331586,0.3815,173.551769331586,NA,NA,NA,NA,NA,NA,40.3831713929867
"11206",2380,"MiddleEarth","LL","live oak",21,"pd",0.918,2022-05-23,3,0.621621621621622,NA,2022-05-23,0.621621621621622,"late",1.5393085787452,0.07415,"2022-05-25","2022-05-23","leaf",NA,1.7825,0.842567707256564,0.9674,84.2567707256564,NA,1.0436,1.73551769331586,0.3815,173.551769331586,NA,NA,NA,NA,NA,NA,40.3831713929867
"11207",2380,"MiddleEarth","LL","live oak",21,"pd",0.789,2022-05-23,3,0.621621621621622,NA,2022-05-23,0.621621621621622,"late",1.5393085787452,0.07415,"2022-05-25","2022-05-23","leaf",NA,1.7825,0.842567707256564,0.9674,84.2567707256564,NA,1.0436,1.73551769331586,0.3815,173.551769331586,NA,NA,NA,NA,NA,NA,40.3831713929867
"11208",2380,"MiddleEarth","LL","live oak",21,"pd",0.893,2022-05-23,3,0.621621621621622,NA,2022-05-23,0.621621621621622,"late",1.5393085787452,0.07415,"2022-05-25","2022-05-23","leaf",NA,1.7825,0.842567707256564,0.9674,84.2567707256564,NA,1.0436,1.73551769331586,0.3815,173.551769331586,NA,NA,NA,NA,NA,NA,40.3831713929867
"11209",2380,"MiddleEarth","LL","live oak",21,"pd",0.893,2022-05-23,1,0.621621621621622,NA,2022-05-23,0.621621621621622,"late",1.5393085787452,0.07415,"2022-05-25","2022-05-23","leaf",NA,1.7825,0.842567707256564,0.9674,84.2567707256564,NA,1.0436,1.73551769331586,0.3815,173.551769331586,NA,NA,NA,NA,NA,NA,40.3831713929867
"11210",2380,"MiddleEarth","LL","live oak",21,"pd",0.931,2022-05-23,4,0.621621621621622,NA,2022-05-23,0.621621621621622,"late",1.5393085787452,0.07415,"2022-05-25","2022-05-23","leaf",NA,1.7825,0.842567707256564,0.9674,84.2567707256564,NA,1.0436,1.73551769331586,0.3815,173.551769331586,NA,NA,NA,NA,NA,NA,40.3831713929867
"11211",2380,"MiddleEarth","LL","live oak",21,"pd",0.928,2022-05-23,3,0.621621621621622,NA,2022-05-23,0.621621621621622,"late",1.5393085787452,0.07415,"2022-05-25","2022-05-23","leaf",NA,1.7825,0.842567707256564,0.9674,84.2567707256564,NA,1.0436,1.73551769331586,0.3815,173.551769331586,NA,NA,NA,NA,NA,NA,40.3831713929867
"11212",2380,"MiddleEarth","LL","live oak",21,"pd",0.931,2022-05-23,1,0.621621621621622,NA,2022-05-23,0.621621621621622,"late",1.5393085787452,0.07415,"2022-05-25","2022-05-23","leaf",NA,1.7825,0.842567707256564,0.9674,84.2567707256564,NA,1.0436,1.73551769331586,0.3815,173.551769331586,NA,NA,NA,NA,NA,NA,40.3831713929867
"11213",2380,"MiddleEarth","LL","live oak",21,"pd",0.643,2022-05-23,1,0.621621621621622,NA,2022-05-23,0.621621621621622,"late",1.5393085787452,0.07415,"2022-05-25","2022-05-23","leaf",NA,1.7825,0.842567707256564,0.9674,84.2567707256564,NA,1.0436,1.73551769331586,0.3815,173.551769331586,NA,NA,NA,NA,NA,NA,40.3831713929867
"11214",2380,"MiddleEarth","LL","live oak",29,"md",3.8,2022-07-19,1,0.49437984496124,NA,2022-07-19,0.49437984496124,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11215",2380,"MiddleEarth","LL","live oak",29,"md",3.8,2022-07-19,3,0.49437984496124,NA,2022-07-19,0.49437984496124,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11216",2380,"MiddleEarth","LL","live oak",29,"md",3.8,2022-07-19,2,0.49437984496124,NA,2022-07-19,0.49437984496124,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11217",2380,"MiddleEarth","LL","live oak",29,"md",4.2,2022-07-19,3,0.49437984496124,NA,2022-07-19,0.49437984496124,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11218",2380,"MiddleEarth","LL","live oak",29,"md",4.2,2022-07-19,1,0.49437984496124,NA,2022-07-19,0.49437984496124,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11219",2380,"MiddleEarth","LL","live oak",29,"md",4.3,2022-07-19,1,0.49437984496124,NA,2022-07-19,0.49437984496124,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11220",2380,"MiddleEarth","LL","live oak",29,"md",4.3,2022-07-19,2,0.49437984496124,NA,2022-07-19,0.49437984496124,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11221",2380,"MiddleEarth","LL","live oak",29,"md",4.3,2022-07-19,3,0.49437984496124,NA,2022-07-19,0.49437984496124,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11222",2380,"MiddleEarth","LL","live oak",29,"md",4.2,2022-07-19,2,0.49437984496124,NA,2022-07-19,0.49437984496124,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11223",2380,"MiddleEarth","LL","live oak",29,"pd",1.39,2022-07-19,3,0.524926686217009,NA,2022-07-19,0.524926686217009,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11224",2380,"MiddleEarth","LL","live oak",29,"pd",1.39,2022-07-19,4,0.524926686217009,NA,2022-07-19,0.524926686217009,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11225",2380,"MiddleEarth","LL","live oak",29,"pd",2.21,2022-07-19,3,0.524926686217009,NA,2022-07-19,0.524926686217009,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11226",2380,"MiddleEarth","LL","live oak",29,"pd",2.21,2022-07-19,5,0.524926686217009,NA,2022-07-19,0.524926686217009,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11227",2380,"MiddleEarth","LL","live oak",29,"pd",2.3,2022-07-19,3,0.524926686217009,NA,2022-07-19,0.524926686217009,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11228",2380,"MiddleEarth","LL","live oak",29,"pd",1.4,2022-07-19,2,0.524926686217009,NA,2022-07-19,0.524926686217009,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11229",2380,"MiddleEarth","LL","live oak",29,"pd",1.4,2022-07-19,1,0.524926686217009,NA,2022-07-19,0.524926686217009,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11230",2380,"MiddleEarth","LL","live oak",29,"pd",2.21,2022-07-19,2,0.524926686217009,NA,2022-07-19,0.524926686217009,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11231",2380,"MiddleEarth","LL","live oak",29,"pd",2.21,2022-07-19,1,0.524926686217009,NA,2022-07-19,0.524926686217009,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11232",2380,"MiddleEarth","LL","live oak",29,"pd",2.3,2022-07-19,5,0.524926686217009,NA,2022-07-19,0.524926686217009,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11233",2380,"MiddleEarth","LL","live oak",29,"pd",1.78,2022-07-19,1,0.524926686217009,NA,2022-07-19,0.524926686217009,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11234",2380,"MiddleEarth","LL","live oak",29,"pd",2.3,2022-07-19,4,0.524926686217009,NA,2022-07-19,0.524926686217009,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11235",2380,"MiddleEarth","LL","live oak",29,"pd",1.78,2022-07-19,3,0.524926686217009,NA,2022-07-19,0.524926686217009,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11236",2380,"MiddleEarth","LL","live oak",29,"pd",1.78,2022-07-19,5,0.524926686217009,NA,2022-07-19,0.524926686217009,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11237",2380,"MiddleEarth","LL","live oak",29,"pd",1.78,2022-07-19,4,0.524926686217009,NA,2022-07-19,0.524926686217009,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11238",2380,"MiddleEarth","LL","live oak",29,"pd",1.78,2022-07-19,2,0.524926686217009,NA,2022-07-19,0.524926686217009,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11239",2380,"MiddleEarth","LL","live oak",29,"pd",1.39,2022-07-19,5,0.524926686217009,NA,2022-07-19,0.524926686217009,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11240",2380,"MiddleEarth","LL","live oak",29,"pd",1.4,2022-07-19,3,0.524926686217009,NA,2022-07-19,0.524926686217009,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11241",2380,"MiddleEarth","LL","live oak",29,"pd",1.4,2022-07-19,5,0.524926686217009,NA,2022-07-19,0.524926686217009,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11242",2380,"MiddleEarth","LL","live oak",29,"pd",1.4,2022-07-19,4,0.524926686217009,NA,2022-07-19,0.524926686217009,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11243",2380,"MiddleEarth","LL","live oak",29,"pd",1.39,2022-07-19,1,0.524926686217009,NA,2022-07-19,0.524926686217009,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11244",2380,"MiddleEarth","LL","live oak",29,"pd",2.21,2022-07-19,4,0.524926686217009,NA,2022-07-19,0.524926686217009,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11245",2380,"MiddleEarth","LL","live oak",29,"pd",2.3,2022-07-19,2,0.524926686217009,NA,2022-07-19,0.524926686217009,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11246",2380,"MiddleEarth","LL","live oak",29,"pd",2.3,2022-07-19,1,0.524926686217009,NA,2022-07-19,0.524926686217009,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11247",2380,"MiddleEarth","LL","live oak",29,"pd",1.39,2022-07-19,2,0.524926686217009,NA,2022-07-19,0.524926686217009,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11248",2380,"MiddleEarth","LL","live oak",33,"md",4.2,2022-08-18,2,NA,NA,2022-08-18,NA,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11249",2380,"MiddleEarth","LL","live oak",33,"md",4.3,2022-08-18,1,NA,NA,2022-08-18,NA,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11250",2380,"MiddleEarth","LL","live oak",12,"md",1.7,2022-03-23,2,0.755165936130244,0.755165936130244,2022-03-25,0.755165936130244,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11251",2380,"MiddleEarth","LL","live oak",12,"md",1.7,2022-03-23,3,0.755165936130244,0.755165936130244,2022-03-25,0.755165936130244,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11252",2380,"MiddleEarth","LL","live oak",12,"md",1.9,2022-03-25,1,0.755165936130244,0.755165936130244,2022-03-25,0.755165936130244,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11253",2380,"MiddleEarth","LL","live oak",12,"md",1.9,2022-03-25,4,0.755165936130244,0.755165936130244,2022-03-25,0.755165936130244,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11254",2380,"MiddleEarth","LL","live oak",33,"pd",2.21,2022-08-18,2,NA,NA,2022-08-18,NA,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11255",2380,"MiddleEarth","LL","live oak",33,"pd",1.4,2022-08-18,2,NA,NA,2022-08-18,NA,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11256",2380,"MiddleEarth","LL","live oak",33,"pd",1.39,2022-08-18,1,NA,NA,2022-08-18,NA,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11257",2380,"MiddleEarth","LL","live oak",33,"pd",1.4,2022-08-18,1,NA,NA,2022-08-18,NA,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11258",2380,"MiddleEarth","LL","live oak",33,"pd",1.4,2022-08-18,3,NA,NA,2022-08-18,NA,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11259",2380,"MiddleEarth","LL","live oak",33,"pd",1.78,2022-08-18,3,NA,NA,2022-08-18,NA,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11260",2380,"MiddleEarth","LL","live oak",33,"pd",2.21,2022-08-18,1,NA,NA,2022-08-18,NA,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11261",2380,"MiddleEarth","LL","live oak",33,"pd",1.39,2022-08-18,3,NA,NA,2022-08-18,NA,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11262",2380,"MiddleEarth","LL","live oak",33,"pd",2.3,2022-08-18,1,NA,NA,2022-08-18,NA,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11263",2380,"MiddleEarth","LL","live oak",33,"pd",2.3,2022-08-18,3,NA,NA,2022-08-18,NA,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11264",2380,"MiddleEarth","LL","live oak",33,"pd",2.3,2022-08-18,2,NA,NA,2022-08-18,NA,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11265",2380,"MiddleEarth","LL","live oak",33,"pd",1.78,2022-08-18,1,NA,NA,2022-08-18,NA,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11266",2380,"MiddleEarth","LL","live oak",33,"pd",1.78,2022-08-18,2,NA,NA,2022-08-18,NA,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11267",2380,"MiddleEarth","LL","live oak",33,"pd",2.21,2022-08-18,3,NA,NA,2022-08-18,NA,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11268",2380,"MiddleEarth","LL","live oak",33,"pd",1.39,2022-08-18,2,NA,NA,2022-08-18,NA,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11269",2380,"MiddleEarth","LL","live oak",33,"md",3.8,2022-08-18,1,NA,NA,2022-08-18,NA,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11270",2380,"MiddleEarth","LL","live oak",33,"md",4.3,2022-08-18,2,NA,NA,2022-08-18,NA,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11271",2380,"MiddleEarth","LL","live oak",33,"md",4.2,2022-08-18,1,NA,NA,2022-08-18,NA,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11272",2380,"MiddleEarth","LL","live oak",33,"md",3.8,2022-08-18,2,NA,NA,2022-08-18,NA,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11273",2381,"Weathertop","LL","blue oak",9,"md",2.91,2022-03-03,1,NA,NA,2022-03-03,NA,"early",NA,NA,NA,"2022-02-28","both",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y1 = 1, Y0 = 0",9.4342,0.722135007849294,5.4782,72.2135007849294,"2022-02-28",NA
"11274",2381,"Weathertop","LL","blue oak",9,"md",1.2,2022-03-03,5,NA,NA,2022-03-03,NA,"early",NA,NA,NA,"2022-02-28","both",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y1 = 1, Y0 = 0",9.4342,0.722135007849294,5.4782,72.2135007849294,"2022-02-28",NA
"11275",2381,"Weathertop","LL","blue oak",9,"md",0.4,2022-03-03,7,NA,NA,2022-03-03,NA,"early",NA,NA,NA,"2022-02-28","both",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y1 = 1, Y0 = 0",9.4342,0.722135007849294,5.4782,72.2135007849294,"2022-02-28",NA
"11276",2381,"Weathertop","LL","blue oak",9,"md",0.4,2022-03-03,6,NA,NA,2022-03-03,NA,"early",NA,NA,NA,"2022-02-28","both",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y1 = 1, Y0 = 0",9.4342,0.722135007849294,5.4782,72.2135007849294,"2022-02-28",NA
"11277",2381,"Weathertop","LL","blue oak",9,"md",0.4,2022-03-03,5,NA,NA,2022-03-03,NA,"early",NA,NA,NA,"2022-02-28","both",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y1 = 1, Y0 = 0",9.4342,0.722135007849294,5.4782,72.2135007849294,"2022-02-28",NA
"11278",2381,"Weathertop","LL","blue oak",9,"md",1.53,2022-03-03,4,NA,NA,2022-03-03,NA,"early",NA,NA,NA,"2022-02-28","both",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y1 = 1, Y0 = 0",9.4342,0.722135007849294,5.4782,72.2135007849294,"2022-02-28",NA
"11279",2381,"Weathertop","LL","blue oak",9,"md",1.53,2022-03-03,1,NA,NA,2022-03-03,NA,"early",NA,NA,NA,"2022-02-28","both",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y1 = 1, Y0 = 0",9.4342,0.722135007849294,5.4782,72.2135007849294,"2022-02-28",NA
"11280",2381,"Weathertop","LL","blue oak",9,"md",1.2,2022-03-03,7,NA,NA,2022-03-03,NA,"early",NA,NA,NA,"2022-02-28","both",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y1 = 1, Y0 = 0",9.4342,0.722135007849294,5.4782,72.2135007849294,"2022-02-28",NA
"11281",2381,"Weathertop","LL","blue oak",9,"md",0.4,2022-03-03,3,NA,NA,2022-03-03,NA,"early",NA,NA,NA,"2022-02-28","both",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y1 = 1, Y0 = 0",9.4342,0.722135007849294,5.4782,72.2135007849294,"2022-02-28",NA
"11282",2381,"Weathertop","LL","blue oak",9,"md",1.69,2022-03-03,3,NA,NA,2022-03-03,NA,"early",NA,NA,NA,"2022-02-28","both",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y1 = 1, Y0 = 0",9.4342,0.722135007849294,5.4782,72.2135007849294,"2022-02-28",NA
"11283",2381,"Weathertop","LL","blue oak",9,"md",0.4,2022-03-03,1,NA,NA,2022-03-03,NA,"early",NA,NA,NA,"2022-02-28","both",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y1 = 1, Y0 = 0",9.4342,0.722135007849294,5.4782,72.2135007849294,"2022-02-28",NA
"11284",2381,"Weathertop","LL","blue oak",9,"md",0.4,2022-03-03,2,NA,NA,2022-03-03,NA,"early",NA,NA,NA,"2022-02-28","both",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y1 = 1, Y0 = 0",9.4342,0.722135007849294,5.4782,72.2135007849294,"2022-02-28",NA
"11285",2381,"Weathertop","LL","blue oak",9,"md",1.74,2022-03-03,4,NA,NA,2022-03-03,NA,"early",NA,NA,NA,"2022-02-28","both",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y1 = 1, Y0 = 0",9.4342,0.722135007849294,5.4782,72.2135007849294,"2022-02-28",NA
"11286",2381,"Weathertop","LL","blue oak",9,"md",1.74,2022-03-03,7,NA,NA,2022-03-03,NA,"early",NA,NA,NA,"2022-02-28","both",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y1 = 1, Y0 = 0",9.4342,0.722135007849294,5.4782,72.2135007849294,"2022-02-28",NA
