tree,time,rep,date_wc,dry_scan_area,dm_leaf_g,wm_leaf_g,dm_bulk_g,wm_bulk_g
2011,pd,NA,NA,NA,0.4686,1.1259,NA,NA
2011,pd,NA,NA,NA,0.613,0.925,NA,NA
2011,pd,NA,NA,NA,0.613,1.1259,NA,NA
2012,pd,1,2022-04-04,NA,NA,NA,1.6767,4.49
2012,pd,2,2022-04-04,NA,NA,NA,1.6767,4.49
2012,pd,3,2022-04-04,NA,NA,NA,1.6767,4.49
2012,pd,4,2022-04-04,NA,NA,NA,1.6767,4.49
2012,pd,5,2022-04-04,NA,NA,NA,1.6767,4.49
2012,md,1,2022-04-13,83.477,0.0405,0.0786,1.015,2.0548
2012,md,2,2022-04-13,83.477,0.0394,0.0759,1.015,2.0548
2012,md,3,2022-04-13,83.477,0.0415,0.0799,1.015,2.0548
2012,md,1,2022-04-27,39.206,NA,NA,0.553,1.09
2012,md,2,2022-04-27,39.206,NA,NA,0.553,1.09
2012,md,3,2022-04-27,39.206,NA,NA,0.553,1.09
2012,pd,1,2022-04-27,49.241,NA,NA,0.684,1.397
2012,pd,2,2022-04-27,49.241,NA,NA,0.684,1.397
2012,md,1,2022-05-09,25.99,NA,NA,0.4112,0.7608
2012,md,2,2022-05-09,25.99,NA,NA,0.4112,0.7608
2012,md,3,2022-05-09,25.99,NA,NA,0.4112,0.7608
2012,md,1,2022-05-23,NA,NA,NA,0.879,1.531
2012,md,2,2022-05-23,NA,NA,NA,0.879,1.531
2012,md,3,2022-05-23,NA,NA,NA,0.879,1.531
2012,md,4,2022-05-23,NA,NA,NA,0.879,1.531
2012,md,5,2022-05-23,NA,NA,NA,0.879,1.531
2012,md,6,2022-05-23,NA,NA,NA,0.879,1.531
2012,md,7,2022-05-23,NA,NA,NA,0.879,1.531
2012,pd,1,2022-05-23,NA,NA,NA,0.5562,1.03
2012,pd,2,2022-05-23,NA,NA,NA,0.5562,1.03
2012,pd,3,2022-05-23,NA,NA,NA,0.5562,1.03
2012,md,1,2022-07-19,NA,NA,NA,0.232,0.3671
2012,md,2,2022-07-19,NA,NA,NA,0.232,0.3671
2012,md,3,2022-07-19,NA,NA,NA,0.232,0.3671
2012,pd,1,2022-07-19,NA,NA,NA,0.275,0.4504
2012,pd,2,2022-07-19,NA,NA,NA,0.275,0.4504
2012,pd,3,2022-07-19,NA,NA,NA,0.275,0.4504
2012,md,NA,2022-09-16,NA,NA,NA,0.3733,0.6184
2012,pd,NA,2022-09-16,NA,NA,NA,0.3747,0.6454
2012,md,1,NA,NA,0.048,0.1166,NA,NA
2012,md,1,NA,NA,NA,NA,NA,NA
2012,md,2,NA,NA,0.045,0.1076,NA,NA
2012,md,2,NA,NA,NA,NA,NA,NA
2012,md,3,NA,NA,0.159,0.3727,NA,NA
2012,md,3,NA,NA,NA,NA,NA,NA
2012,md,4,NA,NA,NA,NA,NA,NA
2012,md,5,NA,NA,NA,NA,NA,NA
2012,md,NA,NA,NA,NA,NA,NA,NA
2012,pd,1,NA,NA,NA,NA,NA,NA
2012,pd,2,NA,NA,NA,NA,NA,NA
2012,pd,3,NA,NA,NA,NA,NA,NA
2012,pd,4,NA,NA,NA,NA,NA,NA
2012,pd,5,NA,NA,NA,NA,NA,NA
2012,pd,6,NA,NA,NA,NA,NA,NA
2012,pd,7,NA,NA,NA,NA,NA,NA
2012,pd,NA,NA,NA,1.6767,4.49,NA,NA
2013,md,1,2022-04-04,NA,0.047,0.1002,NA,NA
2013,md,2,2022-04-04,NA,0.059,0.1381,NA,NA
2013,md,3,2022-04-04,NA,0.027,0.0653,NA,NA
2013,pd,1,2022-04-04,NA,NA,NA,0.8661,2.2227
2013,pd,2,2022-04-04,NA,NA,NA,0.8661,2.2227
2013,pd,3,2022-04-04,NA,NA,NA,0.8661,2.2227
2013,pd,4,2022-04-04,NA,NA,NA,0.8661,2.2227
2013,pd,5,2022-04-04,NA,NA,NA,0.8661,2.2227
2013,md,1,2022-04-13,NA,0.0839,0.1781,0.9117,2.0085
2013,md,2,2022-04-13,NA,0.0545,0.116,0.9117,2.0085
2013,md,3,2022-04-13,NA,0.0403,0.0847,0.9117,2.0085
2013,md,4,2022-04-13,NA,0.0326,0.0709,0.9117,2.0085
2013,md,1,2022-04-27,59.514,NA,NA,0.895,1.852
2013,md,2,2022-04-27,59.514,NA,NA,0.895,1.852
2013,md,3,2022-04-27,59.514,NA,NA,0.895,1.852
2013,pd,1,2022-04-27,44.974,NA,NA,0.567,1.264
2013,pd,2,2022-04-27,44.974,NA,NA,0.567,1.264
2013,pd,3,2022-04-27,44.974,NA,NA,0.567,1.264
2013,pd,4,2022-04-27,44.974,NA,NA,0.567,1.264
2013,md,1,2022-05-09,29.6,NA,NA,0.4598,0.8782
2013,md,2,2022-05-09,29.6,NA,NA,0.4598,0.8782
2013,md,3,2022-05-09,29.6,NA,NA,0.4598,0.8782
2013,pd,1,2022-05-23,NA,NA,NA,0.6405,1.19
2013,pd,2,2022-05-23,NA,NA,NA,0.6405,1.19
2013,pd,3,2022-05-23,NA,NA,NA,0.6405,1.19
2013,md,1,2022-07-19,NA,NA,NA,0.368,0.5877
2013,md,2,2022-07-19,NA,NA,NA,0.368,0.5877
2013,md,3,2022-07-19,NA,NA,NA,0.368,0.5877
2013,pd,NA,2022-09-16,NA,NA,NA,0.6758,1.1617
2013,md,1,NA,NA,NA,NA,NA,NA
2013,md,2,NA,NA,NA,NA,NA,NA
2013,md,3,NA,NA,NA,NA,NA,NA
2013,md,4,NA,NA,0.066,0.1529,NA,NA
2013,md,4,NA,NA,NA,NA,NA,NA
2013,md,5,NA,NA,NA,NA,NA,NA
2013,md,NA,NA,NA,NA,NA,NA,NA
2013,pd,1,NA,NA,NA,NA,NA,NA
2013,pd,2,NA,NA,NA,NA,NA,NA
2013,pd,3,NA,NA,NA,NA,NA,NA
2013,pd,4,NA,NA,NA,NA,NA,NA
2013,pd,NA,NA,NA,0.8661,2.2227,NA,NA
2014,md,1,2022-04-04,NA,0.0312,0.0774,NA,NA
2014,md,2,2022-04-04,NA,0.065,0.1362,NA,NA
2014,md,3,2022-04-04,NA,NA,NA,NA,NA
2014,pd,1,2022-04-04,NA,NA,NA,0.9051,2.1512
2014,pd,2,2022-04-04,NA,NA,NA,0.9051,2.1512
2014,pd,3,2022-04-04,NA,NA,NA,0.9051,2.1512
2014,pd,4,2022-04-04,NA,NA,NA,0.9051,2.1512
2014,pd,5,2022-04-04,NA,NA,NA,0.9051,2.1512
2014,pd,6,2022-04-04,NA,NA,NA,0.9051,2.1512
2014,md,NA,2022-09-16,NA,NA,NA,0.5361,0.8666
2014,md,4,NA,NA,NA,NA,NA,NA
2014,md,5,NA,NA,NA,NA,NA,NA
2014,md,6,NA,NA,NA,NA,NA,NA
2014,md,NA,NA,NA,NA,NA,NA,NA
2014,pd,NA,NA,NA,0.9051,2.1512,NA,NA
2015,pd,1,2022-04-04,NA,NA,NA,0.8252,1.8527
2015,pd,2,2022-04-04,NA,NA,NA,0.8252,1.8527
2015,pd,3,2022-04-04,NA,NA,NA,0.8252,1.8527
2015,md,1,2022-04-13,NA,0.0631,0.1183,0.9273,1.7995
2015,md,2,2022-04-13,NA,0.0358,0.0671,0.9273,1.7995
2015,md,3,2022-04-13,NA,0.0759,0.1389,0.9273,1.7995
2015,md,4,2022-04-13,NA,0.0481,0.0861,0.9273,1.7995
2015,md,1,2022-04-27,38.648,NA,NA,0.613,1.216
2015,md,2,2022-04-27,38.648,NA,NA,0.613,1.216
2015,md,3,2022-04-27,38.648,NA,NA,0.613,1.216
2015,pd,1,2022-04-27,NA,NA,NA,NA,NA
2015,pd,2,2022-04-27,NA,NA,NA,NA,NA
2015,pd,3,2022-04-27,NA,NA,NA,NA,NA
2015,pd,4,2022-04-27,NA,NA,NA,NA,NA
2015,pd,NA,2022-04-27,56.127,NA,NA,NA,NA
2015,md,1,2022-05-09,23.944,NA,NA,0.4036,0.7535
2015,md,2,2022-05-09,23.944,NA,NA,0.4036,0.7535
2015,md,1,2022-05-23,NA,NA,NA,0.427,0.732
2015,md,2,2022-05-23,NA,NA,NA,0.427,0.732
2015,pd,1,2022-05-23,NA,NA,NA,1.5873,3.02
2015,pd,2,2022-05-23,NA,NA,NA,1.5873,3.02
2015,pd,3,2022-05-23,NA,NA,NA,1.5873,3.02
2015,md,1,2022-07-19,NA,NA,NA,0.198,0.3191
2015,md,2,2022-07-19,NA,NA,NA,0.198,0.3191
2015,md,3,2022-07-19,NA,NA,NA,0.198,0.3191
2015,pd,1,2022-07-19,NA,NA,NA,0.45,0.7293
2015,pd,2,2022-07-19,NA,NA,NA,0.45,0.7293
2015,pd,3,2022-07-19,NA,NA,NA,0.45,0.7293
2015,pd,4,2022-07-19,NA,NA,NA,0.45,0.7293
2015,md,NA,2022-09-16,NA,NA,NA,0.2984,0.5081
2015,pd,NA,2022-09-16,NA,NA,NA,0.3649,0.6306
2015,md,1,NA,NA,NA,NA,NA,NA
2015,md,1,NA,NA,0.271,0.5249,NA,NA
2015,md,2,NA,NA,NA,NA,NA,NA
2015,md,2,NA,NA,0.148,0.2876,NA,NA
2015,md,3,NA,NA,0.201,0.3881,NA,NA
2015,md,3,NA,NA,NA,NA,NA,NA
2015,md,4,NA,NA,NA,NA,NA,NA
2015,md,NA,NA,NA,NA,NA,NA,NA
2015,pd,1,NA,NA,NA,NA,NA,NA
2015,pd,2,NA,NA,NA,NA,NA,NA
2015,pd,3,NA,NA,NA,NA,NA,NA
2015,pd,4,NA,NA,NA,NA,NA,NA
2015,pd,NA,NA,NA,0.8252,1.8527,NA,NA
2020,md,1,2022-03-08,NA,0.042,0.0662,0.184,0.4108
2020,md,2,2022-03-08,NA,0.04,0.0965,0.184,0.4108
2020,md,3,2022-03-08,NA,0.084,0.1752,0.184,0.4108
2020,md,NA,2022-03-11,24.92,NA,NA,NA,NA
2020,pd,1,2022-03-15,50.759,0.087,0.174,0.304,0.6473
2020,pd,2,2022-03-15,50.759,0.113,0.236,0.304,0.6473
2020,pd,3,2022-03-15,50.759,0.103,0.2114,0.304,0.6473
2020,pd,4,2022-03-15,50.759,0.102,0.2139,0.304,0.6473
2020,md,1,2022-04-04,NA,0.073,0.1324,NA,NA
2020,md,2,2022-04-04,NA,0.076,0.137,NA,NA
2020,md,3,2022-04-04,NA,0.082,0.1466,NA,NA
2020,pd,1,2022-04-04,NA,NA,NA,0.3191,0.6568
2020,pd,2,2022-04-04,NA,NA,NA,0.3191,0.6568
2020,pd,3,2022-04-04,NA,NA,NA,0.3191,0.6568
2020,pd,4,2022-04-04,NA,NA,NA,0.3191,0.6568
2020,md,1,2022-04-13,119.925,0.0639,0.1131,1.5465,2.8462
2020,md,2,2022-04-13,119.925,0.0515,0.0919,1.5465,2.8462
2020,md,3,2022-04-13,119.925,0.0596,0.1094,1.5465,2.8462
2020,md,1,2022-04-27,41.95,NA,NA,0.662,1.27
2020,md,2,2022-04-27,41.95,NA,NA,0.662,1.27
2020,md,3,2022-04-27,41.95,NA,NA,0.662,1.27
2020,pd,1,2022-04-27,50.36,NA,NA,0.763,1.537
2020,pd,2,2022-04-27,50.36,NA,NA,0.763,1.537
2020,pd,3,2022-04-27,50.36,NA,NA,0.763,1.537
2020,pd,4,2022-04-27,50.36,NA,NA,0.763,1.537
2020,md,1,2022-05-09,NA,NA,NA,0.995,1.8409
2020,md,2,2022-05-09,NA,NA,NA,0.995,1.8409
2020,md,3,2022-05-09,NA,NA,NA,0.995,1.8409
2020,md,4,2022-05-09,NA,NA,NA,0.995,1.8409
2020,md,NA,2022-05-09,69.362,NA,NA,NA,NA
2020,pd,1,2022-05-09,54.779,NA,NA,0.912,1.65
2020,pd,2,2022-05-09,54.779,NA,NA,0.912,1.65
2020,pd,3,2022-05-09,54.779,NA,NA,0.912,1.65
2020,pd,4,2022-05-09,54.779,NA,NA,0.912,1.65
2020,md,1,2022-05-23,36.207,NA,NA,0.632,1.13
2020,md,2,2022-05-23,36.207,NA,NA,0.632,1.13
2020,pd,1,2022-05-23,NA,NA,NA,0.9548,1.8
2020,pd,2,2022-05-23,NA,NA,NA,0.9548,1.8
2020,md,1,2022-07-19,NA,NA,NA,0.342,0.5461
2020,md,2,2022-07-19,NA,NA,NA,0.342,0.5461
2020,md,3,2022-07-19,NA,NA,NA,0.342,0.5461
2020,pd,1,2022-07-19,NA,NA,NA,NA,NA
2020,pd,2,2022-07-19,NA,NA,NA,NA,NA
2020,pd,3,2022-07-19,NA,NA,NA,NA,NA
2020,pd,4,2022-07-19,NA,NA,NA,NA,NA
2020,pd,NA,2022-09-12,NA,NA,NA,0.8659,1.4632
2020,md,NA,2022-09-16,NA,NA,NA,0.3924,0.6492
2020,md,1,NA,NA,NA,NA,NA,NA
2020,md,2,NA,NA,NA,NA,NA,NA
2020,md,3,NA,NA,NA,NA,NA,NA
2020,md,4,NA,NA,NA,NA,NA,NA
2020,md,NA,NA,NA,NA,NA,NA,NA
2020,pd,1,NA,NA,NA,NA,NA,NA
2020,pd,2,NA,NA,NA,NA,NA,NA
2020,pd,3,NA,NA,NA,NA,NA,NA
2020,pd,NA,NA,NA,0.3191,0.6568,NA,NA
2021,md,1,2022-03-08,NA,0.022,0.0512,0.073,0.1519
2021,md,2,2022-03-08,NA,0.04,0.0827,0.073,0.1519
2021,md,3,2022-03-08,NA,0.038,0.0791,0.073,0.1519
2021,md,NA,2022-03-11,12.938,NA,NA,NA,NA
2021,pd,1,2022-03-15,37.23,0.055,0.1254,0.211,0.5049
2021,pd,2,2022-03-15,37.23,0.061,0.1518,0.211,0.5049
2021,pd,3,2022-03-15,37.23,0.078,0.2002,0.211,0.5049
2021,md,1,2022-04-04,NA,0.049,0.0868,NA,NA
2021,md,2,2022-04-04,NA,0.048,0.0846,NA,NA
2021,pd,1,2022-04-04,NA,NA,NA,0.9776,1.9611
2021,pd,2,2022-04-04,NA,NA,NA,0.9776,1.9611
2021,pd,3,2022-04-04,NA,NA,NA,0.9776,1.9611
2021,pd,4,2022-04-04,NA,NA,NA,0.9776,1.9611
2021,pd,5,2022-04-04,NA,NA,NA,0.9776,1.9611
2021,md,1,2022-04-13,86.79,0.0702,0.1249,1.2673,2.3375
2021,md,2,2022-04-13,86.79,0.0612,0.1135,1.2673,2.3375
2021,md,3,2022-04-13,86.79,0.0347,0.062,1.2673,2.3375
2021,md,1,2022-04-27,35.205,NA,NA,0.559,1.075
2021,md,2,2022-04-27,35.205,NA,NA,0.559,1.075
2021,md,3,2022-04-27,35.205,NA,NA,0.559,1.075
2021,pd,1,2022-04-27,81.985,NA,NA,1.288,2.575
2021,pd,2,2022-04-27,81.985,NA,NA,1.288,2.575
2021,pd,3,2022-04-27,81.985,NA,NA,1.288,2.575
2021,md,1,2022-05-09,32.388,NA,NA,0.5536,1.0145
2021,md,2,2022-05-09,32.388,NA,NA,0.5536,1.0145
2021,pd,1,2022-05-09,69.747,NA,NA,1.193,2.06
2021,pd,2,2022-05-09,69.747,NA,NA,1.193,2.06
2021,pd,3,2022-05-09,69.747,NA,NA,1.193,2.06
2021,md,1,2022-05-23,45.674,NA,NA,0.752,1.36
2021,md,2,2022-05-23,45.674,NA,NA,0.752,1.36
2021,md,3,2022-05-23,45.674,NA,NA,0.752,1.36
2021,md,4,2022-05-23,45.674,NA,NA,0.752,1.36
2021,md,5,2022-05-23,45.674,NA,NA,0.752,1.36
2021,pd,1,2022-05-23,NA,NA,NA,0.4111,0.77
2021,pd,2,2022-05-23,NA,NA,NA,0.4111,0.77
2021,md,1,2022-07-19,NA,NA,NA,0.449,0.7229
2021,md,2,2022-07-19,NA,NA,NA,0.449,0.7229
2021,md,3,2022-07-19,NA,NA,NA,0.449,0.7229
2021,md,4,2022-07-19,NA,NA,NA,0.449,0.7229
2021,pd,1,2022-07-19,NA,NA,NA,0.304,0.5006
2021,pd,2,2022-07-19,NA,NA,NA,0.304,0.5006
2021,pd,3,2022-07-19,NA,NA,NA,0.304,0.5006
2021,pd,NA,2022-09-12,NA,NA,NA,2.5208,4.2718
2021,md,NA,2022-09-16,NA,NA,NA,0.5346,0.8424
2021,md,1,NA,NA,NA,NA,NA,NA
2021,md,2,NA,NA,NA,NA,NA,NA
2021,md,3,NA,NA,NA,NA,NA,NA
2021,md,4,NA,NA,NA,NA,NA,NA
2021,md,5,NA,NA,NA,NA,NA,NA
2021,md,NA,NA,NA,NA,NA,NA,NA
2021,pd,1,NA,NA,NA,NA,NA,NA
2021,pd,2,NA,NA,NA,NA,NA,NA
2021,pd,3,NA,NA,NA,NA,NA,NA
2021,pd,4,NA,NA,NA,NA,NA,NA
2021,pd,5,NA,NA,NA,NA,NA,NA
2021,pd,NA,NA,NA,0.9776,1.9611,NA,NA
2022,md,1,2022-03-08,NA,0.284,0.51,0.926,1.9981
2022,md,2,2022-03-08,NA,0.149,0.3516,0.926,1.9981
2022,md,3,2022-03-08,NA,0.24,0.3043,0.926,1.9981
2022,md,4,2022-03-08,NA,0.162,0.4818,0.926,1.9981
2022,md,5,2022-03-08,NA,0.172,0.2643,0.926,1.9981
2022,md,NA,2022-03-11,39.363,NA,NA,NA,NA
2022,md,NA,2022-03-11,96.081,NA,NA,NA,NA
2022,pd,1,2022-03-15,91.539,0.155,0.3054,1.027,1.8375
2022,pd,2,2022-03-15,91.539,0.216,0.3707,1.027,1.8375
2022,pd,3,2022-03-15,91.539,0.157,0.3022,1.027,1.8375
2022,pd,4,2022-03-15,91.539,0.18,0.3463,1.027,1.8375
2022,pd,1,2022-04-04,NA,NA,NA,1.548,2.7532
2022,pd,2,2022-04-04,NA,NA,NA,1.548,2.7532
2022,pd,3,2022-04-04,NA,NA,NA,1.548,2.7532
2022,pd,4,2022-04-04,NA,NA,NA,1.548,2.7532
2022,md,1,2022-04-27,NA,NA,NA,NA,NA
2022,md,2,2022-04-27,NA,NA,NA,NA,NA
2022,md,3,2022-04-27,NA,NA,NA,NA,NA
2022,md,NA,2022-04-27,49.328,NA,NA,NA,NA
2022,md,NA,2022-04-27,30.788,NA,NA,NA,NA
2022,pd,1,2022-04-27,154.268,NA,NA,2.58,4.778
2022,pd,2,2022-04-27,154.268,NA,NA,2.58,4.778
2022,pd,3,2022-04-27,154.268,NA,NA,2.58,4.778
2022,md,1,2022-05-09,NA,NA,NA,1.1778,NA
2022,md,2,2022-05-09,NA,NA,NA,1.1778,NA
2022,pd,1,2022-05-09,82.184,NA,NA,1.774,3.29
2022,pd,2,2022-05-09,82.184,NA,NA,1.774,3.29
2022,pd,3,2022-05-09,82.184,NA,NA,1.774,3.29
2022,pd,4,2022-05-09,82.184,NA,NA,1.774,3.29
2022,md,1,2022-05-23,60.644,NA,NA,2.473,4.208
2022,md,2,2022-05-23,60.644,NA,NA,2.473,4.208
2022,md,3,2022-05-23,60.644,NA,NA,2.473,4.208
2022,md,4,2022-05-23,60.644,NA,NA,2.473,4.208
2022,md,5,2022-05-23,60.644,NA,NA,2.473,4.208
2022,md,6,2022-05-23,60.644,NA,NA,2.473,4.208
2022,pd,1,2022-05-23,NA,NA,NA,0.3003,0.47
2022,pd,2,2022-05-23,NA,NA,NA,0.3003,0.47
2022,pd,3,2022-05-23,NA,NA,NA,0.3003,0.47
2022,pd,4,2022-05-23,NA,NA,NA,0.3003,0.47
2022,md,1,2022-07-19,NA,NA,NA,0.95,1.494
2022,md,2,2022-07-19,NA,NA,NA,0.95,1.494
2022,md,3,2022-07-19,NA,NA,NA,0.95,1.494
2022,pd,1,2022-07-19,NA,NA,NA,0.712,1.1278
2022,pd,2,2022-07-19,NA,NA,NA,0.712,1.1278
2022,pd,3,2022-07-19,NA,NA,NA,0.712,1.1278
2022,pd,4,2022-07-19,NA,NA,NA,0.712,1.1278
2022,pd,NA,2022-09-12,NA,NA,NA,2.6629,4.4734
2022,md,NA,2022-09-16,NA,NA,NA,1.3209,2.0825
2022,md,1,NA,NA,0.242,0.3754,NA,NA
2022,md,1,NA,NA,NA,NA,NA,NA
2022,md,2,NA,NA,0.165,0.288,NA,NA
2022,md,2,NA,NA,NA,NA,NA,NA
2022,md,3,NA,NA,0.131,0.2267,NA,NA
2022,md,3,NA,NA,NA,NA,NA,NA
2022,md,4,NA,NA,NA,NA,NA,NA
2022,md,NA,NA,NA,NA,NA,NA,NA
2022,pd,1,NA,NA,NA,NA,NA,NA
2022,pd,2,NA,NA,NA,NA,NA,NA
2022,pd,3,NA,NA,NA,NA,NA,NA
2022,pd,4,NA,NA,NA,NA,NA,NA
2022,pd,5,NA,NA,NA,NA,NA,NA
2022,pd,6,NA,NA,NA,NA,NA,NA
2022,pd,NA,NA,NA,1.548,2.7532,NA,NA
2023,md,1,2022-03-08,NA,0.133,0.2813,0.453,1.7956
2023,md,2,2022-03-08,NA,0.097,0.2097,0.453,1.7956
2023,md,3,2022-03-08,NA,0.089,0.2038,0.453,1.7956
2023,md,4,2022-03-08,NA,NA,0.3284,0.453,1.7956
2023,md,5,2022-03-08,NA,NA,0.3539,0.453,1.7956
2023,md,NA,2022-03-11,42.199,NA,NA,NA,NA
2023,pd,1,2022-03-15,107.816,0.143,0.2919,1.21,2.3073
2023,pd,2,2022-03-15,107.816,0.188,0.4059,1.21,2.3073
2023,pd,3,2022-03-15,107.816,0.261,0.4371,1.21,2.3073
2023,pd,4,2022-03-15,107.816,0.187,0.308,1.21,2.3073
2023,pd,1,2022-04-04,NA,NA,NA,1.6865,2.8525
2023,pd,2,2022-04-04,NA,NA,NA,1.6865,2.8525
2023,pd,3,2022-04-04,NA,NA,NA,1.6865,2.8525
2023,pd,4,2022-04-04,NA,NA,NA,1.6865,2.8525
2023,pd,5,2022-04-04,NA,NA,NA,1.6865,2.8525
2023,md,1,2022-04-27,50.038,NA,NA,0.787,1.501
2023,md,2,2022-04-27,50.038,NA,NA,0.787,1.501
2023,md,3,2022-04-27,50.038,NA,NA,0.787,1.501
2023,md,NA,2022-04-27,33.35,NA,NA,NA,NA
2023,pd,1,2022-04-27,157.364,NA,NA,2.613,5.023
2023,pd,2,2022-04-27,157.364,NA,NA,2.613,5.023
2023,pd,3,2022-04-27,157.364,NA,NA,2.613,5.023
2023,md,1,2022-05-09,30.685,NA,NA,0.543,0.993
2023,md,2,2022-05-09,30.685,NA,NA,0.543,0.993
2023,md,3,2022-05-09,30.685,NA,NA,0.543,0.993
2023,md,NA,2022-05-09,55.088,NA,NA,NA,NA
2023,pd,1,2022-05-09,85.949,NA,NA,1.935,2.9
2023,pd,2,2022-05-09,85.949,NA,NA,1.935,2.9
2023,pd,3,2022-05-09,85.949,NA,NA,1.935,2.9
2023,pd,4,2022-05-09,85.949,NA,NA,1.935,2.9
2023,pd,5,2022-05-09,85.949,NA,NA,1.935,2.9
2023,pd,6,2022-05-09,85.949,NA,NA,1.935,2.9
2023,pd,7,2022-05-09,85.949,NA,NA,1.935,2.9
2023,md,1,2022-05-23,NA,NA,NA,0.8664,1.4965
2023,md,2,2022-05-23,NA,NA,NA,0.8664,1.4965
2023,md,3,2022-05-23,NA,NA,NA,0.8664,1.4965
2023,md,4,2022-05-23,NA,NA,NA,0.8664,1.4965
2023,md,5,2022-05-23,NA,NA,NA,0.8664,1.4965
2023,pd,1,2022-05-23,NA,NA,NA,0.7924,1.45
2023,pd,2,2022-05-23,NA,NA,NA,0.7924,1.45
2023,pd,3,2022-05-23,NA,NA,NA,0.7924,1.45
2023,pd,4,2022-05-23,NA,NA,NA,0.7924,1.45
2023,pd,5,2022-05-23,NA,NA,NA,0.7924,1.45
2023,pd,6,2022-05-23,NA,NA,NA,0.7924,1.45
2023,md,1,2022-07-19,NA,NA,NA,1.28,1.9936
2023,md,2,2022-07-19,NA,NA,NA,1.28,1.9936
2023,md,3,2022-07-19,NA,NA,NA,1.28,1.9936
2023,pd,1,2022-07-19,NA,NA,NA,1.297,2.0581
2023,pd,2,2022-07-19,NA,NA,NA,1.297,2.0581
2023,pd,3,2022-07-19,NA,NA,NA,1.297,2.0581
2023,pd,NA,2022-09-12,NA,NA,NA,1.4844,2.409
2023,md,NA,2022-09-16,NA,NA,NA,2.0419,3.339
2023,md,1,NA,NA,0.3757,0.6,NA,NA
2023,md,1,NA,NA,NA,NA,NA,NA
2023,md,2,NA,NA,0.152,0.2767,NA,NA
2023,md,2,NA,NA,NA,NA,NA,NA
2023,md,3,NA,NA,0.2081,0.3721,NA,NA
2023,md,3,NA,NA,NA,NA,NA,NA
2023,md,4,NA,NA,NA,NA,NA,NA
2023,md,5,NA,NA,NA,NA,NA,NA
2023,md,6,NA,NA,NA,NA,NA,NA
2023,md,7,NA,NA,NA,NA,NA,NA
2023,md,NA,NA,NA,NA,NA,NA,NA
2023,pd,1,NA,NA,NA,NA,NA,NA
2023,pd,2,NA,NA,NA,NA,NA,NA
2023,pd,3,NA,NA,NA,NA,NA,NA
2023,pd,4,NA,NA,NA,NA,NA,NA
2023,pd,5,NA,NA,NA,NA,NA,NA
2023,pd,NA,NA,NA,1.6865,2.8525,NA,NA
2024,md,1,2022-03-08,NA,0.045,0.1186,0.21,0.5526
2024,md,2,2022-03-08,NA,0.048,0.1225,0.21,0.5526
2024,md,NA,2022-03-11,20.026,NA,NA,NA,NA
2024,pd,1,2022-03-15,38.482,0.116,0.2779,0.235,0.6158
2024,pd,2,2022-03-15,38.482,0.081,0.2038,0.235,0.6158
2024,pd,3,2022-03-15,38.482,0.073,0.187,0.235,0.6158
2024,pd,4,2022-03-15,38.482,0.1,0.2177,0.235,0.6158
2024,md,1,2022-04-04,NA,0.095,0.1747,NA,NA
2024,md,2,2022-04-04,NA,0.107,0.1979,NA,NA
2024,pd,1,2022-04-04,NA,NA,NA,1.0732,2.3724
2024,pd,3,2022-04-04,NA,NA,NA,1.0732,2.3724
2024,pd,4,2022-04-04,NA,NA,NA,1.0732,2.3724
2024,md,1,2022-04-13,96.567,0.1374,0.2526,1.229,2.3201
2024,md,2,2022-04-13,96.567,0.0967,0.1768,1.229,2.3201
2024,md,3,2022-04-13,96.567,0.0789,0.1465,1.229,2.3201
2024,md,1,2022-04-27,63.4,NA,NA,0.963,1.862
2024,md,2,2022-04-27,63.4,NA,NA,0.963,1.862
2024,md,3,2022-04-27,63.4,NA,NA,0.963,1.862
2024,pd,1,2022-04-27,NA,NA,NA,NA,NA
2024,pd,2,2022-04-27,NA,NA,NA,NA,NA
2024,pd,3,2022-04-27,NA,NA,NA,NA,NA
2024,pd,NA,2022-04-27,48.899,NA,NA,NA,NA
2024,md,1,2022-05-09,41.532,NA,NA,0.6217,1.1286
2024,md,2,2022-05-09,41.532,NA,NA,0.6217,1.1286
2024,md,3,2022-05-09,41.532,NA,NA,0.6217,1.1286
2024,pd,1,2022-05-09,54.688,NA,NA,1.018,1.78
2024,pd,2,2022-05-09,54.688,NA,NA,1.018,1.78
2024,pd,3,2022-05-09,54.688,NA,NA,1.018,1.78
2024,md,1,2022-05-23,55.745,NA,NA,0.944,1.73
2024,md,2,2022-05-23,55.745,NA,NA,0.944,1.73
2024,md,3,2022-05-23,55.745,NA,NA,0.944,1.73
2024,md,4,2022-05-23,55.745,NA,NA,0.944,1.73
2024,pd,1,2022-05-23,NA,NA,NA,0.4909,0.91
2024,pd,2,2022-05-23,NA,NA,NA,0.4909,0.91
2024,md,1,2022-07-19,NA,NA,NA,0.798,1.298
2024,md,2,2022-07-19,NA,NA,NA,0.798,1.298
2024,md,3,2022-07-19,NA,NA,NA,0.798,1.298
2024,pd,1,2022-07-19,NA,NA,NA,0.419,0.693
2024,pd,2,2022-07-19,NA,NA,NA,0.419,0.693
2024,pd,3,2022-07-19,NA,NA,NA,0.419,0.693
2024,pd,4,2022-07-19,NA,NA,NA,0.419,0.693
2024,pd,5,2022-07-19,NA,NA,NA,0.419,0.693
2024,pd,NA,2022-09-12,NA,NA,NA,1.7817,3.0218
