"","X","date","tree","swc_g","swc_per_dry_g","swc_percent","year","week","swc_ww_g","swc_dw_g","type","rep","timing"
"1160",1160,"2022-05-25",2331,0.4488,0.686238532110092,68.6238532110092,1,21,1.1028,0.654,"leaf",1,"late"
"1161",1161,"2022-05-25",2352,0.0416,0.711111111111111,71.1111111111111,1,21,0.1001,0.0585,"stem",1,"late"
"1162",1162,"2022-05-25",2301,0.5549,0.717852522639069,71.7852522639069,1,21,1.3279,0.773,"leaf",1,"late"
"1163",1163,"2022-05-25",2352,0.0713,0.72020202020202,72.020202020202,1,21,0.1703,0.099,"stem",2,"late"
"1164",1164,"2022-05-25",2372,0.0932,0.73968253968254,73.968253968254,1,21,0.2192,0.126,"stem",2,"late"
"1165",1165,"2022-05-25",2023,0.1255,0.751497005988024,75.1497005988024,1,21,0.2925,0.167,"stem",3,"late"
"1166",1166,"2022-05-25",2380,0.1009,0.752985074626866,75.2985074626866,1,21,0.2349,0.134,"stem",1,"late"
"1167",1167,"2022-05-25",2023,0.0451,0.764406779661017,76.4406779661017,0,21,0.1041,0.059,"leaf",2,"late"
"1168",1168,"2022-05-25",2372,0.0692,0.768888888888889,76.8888888888889,1,21,0.1592,0.09,"stem",1,"late"
"1169",1169,"2022-05-25",2380,0.1559,0.771782178217822,77.1782178217822,1,21,0.3579,0.202,"stem",2,"late"
"1170",1170,"2022-05-25",2380,0.2851,0.774728260869565,77.4728260869565,1,21,0.6531,0.368,"stem",3,"late"
"1171",1171,"2022-05-25",2023,0.0625,0.791139240506329,79.1139240506329,1,21,0.1415,0.079,"stem",1,"late"
"1172",1172,"2022-05-25",2023,0.2522,0.800380831482069,80.0380831482069,0,21,0.5673,0.3151,"leaf",1,"late"
"1173",1173,"2022-05-25",2352,0.1235,0.801948051948052,80.1948051948052,1,21,0.2775,0.154,"leaf",3,"late"
"1174",1174,"2022-05-25",2380,0.009,0.818181818181818,81.8181818181818,0,21,0.02,0.011,"leaf",2,"late"
"1175",1175,"2022-05-25",2372,0.1486,0.820994475138122,82.0994475138122,1,21,0.3296,0.181,"stem",3,"late"
"1176",1176,"2022-05-25",2331,0.5141,0.837296416938111,83.7296416938111,0,21,1.1281,0.614,"leaf",2,"late"
"1177",1177,"2022-05-25",2023,0.189,0.84,84,1,21,0.414,0.225,"stem",2,"late"
"1178",1178,"2022-05-25",2345,0.1202,0.840559440559441,84.0559440559441,1,21,0.2632,0.143,"stem",2,"late"
"1179",1179,"2022-05-25",2372,0.4798,0.845909732016925,84.5909732016925,0,21,1.047,0.5672,"leaf",2,"late"
"1180",1180,"2022-05-25",2025,0.2853,0.846587537091988,84.6587537091988,1,21,0.6223,0.337,"stem",2,"late"
"1181",1181,"2022-05-25",2331,0.5171,0.850493421052632,85.0493421052632,0,21,1.1251,0.608,"leaf",1,"late"
"1182",1182,"2022-05-25",2345,0.1656,0.85360824742268,85.360824742268,1,21,0.3596,0.194,"stem",3,"late"
"1183",1183,"2022-05-25",2021,0.2624,0.854723127035831,85.4723127035831,0,21,0.5694,0.307,"leaf",1,"late"
"1184",1184,"2022-05-25",2301,0.233,0.856617647058823,85.6617647058823,1,21,0.505,0.272,"stem",2,"late"
"1185",1185,"2022-05-25",2371,0.1976,0.859130434782609,85.9130434782608,1,21,0.4276,0.23,"stem",2,"late"
"1186",1186,"2022-05-25",2331,0.1907,0.86289592760181,86.289592760181,1,21,0.4117,0.221,"stem",1,"late"
"1187",1187,"2022-05-25",2369,0.4594,0.866792452830188,86.6792452830188,0,21,0.9894,0.53,"leaf",3,"late"
"1188",1188,"2022-05-25",2345,0.1179,0.866911764705882,86.6911764705882,1,21,0.2539,0.136,"stem",1,"late"
"1189",1189,"2022-05-25",2331,1.257,0.867494824016563,86.7494824016563,0,21,2.706,1.449,"leaf",3,"late"
"1190",1190,"2022-05-25",2372,0.6795,0.876774193548387,87.6774193548387,3,21,1.4545,0.775,"leaf",3,"late"
"1191",1191,"2022-05-25",2371,0.133,0.880794701986755,88.0794701986755,1,21,0.284,0.151,"stem",1,"late"
"1192",1192,"2022-05-25",2011,0.526,0.885521885521886,88.5521885521886,0,21,1.12,0.594,"leaf",1,"late"
"1193",1193,"2022-05-25",2025,0.1745,0.885786802030457,88.5786802030457,1,21,0.3715,0.197,"stem",1,"late"
"1194",1194,"2022-05-25",2371,0.2508,0.886219081272085,88.6219081272085,0,21,0.5338,0.283,"leaf",2,"late"
"1195",1195,"2022-05-25",2382,0.5436,0.889689034369886,88.9689034369886,0,21,1.1546,0.611,"leaf",2,"late"
"1196",1196,"2022-05-25",2347,0.096,0.892193308550186,89.2193308550186,1,21,0.2036,0.1076,"stem",3,"late"
"1197",1197,"2022-05-25",2010,0.3202,0.894413407821229,89.4413407821229,1,21,0.6782,0.358,"stem",3,"late"
"1198",1198,"2022-05-25",2372,0.5195,0.895689655172414,89.5689655172414,0,21,1.0995,0.58,"leaf",1,"late"
"1199",1199,"2022-05-25",2371,0.8096,0.89656699889258,89.656699889258,0,21,1.7126,0.903,"leaf",1,"late"
"1200",1200,"2022-05-25",2369,0.5129,0.899824561403509,89.9824561403509,0,21,1.0829,0.57,"leaf",1,"late"
"1201",1201,"2022-05-25",2369,0.8209,0.901097694840834,90.1097694840834,0,21,1.7319,0.911,"leaf",2,"late"
"1202",1202,"2022-05-25",2371,0.1999,0.904524886877828,90.4524886877828,0,21,0.4209,0.221,"leaf",3,"late"
"1203",1203,"2022-05-25",2381,0.5202,0.904695652173913,90.4695652173913,0,21,1.0952,0.575,"leaf",3,"late"
"1204",1204,"2022-05-25",2331,0.2128,0.909401709401709,90.9401709401709,1,21,0.4468,0.234,"stem",3,"late"
"1205",1205,"2022-05-25",2371,0.0868,0.913684210526316,91.3684210526316,1,21,0.1818,0.095,"stem",3,"late"
"1206",1206,"2022-05-25",2301,0.0936,0.917647058823529,91.7647058823529,1,21,0.1956,0.102,"stem",1,"late"
"1207",1207,"2022-05-25",2331,0.0872,0.917894736842105,91.7894736842105,0,21,0.1822,0.095,"stem",2,"late"
"1208",1208,"2022-05-25",2380,0.0352,0.919060052219321,91.9060052219321,0,21,0.0735,0.0383,"leaf",3,"late"
"1209",1209,"2022-05-25",2025,0.1104,0.92,92,1,21,0.2304,0.12,"stem",3,"late"
"1210",1210,"2022-05-25",2331,0.2561,0.921223021582734,92.1223021582734,1,21,0.5341,0.278,"stem",2,"late"
"1211",1211,"2022-05-25",2369,0.1228,0.923308270676692,92.3308270676692,1,21,0.2558,0.133,"stem",2,"late"
"1212",1212,"2022-05-25",2025,0.6056,0.924580152671756,92.4580152671756,0,21,1.2606,0.655,"leaf",1,"late"
"1213",1213,"2022-05-25",2347,0.2156,0.925321888412017,92.5321888412017,1,21,0.4486,0.233,"stem",2,"late"
"1214",1214,"2022-05-25",2011,0.2491,0.926022304832714,92.6022304832714,1,21,0.5181,0.269,"stem",1,"late"
"1215",1215,"2022-05-25",2378,0.1028,0.926126126126126,92.6126126126126,1,21,0.2138,0.111,"stem",1,"late"
"1216",1216,"2022-05-25",2024,0.0427,0.928260869565217,92.8260869565217,1,21,0.0887,0.046,"stem",1,"late"
"1217",1217,"2022-05-25",2347,0.0769,0.930992736077482,93.0992736077482,1,21,0.1595,0.0826,"stem",1,"late"
"1218",1218,"2022-05-25",2375,0.097,0.932692307692308,93.2692307692308,1,21,0.201,0.104,"stem",1,"late"
"1219",1219,"2022-05-25",2025,0.587,0.933227344992051,93.3227344992051,0,21,1.216,0.629,"leaf",3,"late"
"1220",1220,"2022-05-25",2011,0.379,0.942786069651741,94.2786069651741,0,21,0.781,0.402,"leaf",3,"late"
"1221",1221,"2022-05-25",2009,0.1302,0.943478260869565,94.3478260869565,1,21,0.2682,0.138,"stem",2,"late"
"1222",1222,"2022-05-25",2011,0.2824,0.944481605351171,94.4481605351171,0,21,0.5814,0.299,"leaf",2,"late"
"1223",1223,"2022-05-25",2009,0.2126,0.944888888888889,94.4888888888889,1,21,0.4376,0.225,"stem",1,"late"
"1224",1224,"2022-05-25",2010,1.1557,0.945744680851064,94.5744680851064,0,21,2.3777,1.222,"leaf",3,"late"
"1225",1225,"2022-05-25",2381,0.7955,0.94589774078478,94.589774078478,0,21,1.6365,0.841,"leaf",2,"late"
"1226",1226,"2022-05-25",2371,0.0123,0.946153846153846,94.6153846153846,0,21,0.0253,0.013,"stem",3,"late"
"1227",1227,"2022-05-25",2024,0.0786,0.946987951807229,94.6987951807229,1,21,0.1616,0.083,"stem",2,"late"
"1228",1228,"2022-05-25",2011,0.2743,0.949134948096886,94.9134948096886,1,21,0.5633,0.289,"stem",3,"late"
"1229",1229,"2022-05-25",2009,0.3887,0.950366748166259,95.0366748166259,0,21,0.7977,0.409,"leaf",2,"late"
"1230",1230,"2022-05-25",2023,0.0735,0.952072538860104,95.2072538860104,0,21,0.1507,0.0772,"stem",1,"late"
"1231",1231,"2022-05-25",2331,0.0755,0.955696202531646,95.5696202531646,0,21,0.1545,0.079,"stem",1,"late"
"1232",1232,"2022-05-25",2010,0.1552,0.958024691358024,95.8024691358025,1,21,0.3172,0.162,"stem",1,"late"
"1233",1233,"2022-05-25",2025,0.7817,0.96387176325524,96.387176325524,0,21,1.5927,0.811,"leaf",2,"late"
"1234",1234,"2022-05-25",2346,0.3655,0.964379947229552,96.4379947229552,0,21,0.7445,0.379,"leaf",1,"late"
"1235",1235,"2022-05-25",2010,0.3505,0.968232044198895,96.8232044198895,1,21,0.7125,0.362,"stem",2,"late"
"1236",1236,"2022-05-25",2381,0.2771,0.968881118881119,96.8881118881119,1,21,0.5631,0.286,"stem",1,"late"
"1237",1237,"2022-05-25",2010,1.0291,0.968929479333396,96.8929479333396,0,21,2.0912,1.0621,"leaf",2,"late"
"1238",1238,"2022-05-25",2301,0.1611,0.970481927710843,97.0481927710843,1,21,0.3271,0.166,"stem",3,"late"
"1239",1239,"2022-05-25",2301,0.1611,0.970481927710843,97.0481927710843,1,21,0.3271,0.166,"stem",3,"late"
"1240",1240,"2022-05-25",2346,0.2254,0.971551724137931,97.1551724137931,1,21,0.4574,0.232,"stem",1,"late"
"1241",1241,"2022-05-25",2009,0.9201,0.982487987186332,98.2487987186332,0,21,1.8566,0.9365,"leaf",1,"late"
"1242",1242,"2022-05-25",2375,0.2254,0.984279475982533,98.4279475982533,1,21,0.4544,0.229,"stem",3,"late"
"1243",1243,"2022-05-25",2020,0.0817,0.98433734939759,98.433734939759,1,21,0.1647,0.083,"stem",1,"late"
"1244",1244,"2022-05-25",2346,0.517,0.984761904761905,98.4761904761905,0,21,1.042,0.525,"leaf",2,"late"
"1245",1245,"2022-05-25",2378,0.0385,0.987179487179487,98.7179487179487,1,21,0.0775,0.039,"stem",2,"late"
"1246",1246,"2022-05-25",2020,0.7092,0.987743732590529,98.7743732590529,0,21,1.4272,0.718,"leaf",2,"late"
"1247",1247,"2022-05-25",2378,0.556,0.99108734402852,99.108734402852,0,21,1.117,0.561,"leaf",1,"late"
"1248",1248,"2022-05-25",2020,0.3242,0.991437308868501,99.1437308868502,0,21,0.6512,0.327,"leaf",3,"late"
"1249",1249,"2022-05-25",2382,0.0613,0.993517017828201,99.3517017828201,1,21,0.123,0.0617,"stem",1,"late"
"1250",1250,"2022-05-25",2382,0.0481,0.993801652892562,99.3801652892562,0,21,0.0965,0.0484,"stem",2,"late"
"1251",1251,"2022-05-25",2381,0.861,1,100,0,21,1.722,0.861,"leaf",2,"late"
"1252",1252,"2022-05-25",2020,0.0754,1.00533333333333,100.533333333333,1,21,0.1504,0.075,"stem",3,"late"
"1253",1253,"2022-05-25",2011,0.133,1.00757575757576,100.757575757576,1,21,0.265,0.132,"stem",2,"late"
"1254",1254,"2022-05-25",2346,0.2299,1.00833333333333,100.833333333333,1,21,0.4579,0.228,"stem",2,"late"
"1255",1255,"2022-05-25",2347,0.3926,1.00925449871465,100.925449871465,0,21,0.7816,0.389,"leaf",3,"late"
"1256",1256,"2022-05-25",2024,0.4678,1.01036717062635,101.036717062635,0,21,0.9308,0.463,"leaf",1,"late"
"1257",1257,"2022-05-25",2381,0.0445,1.01136363636364,101.136363636364,0,21,0.0885,0.044,"stem",3,"late"
"1258",1258,"2022-05-25",2369,0.0708,1.01142857142857,101.142857142857,0,21,0.1408,0.07,"stem",1,"late"
"1259",1259,"2022-05-25",2382,0.0915,1.01216814159292,101.216814159292,1,21,0.1819,0.0904,"stem",2,"late"
"1260",1260,"2022-05-25",2378,0.6112,1.01359867330017,101.359867330017,0,21,1.2142,0.603,"leaf",3,"late"
"1261",1261,"2022-05-25",2379,0.6553,1.01439628482972,101.439628482972,0,21,1.3013,0.646,"leaf",3,"late"
"1262",1262,"2022-05-25",2379,0.0894,1.01590909090909,101.590909090909,1,21,0.1774,0.088,"stem",1,"late"
"1263",1263,"2022-05-25",2009,0.1331,1.01603053435114,101.603053435114,1,21,0.2641,0.131,"stem",3,"late"
"1264",1264,"2022-05-25",2381,0.2635,1.01737451737452,101.737451737452,1,21,0.5225,0.259,"stem",2,"late"
"1265",1265,"2022-05-25",2370,0.5559,1.01813186813187,101.813186813187,0,21,1.1019,0.546,"leaf",1,"late"
"1266",1266,"2022-05-25",2347,0.5837,1.02045454545455,102.045454545455,0,21,1.1557,0.572,"leaf",1,"late"
"1267",1267,"2022-05-25",2375,0.52,1.02161100196464,102.161100196464,0,21,1.029,0.509,"leaf",1,"late"
"1268",1268,"2022-05-25",2379,0.2266,1.02394938996837,102.394938996837,1,21,0.4479,0.2213,"stem",3,"late"
"1269",1269,"2022-05-25",2024,0.6468,1.02666666666667,102.666666666667,0,21,1.2768,0.63,"leaf",2,"late"
"1270",1270,"2022-05-25",2347,0.9015,1.02676537585421,102.676537585421,0,21,1.7795,0.878,"leaf",2,"late"
"1271",1271,"2022-05-25",2020,0.7566,1.02798913043478,102.798913043478,0,21,1.4926,0.736,"leaf",1,"late"
"1272",1272,"2022-05-25",2378,0.0843,1.0280487804878,102.80487804878,0,21,0.1663,0.082,"stem",1,"late"
"1273",1273,"2022-05-25",2025,0.1246,1.0297520661157,102.97520661157,0,21,0.2456,0.121,"stem",3,"late"
"1274",1274,"2022-05-25",2381,0.1443,1.03071428571429,103.071428571429,1,21,0.2843,0.14,"stem",3,"late"
"1275",1275,"2022-05-25",2369,0.0959,1.03118279569892,103.118279569892,0,21,0.1889,0.093,"stem",2,"late"
"1276",1276,"2022-05-25",2369,0.0588,1.03157894736842,103.157894736842,0,21,0.1158,0.057,"stem",3,"late"
"1277",1277,"2022-05-25",2020,0.1579,1.03202614379085,103.202614379085,1,21,0.3109,0.153,"stem",2,"late"
"1278",1278,"2022-05-25",2375,0.3043,1.03856655290102,103.856655290102,0,21,0.5973,0.293,"leaf",2,"late"
"1279",1279,"2022-05-25",2379,0.399,1.04177545691906,104.177545691906,0,21,0.782,0.383,"leaf",1,"late"
"1280",1280,"2022-05-25",2369,0.0813,1.04230769230769,104.230769230769,1,21,0.1593,0.078,"stem",1,"late"
"1281",1281,"2022-05-25",2378,0.05009,1.04354166666667,104.354166666667,1,21,0.09809,0.048,"stem",3,"late"
"1282",1282,"2022-05-25",2025,0.2109,1.04405940594059,104.405940594059,0,21,0.4129,0.202,"stem",1,"late"
"1283",1283,"2022-05-25",2374,0.0978,1.04710920770878,104.710920770878,0,21,0.1912,0.0934,"stem",1,"late"
"1284",1284,"2022-05-25",2382,0.3201,1.04950819672131,104.950819672131,0,21,0.6251,0.305,"leaf",1,"late"
"1285",1285,"2022-05-25",2379,0.7345,1.05078683834049,105.078683834049,0,21,1.4335,0.699,"leaf",2,"late"
"1286",1286,"2022-05-25",2024,0.0664,1.05396825396825,105.396825396825,1,21,0.1294,0.063,"stem",3,"late"
"1287",1287,"2022-05-25",2024,0.0664,1.05396825396825,105.396825396825,1,21,0.1294,0.063,"stem",3,"late"
"1288",1288,"2022-05-25",2378,0.1431,1.05608856088561,105.608856088561,0,21,0.2786,0.1355,"stem",3,"late"
"1289",1289,"2022-05-25",2379,0.2071,1.05663265306122,105.663265306122,1,21,0.4031,0.196,"stem",2,"late"
"1290",1290,"2022-05-25",2372,0.0695,1.0594512195122,105.94512195122,0,21,0.1351,0.0656,"stem",1,"late"
"1291",1291,"2022-05-25",2382,0.0386,1.06043956043956,106.043956043956,1,21,0.075,0.0364,"stem",3,"late"
"1292",1292,"2022-05-25",2024,0.0553,1.06346153846154,106.346153846154,0,21,0.1073,0.052,"stem",1,"late"
"1293",1293,"2022-05-25",2369,0.0437,1.06585365853659,106.585365853659,1,21,0.0847,0.041,"stem",3,"late"
"1294",1294,"2022-05-25",2025,0.1226,1.06608695652174,106.608695652174,0,21,0.2376,0.115,"stem",2,"late"
"1295",1295,"2022-05-25",2370,0.0857,1.07259073842303,107.259073842303,1,21,0.1656,0.0799,"stem",2,"late"
"1296",1296,"2022-05-25",2375,0.1693,1.07834394904459,107.834394904459,1,21,0.3263,0.157,"stem",2,"late"
"1297",1297,"2022-05-25",2381,0.0562,1.08076923076923,108.076923076923,0,21,0.1082,0.052,"stem",2,"late"
"1298",1298,"2022-05-25",2024,0.37,1.08504398826979,108.504398826979,0,21,0.711,0.341,"leaf",3,"late"
"1299",1299,"2022-05-25",2372,0.1495,1.09124087591241,109.124087591241,0,21,0.2865,0.137,"stem",2,"late"
"1300",1300,"2022-05-25",2378,0.3704,1.10567164179104,110.567164179104,0,21,0.7054,0.335,"leaf",2,"late"
"1301",1301,"2022-05-25",2371,0.0222,1.11,111,0,21,0.0422,0.02,"stem",2,"late"
"1302",1302,"2022-05-25",2009,0.287,1.11673151750973,111.673151750973,0,21,0.544,0.257,"leaf",3,"late"
"1303",1303,"2022-05-25",2347,0.0405,1.125,112.5,0,21,0.0765,0.036,"stem",3,"late"
"1304",1304,"2022-05-25",2370,0.3128,1.12517985611511,112.517985611511,1,21,0.5908,0.278,"stem",3,"late"
"1305",1305,"2022-05-25",2347,0.0905,1.13836477987421,113.836477987421,0,21,0.17,0.0795,"stem",2,"late"
"1306",1306,"2022-05-25",2032,0.0103,1.14444444444444,114.444444444444,0,21,0.0193,0.009,"stem",2,"late"
"1307",1307,"2022-05-25",2370,0.1559,1.14632352941176,114.632352941176,0,21,0.2919,0.136,"leaf",2,"late"
"1308",1308,"2022-05-25",2347,0.0516,1.14666666666667,114.666666666667,0,21,0.0966,0.045,"stem",1,"late"
"1309",1309,"2022-05-25",2375,0.6117,1.14765478424015,114.765478424015,0,21,1.1447,0.533,"leaf",3,"late"
"1310",1310,"2022-05-25",2370,0.2456,1.14766355140187,114.766355140187,1,21,0.4596,0.214,"stem",1,"late"
"1311",1311,"2022-05-25",2381,0.0587,1.15098039215686,115.098039215686,0,21,0.1097,0.051,"leaf",1,"late"
"1312",1312,"2022-05-25",2011,0.053,1.15217391304348,115.217391304348,0,21,0.099,0.046,"stem",3,"late"
"1313",1313,"2022-05-25",2382,0.0452,1.15897435897436,115.897435897436,0,21,0.0842,0.039,"stem",3,"late"
"1314",1314,"2022-05-25",2024,0.0525,1.16407982261641,116.407982261641,0,21,0.0976,0.0451,"stem",3,"late"
"1315",1315,"2022-05-25",2346,0.3029,1.165,116.5,0,21,0.5629,0.26,"leaf",3,"late"
"1316",1316,"2022-05-25",2010,0.444,1.16535433070866,116.535433070866,0,21,0.825,0.381,"leaf",1,"late"
"1317",1317,"2022-05-25",2346,0.1261,1.16759259259259,116.759259259259,1,21,0.2341,0.108,"stem",3,"late"
"1318",1318,"2022-05-25",2346,0.0339,1.16896551724138,116.896551724138,0,21,0.0629,0.029,"stem",1,"late"
"1319",1319,"2022-05-25",2375,0.0307,1.18076923076923,118.076923076923,0,21,0.0567,0.026,"stem",2,"late"
"1320",1320,"2022-05-25",2370,0.1876,1.1873417721519,118.73417721519,0,21,0.3456,0.158,"leaf",3,"late"
"1321",1321,"2022-05-25",2010,0.1964,1.19030303030303,119.030303030303,0,21,0.3614,0.165,"stem",3,"late"
"1322",1322,"2022-05-25",2011,0.0692,1.19310344827586,119.310344827586,0,21,0.1272,0.058,"stem",1,"late"
"1323",1323,"2022-05-25",2370,0.0719,1.19833333333333,119.833333333333,0,21,0.1319,0.06,"stem",1,"late"
"1324",1324,"2022-05-25",2331,0.2859,1.20126050420168,120.126050420168,0,21,0.5239,0.238,"stem",3,"late"
"1325",1325,"2022-05-25",2011,0.0326,1.20740740740741,120.740740740741,0,21,0.0596,0.027,"stem",2,"late"
"1326",1326,"2022-05-25",2379,0.0302,1.208,120.8,0,21,0.0552,0.025,"stem",1,"late"
"1327",1327,"2022-05-25",2010,0.1472,1.21652892561983,121.652892561983,0,21,0.2682,0.121,"stem",2,"late"
"1328",1328,"2022-05-25",2020,0.0925,1.21710526315789,121.710526315789,0,21,0.1685,0.076,"stem",2,"late"
"1329",1329,"2022-05-25",2346,0.0623,1.22156862745098,122.156862745098,0,21,0.1133,0.051,"stem",2,"late"
"1330",1330,"2022-05-25",2021,0.0762,1.22903225806452,122.903225806452,0,21,0.1382,0.062,"stem",1,"late"
"1331",1331,"2022-05-25",2380,0.0211,1.24117647058824,124.117647058824,0,21,0.0381,0.017,"stem",3,"late"
"1332",1332,"2022-05-25",2020,0.0349,1.24642857142857,124.642857142857,0,21,0.0629,0.028,"stem",3,"late"
"1333",1333,"2022-05-25",2377,0.0768,1.25901639344262,125.901639344262,0,21,0.1378,0.061,"leaf",2,"late"
"1334",1334,"2022-05-25",2009,0.136,1.25925925925926,125.925925925926,0,21,0.244,0.108,"stem",1,"late"
"1335",1335,"2022-05-25",2378,0.127,1.27,127,0,21,0.227,0.1,"stem",2,"late"
"1336",1336,"2022-05-25",2379,0.0611,1.27291666666667,127.291666666667,0,21,0.1091,0.048,"stem",2,"late"
"1337",1337,"2022-05-25",2382,0.0254,1.27638190954774,127.638190954774,0,21,0.0453,0.0199,"stem",1,"late"
"1338",1338,"2022-05-25",2375,0.0762,1.29152542372881,129.152542372881,0,21,0.1352,0.059,"stem",3,"late"
"1339",1339,"2022-05-25",2379,0.066,1.29411764705882,129.411764705882,0,21,0.117,0.051,"stem",3,"late"
"1340",1340,"2022-05-25",2370,0.0272,1.2952380952381,129.52380952381,0,21,0.0482,0.021,"stem",3,"late"
"1341",1341,"2022-05-25",2009,0.05,1.31578947368421,131.578947368421,0,21,0.088,0.038,"stem",2,"late"
"1342",1342,"2022-05-25",2375,0.1178,1.32359550561798,132.359550561798,0,21,0.2068,0.089,"stem",1,"late"
"1343",1343,"2022-05-25",2009,0.0242,1.34444444444444,134.444444444444,0,21,0.0422,0.018,"stem",3,"late"
"1344",1344,"2022-05-25",2010,0.0498,1.34594594594595,134.594594594595,0,21,0.0868,0.037,"stem",1,"late"
"1345",1345,"2022-05-25",2380,0.0154,1.35087719298246,135.087719298246,0,21,0.0268,0.0114,"stem",2,"late"
"1346",1346,"2022-05-25",2346,0.04,1.42857142857143,142.857142857143,0,21,0.068,0.028,"stem",3,"late"
"1347",1347,"2022-05-25",2370,0.0187,1.55833333333333,155.833333333333,0,21,0.0307,0.012,"stem",2,"late"
"1348",1348,"2022-05-25",2382,0.9425,18.6264822134387,1862.64822134387,0,21,0.9931,0.0506,"leaf",3,"late"
"1349",1349,"2022-05-25",2372,0.1958,21.0537634408602,2105.37634408602,0,21,0.2051,0.0093,"stem",2,"late"
"1350",1350,"2022-05-27",2093,0.1027,0.529381443298969,52.9381443298969,1,22,0.2967,0.194,"leaf",1,NA
"1351",1351,"2022-05-27",2093,0.295,0.554511278195489,55.4511278195489,1,22,0.827,0.532,"leaf",3,NA
"1352",1352,"2022-05-27",2093,0.069,0.6,60,1,22,0.184,0.115,"leaf",3,NA
"1353",1353,"2022-05-27",2091,0.994,0.606837606837607,60.6837606837607,1,22,2.632,1.638,"leaf",3,NA
"1354",1354,"2022-05-27",2091,0.7142,0.608347529812607,60.8347529812607,1,22,1.8882,1.174,"leaf",1,NA
"1355",1355,"2022-05-27",2089,0.503,0.608958837772397,60.8958837772397,1,22,1.329,0.826,"leaf",2,NA
"1356",1356,"2022-05-27",2089,1.124,0.635387224420577,63.5387224420577,1,22,2.893,1.769,"leaf",1,NA
"1357",1357,"2022-05-27",2004,0.303,0.641949152542373,64.1949152542373,0,22,0.775,0.472,"leaf",1,NA
"1358",1358,"2022-05-27",2091,0.3631,0.647237076648841,64.7237076648841,1,22,0.9241,0.561,"leaf",2,NA
"1359",1359,"2022-05-27",2092,0.621,0.671351351351351,67.1351351351351,1,22,1.546,0.925,"leaf",1,NA
"1360",1360,"2022-05-27",2089,0.261,0.696,69.6,1,22,0.636,0.375,"leaf",3,NA
"1361",1361,"2022-05-27",2093,0.505,0.708274894810659,70.8274894810659,0,22,1.218,0.713,"leaf",3,NA
"1362",1362,"2022-05-27",2006,0.3767,0.738627450980392,73.8627450980392,0,22,0.8867,0.51,"leaf",3,NA
"1363",1363,"2022-05-27",2091,0.6783,0.74375,74.375,0,22,1.5903,0.912,"leaf",1,NA
"1364",1364,"2022-05-27",2093,0.0277,0.748648648648649,74.8648648648649,1,22,0.0647,0.037,"stem",1,NA
"1365",1365,"2022-05-27",2006,0.0592,0.749367088607595,74.9367088607595,0,22,0.1382,0.079,"stem",3,NA
"1366",1366,"2022-05-27",2092,0.255,0.75,75,1,22,0.595,0.34,"leaf",2,NA
"1367",1367,"2022-05-27",2007,0.5383,0.756039325842697,75.6039325842697,0,22,1.2503,0.712,"leaf",1,NA
"1368",1368,"2022-05-27",2087,0.189,0.762096774193548,76.2096774193548,0,22,0.437,0.248,"leaf",2,NA
"1369",1369,"2022-05-27",2012,0.01,0.769230769230769,76.9230769230769,0,22,0.023,0.013,"stem",3,NA
"1370",1370,"2022-05-27",2093,0.411,0.769662921348314,76.9662921348314,0,22,0.945,0.534,"leaf",2,NA
"1371",1371,"2022-05-27",2007,0.6398,0.773639661426844,77.3639661426844,0,22,1.4668,0.827,"leaf",3,NA
"1372",1372,"2022-05-27",2004,0.169,0.775229357798165,77.5229357798165,0,22,0.387,0.218,"leaf",3,NA
"1373",1373,"2022-05-27",2008,0.1905,0.777551020408163,77.7551020408163,0,22,0.4355,0.245,"leaf",3,NA
"1374",1374,"2022-05-27",2004,0.411,0.778409090909091,77.8409090909091,0,22,0.939,0.528,"leaf",2,NA
"1375",1375,"2022-05-27",2008,0.0102,0.784615384615385,78.4615384615385,1,22,0.0232,0.013,"stem",3,NA
"1376",1376,"2022-05-27",2007,0.4502,0.789824561403509,78.9824561403509,0,22,1.0202,0.57,"leaf",2,NA
"1377",1377,"2022-05-27",2004,0.065,0.792682926829268,79.2682926829268,0,22,0.147,0.082,"stem",1,NA
"1378",1378,"2022-05-27",2091,0.7117,0.796976483762598,79.6976483762598,0,22,1.6047,0.893,"leaf",2,NA
"1379",1379,"2022-05-27",2092,0.444,0.797127468581687,79.7127468581687,1,22,1.001,0.557,"leaf",3,NA
"1380",1380,"2022-05-27",2093,0.139,0.808139534883721,80.8139534883721,1,22,0.311,0.172,"stem",3,NA
"1381",1381,"2022-05-27",2005,0.57,0.810810810810811,81.0810810810811,0,22,1.273,0.703,"leaf",1,NA
"1382",1382,"2022-05-27",2091,0.4049,0.813052208835341,81.3052208835341,0,22,0.9029,0.498,"leaf",3,NA
"1383",1383,"2022-05-27",2092,0.544,0.81437125748503,81.437125748503,0,22,1.212,0.668,"leaf",3,NA
"1384",1384,"2022-05-27",2012,0.078,0.821052631578947,82.1052631578947,0,22,0.173,0.095,"leaf",3,NA
"1385",1385,"2022-05-27",2015,0.239,0.821305841924399,82.1305841924399,0,22,0.53,0.291,"leaf",3,NA
"1386",1386,"2022-05-27",2012,0.276,0.826347305389221,82.6347305389221,0,22,0.61,0.334,"leaf",2,NA
"1387",1387,"2022-05-27",2089,1.465,0.82955832389581,82.955832389581,0,22,3.231,1.766,"leaf",1,NA
