Site,Plot,plot.number,Species,Tag,Date,pd_md,water_potential_mpa,Notes
LL,MiddleEarth,near AT001,live oak,2377,2022-05-09,md,1.721,
LL,MiddleEarth,near AT001,live oak,2377,2022-05-09,md,1.593,
LL,MiddleEarth,near AT001,live oak,2377,2022-05-09,md,1.598,
LL,MiddleEarth,near AT001,live oak,2377,2022-05-09,md,1.899,
LL,MiddleEarth,near AT001,blue oak,2378,2022-05-09,pd,1.53,
LL,MiddleEarth,near AT001,blue oak,2378,2022-05-09,pd,1.56,
LL,MiddleEarth,near AT001,blue oak,2378,2022-05-09,pd,1.56,
LL,MiddleEarth,near AT001,blue oak,2379,2022-05-09,pd,1.748,
LL,MiddleEarth,near AT001,blue oak,2379,2022-05-09,pd,1.59,
LL,MiddleEarth,near AT001,blue oak,2379,2022-05-09,pd,1.538,
LL,MiddleEarth,near AT001,blue oak,2379,2022-05-09,md,2.37,
LL,MiddleEarth,near AT001,blue oak,2379,2022-05-09,md,2.448,
LL,MiddleEarth,near AT001,blue oak,2379,2022-05-09,md,2.483,
LL,MiddleEarth,near AT001,live oak,2380,2022-05-09,pd,0.542,
LL,MiddleEarth,near AT001,live oak,2380,2022-05-09,pd,0.538,
LL,MiddleEarth,near AT001,live oak,2380,2022-05-09,pd,0.465,
LL,MiddleEarth,near AT001,live oak,2380,2022-05-09,md,1.902,
LL,MiddleEarth,near AT001,live oak,2380,2022-05-09,md,1.791,
LL,MiddleEarth,near AT001,live oak,2380,2022-05-09,md,1.534,
LL,Hobbiton,AT002,blue oak,2343,2022-05-09,pd,1.448,
LL,Hobbiton,AT002,blue oak,2343,2022-05-09,pd,1.554,
LL,Hobbiton,AT002,blue oak,2343,2022-05-09,pd,1.457,
LL,Hobbiton,AT002,blue oak,2343,2022-05-09,md,2.034,
